opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Riven,18,8,96,78,96,44.44,2.46,5.33,4.33,5.33
Irelia,16,12,60,48,112,75.0,3.58,3.75,3.0,7.0
Ambessa,20,2,64,106,74,10.0,1.3,3.2,5.3,3.7
Nasus,14,2,74,66,82,14.29,2.36,5.29,4.71,5.86
Camille,2,2,6,0,14,100.0,20.0,3.0,0.0,7.0
Rumble,16,10,56,64,60,62.5,1.81,3.5,4.0,3.75
Jax,12,0,12,60,0,0.0,0.2,1.0,5.0,0.0
Chogath,4,4,28,24,72,100.0,4.17,7.0,6.0,18.0
Darius,6,2,50,46,24,33.33,1.61,8.33,7.67,4.0
Sion,8,0,20,46,34,0.0,1.17,2.5,5.75,4.25
Neeko,4,4,12,16,48,100.0,3.75,3.0,4.0,12.0
Akali,4,4,28,8,24,100.0,6.5,7.0,2.0,6.0
Kled,2,0,12,8,14,0.0,3.25,6.0,4.0,7.0
Pantheon,8,0,40,48,24,0.0,1.33,5.0,6.0,3.0
Garen,4,4,24,22,28,100.0,2.36,6.0,5.5,7.0
Azir,6,0,12,38,12,0.0,0.63,2.0,6.33,2.0
Gwen,2,2,24,12,16,100.0,3.33,12.0,6.0,8.0
Yunara,6,0,48,60,36,0.0,1.4,8.0,10.0,6.0
Yasuo,6,6,96,6,66,100.0,27.0,16.0,1.0,11.0
Renekton,8,6,36,28,34,75.0,2.5,4.5,3.5,4.25
Dr. Mundo,4,4,40,12,36,100.0,6.33,10.0,3.0,9.0
Galio,2,0,10,16,12,0.0,1.38,5.0,8.0,6.0
Fiora,2,2,8,24,14,100.0,0.92,4.0,12.0,7.0
Wukong,4,4,32,16,32,100.0,4.0,8.0,4.0,8.0
Trundle,2,0,14,12,14,0.0,2.33,7.0,6.0,7.0
Nidalee,2,0,16,8,6,0.0,2.75,8.0,4.0,3.0
Yone,6,0,54,24,42,0.0,4.0,9.0,4.0,7.0
Aatrox,2,2,10,6,20,100.0,5.0,5.0,3.0,10.0
Ornn,2,2,14,6,10,100.0,4.0,7.0,3.0,5.0
Urgot,6,0,14,30,38,0.0,1.73,2.33,5.0,6.33
Sett,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Anivia,4,4,60,8,40,100.0,12.5,15.0,2.0,10.0
Quinn,2,2,2,16,12,100.0,0.88,1.0,8.0,6.0
Caitlyn,2,0,24,12,8,0.0,2.67,12.0,6.0,4.0
Jayce,6,4,52,42,56,66.67,2.57,8.67,7.0,9.33
Teemo,2,0,4,10,2,0.0,0.6,2.0,5.0,1.0
Aurora,4,4,40,16,48,100.0,5.5,10.0,4.0,12.0
Zed,8,8,56,88,64,100.0,1.36,7.0,11.0,8.0
Fiddlesticks,2,0,8,14,2,0.0,0.71,4.0,7.0,1.0
KSante,2,2,8,8,4,100.0,1.5,4.0,4.0,2.0
Singed,4,4,32,12,40,100.0,6.0,8.0,3.0,10.0
Shen,4,0,16,26,22,0.0,1.46,4.0,6.5,5.5
Malphite,2,2,12,8,6,100.0,2.25,6.0,4.0,3.0
Kassadin,2,0,8,12,8,0.0,1.33,4.0,6.0,4.0
