opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Diana,104,60,926,514,880,57.69,3.51,8.9,4.94,8.46
Taliyah,334,148,2418,1458,2232,44.31,3.19,7.24,4.37,6.68
Lissandra,80,28,388,426,384,35.0,1.81,4.85,5.33,4.8
Twisted Fate,336,214,2476,1346,2814,63.69,3.93,7.37,4.01,8.38
Kennen,26,12,196,164,238,46.15,2.65,7.54,6.31,9.15
Nidalee,38,20,194,134,246,52.63,3.28,5.11,3.53,6.47
Kayle,112,24,776,516,574,21.43,2.62,6.93,4.61,5.12
Katarina,190,88,1226,940,1382,46.32,2.77,6.45,4.95,7.27
Viktor,248,98,1520,1224,1868,39.52,2.77,6.13,4.94,7.53
Annie,224,116,1320,1074,2052,51.79,3.14,5.89,4.79,9.16
Jayce,122,68,686,434,746,55.74,3.3,5.62,3.56,6.11
Zilean,26,20,148,80,184,76.92,4.15,5.69,3.08,7.08
Vladimir,204,104,1494,946,1440,50.98,3.1,7.32,4.64,7.06
Yone,344,160,2520,1692,2302,46.51,2.85,7.33,4.92,6.69
Sion,24,16,166,48,76,66.67,5.04,6.92,2.0,3.17
Hwei,268,142,1776,1206,1686,52.99,2.87,6.63,4.5,6.29
Karma,32,32,206,110,220,100.0,3.87,6.44,3.44,6.88
Orianna,372,172,2306,1520,2598,46.24,3.23,6.2,4.09,6.98
Morgana,30,4,98,126,148,13.33,1.95,3.27,4.2,4.93
Irelia,84,42,592,450,598,50.0,2.64,7.05,5.36,7.12
Ambessa,54,30,306,310,542,55.56,2.74,5.67,5.74,10.04
Galio,302,186,1976,1262,2434,61.59,3.49,6.54,4.18,8.06
Mel,360,260,2530,1738,3012,72.22,3.19,7.03,4.83,8.37
Sylas,304,200,2292,1338,2602,65.79,3.66,7.54,4.4,8.56
Anivia,68,42,388,282,572,61.76,3.4,5.71,4.15,8.41
Corki,84,34,540,384,588,40.48,2.94,6.43,4.57,7.0
Ekko,180,88,1182,870,1232,48.89,2.77,6.57,4.83,6.84
Ryze,260,92,1380,1046,1596,35.38,2.85,5.31,4.02,6.14
Yasuo,260,118,1622,998,1728,45.38,3.36,6.24,3.84,6.65
Tristana,82,34,626,432,614,41.46,2.87,7.63,5.27,7.49
Swain,46,20,322,224,562,43.48,3.95,7.0,4.87,12.22
Syndra,328,160,2286,1382,2476,48.78,3.45,6.97,4.21,7.55
Vayne,26,24,124,68,256,92.31,5.59,4.77,2.62,9.85
Tryndamere,20,18,158,34,112,90.0,7.94,7.9,1.7,5.6
Aurora,352,196,1992,1478,2402,55.68,2.97,5.66,4.2,6.82
Ahri,370,178,2338,1612,2602,48.11,3.06,6.32,4.36,7.03
Akali,242,144,1406,1072,1812,59.5,3.0,5.81,4.43,7.49
Azir,204,118,1494,944,1508,57.84,3.18,7.32,4.63,7.39
Neeko,52,34,242,280,496,65.38,2.64,4.65,5.38,9.54
Shen,18,14,120,4,36,77.78,39.0,6.67,0.22,2.0
LeBlanc,156,80,1084,784,1038,51.28,2.71,6.95,5.03,6.65
Fizz,118,40,646,608,674,33.9,2.17,5.47,5.15,5.71
Akshan,92,58,688,486,804,63.04,3.07,7.48,5.28,8.74
Seraphine,10,6,28,32,46,60.0,2.31,2.8,3.2,4.6
Zed,250,170,1754,1032,1820,68.0,3.46,7.02,4.13,7.28
KSante,8,2,22,24,68,25.0,3.75,2.75,3.0,8.5
Kindred,6,6,48,10,38,100.0,8.6,8.0,1.67,6.33
Xerath,86,54,496,382,482,62.79,2.56,5.77,4.44,5.6
Malzahar,106,72,640,372,654,67.92,3.48,6.04,3.51,6.17
Varus,8,8,36,20,76,100.0,5.6,4.5,2.5,9.5
