opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Senna,2,2,4,4,14,100.0,4.5,2.0,2.0,7.0
Braum,6,2,10,46,72,33.33,1.78,1.67,7.67,12.0
Alistar,6,4,6,38,104,66.67,2.89,1.0,6.33,17.33
Nami,4,2,12,32,50,50.0,1.94,3.0,8.0,12.5
Milio,2,0,6,12,16,0.0,1.83,3.0,6.0,8.0
Shen,2,2,6,14,38,100.0,3.14,3.0,7.0,19.0
Nidalee,2,0,2,26,34,0.0,1.38,1.0,13.0,17.0
Poppy,4,2,10,28,58,50.0,2.43,2.5,7.0,14.5
Rell,2,0,4,10,22,0.0,2.6,2.0,5.0,11.0
Bard,2,0,10,14,12,0.0,1.57,5.0,7.0,6.0
Zilean,2,2,10,14,40,100.0,3.57,5.0,7.0,20.0
Lulu,2,2,2,10,22,100.0,2.4,1.0,5.0,11.0
Renata,2,0,0,16,18,0.0,1.12,0.0,8.0,9.0
Pyke,2,2,4,8,34,100.0,4.75,2.0,4.0,17.0
