opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Ryze,112,52,490,512,954,46.43,2.82,4.38,4.57,8.52
Aurora,232,90,1244,1048,1802,38.79,2.91,5.36,4.52,7.77
Morgana,34,28,100,80,202,82.35,3.77,2.94,2.35,5.94
Yasuo,178,88,902,732,1160,49.44,2.82,5.07,4.11,6.52
Yunara,16,4,36,84,216,25.0,3.0,2.25,5.25,13.5
Ahri,288,170,1742,1522,2502,59.03,2.79,6.05,5.28,8.69
Corki,78,18,416,362,402,23.08,2.26,5.33,4.64,5.15
Taliyah,182,94,1054,984,1482,51.65,2.58,5.79,5.41,8.14
Azir,280,152,1834,1388,2826,54.29,3.36,6.55,4.96,10.09
Akali,146,54,760,846,1036,36.99,2.12,5.21,5.79,7.1
Ekko,94,52,454,378,660,55.32,2.95,4.83,4.02,7.02
LeBlanc,144,84,1040,608,1170,58.33,3.63,7.22,4.22,8.12
Mel,272,152,1714,1430,2144,55.88,2.7,6.3,5.26,7.88
Orianna,140,74,814,536,1112,52.86,3.59,5.81,3.83,7.94
Karma,54,26,232,238,440,48.15,2.82,4.3,4.41,8.15
Neeko,30,28,164,176,316,93.33,2.73,5.47,5.87,10.53
Viktor,282,118,1622,1124,1784,41.84,3.03,5.75,3.99,6.33
Wukong,10,0,50,60,100,0.0,2.5,5.0,6.0,10.0
Lissandra,68,38,406,330,632,55.88,3.15,5.97,4.85,9.29
Twisted Fate,198,76,864,890,904,38.38,1.99,4.36,4.49,4.57
Nunu & Willump,34,0,186,172,184,0.0,2.15,5.47,5.06,5.41
Zed,330,188,2488,1622,3216,56.97,3.52,7.54,4.92,9.75
Gragas,24,18,168,108,214,75.0,3.54,7.0,4.5,8.92
Vladimir,246,112,1136,1024,1778,45.53,2.85,4.62,4.16,7.23
Sylas,344,152,1620,1610,2700,44.19,2.68,4.71,4.68,7.85
Smolder,28,12,216,82,272,42.86,5.95,7.71,2.93,9.71
Yone,130,68,888,616,1134,52.31,3.28,6.83,4.74,8.72
Katarina,196,84,908,862,1280,42.86,2.54,4.63,4.4,6.53
Kled,18,18,98,76,162,100.0,3.42,5.44,4.22,9.0
Nocturne,6,0,36,30,24,0.0,2.0,6.0,5.0,4.0
Hwei,176,120,1158,672,1478,68.18,3.92,6.58,3.82,8.4
Naafiri,38,10,120,210,282,26.32,1.91,3.16,5.53,7.42
Jayce,58,42,332,188,484,72.41,4.34,5.72,3.24,8.34
Annie,96,38,638,518,708,39.58,2.6,6.65,5.4,7.38
Qiyana,142,78,810,772,1350,54.93,2.8,5.7,5.44,9.51
Syndra,138,78,972,540,914,56.52,3.49,7.04,3.91,6.62
Galio,174,126,924,714,1624,72.41,3.57,5.31,4.1,9.33
Malphite,4,2,14,24,32,50.0,1.92,3.5,6.0,8.0
Ziggs,54,34,322,144,440,62.96,5.29,5.96,2.67,8.15
Zoe,148,96,880,784,1326,64.86,2.81,5.95,5.3,8.96
Irelia,56,8,158,376,192,14.29,0.93,2.82,6.71,3.43
Kassadin,78,44,502,422,552,56.41,2.5,6.44,5.41,7.08
Nidalee,6,6,48,36,42,100.0,2.5,8.0,6.0,7.0
Caitlyn,8,4,28,40,64,50.0,2.3,3.5,5.0,8.0
Quinn,6,6,56,12,46,100.0,8.5,9.33,2.0,7.67
Diana,72,44,388,316,574,61.11,3.04,5.39,4.39,7.97
Fizz,90,38,388,438,506,42.22,2.04,4.31,4.87,5.62
Cassiopeia,24,24,364,76,242,100.0,7.97,15.17,3.17,10.08
Talon,58,22,364,356,598,37.93,2.7,6.28,6.14,10.31
Anivia,48,26,318,274,366,54.17,2.5,6.62,5.71,7.62
Veigar,84,52,350,326,616,61.9,2.96,4.17,3.88,7.33
Senna,2,2,20,4,18,100.0,9.5,10.0,2.0,9.0
Xerath,76,40,422,352,548,52.63,2.76,5.55,4.63,7.21
Darius,6,0,22,26,36,0.0,2.23,3.67,4.33,6.0
Tristana,30,18,172,112,236,60.0,3.64,5.73,3.73,7.87
Riven,20,18,108,114,270,90.0,3.32,5.4,5.7,13.5
KogMaw,46,28,372,244,456,60.87,3.39,8.09,5.3,9.91
Malzahar,46,40,320,142,302,86.96,4.38,6.96,3.09,6.57
Ambessa,22,6,80,98,104,27.27,1.88,3.64,4.45,4.73
