opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Senna,16,4,52,74,62,25.0,1.54,3.25,4.62,3.88
Swain,6,0,22,26,14,0.0,1.38,3.67,4.33,2.33
Seraphine,6,6,24,42,66,100.0,2.14,4.0,7.0,11.0
Kaisa,22,0,92,152,70,0.0,1.07,4.18,6.91,3.18
Jinx,2,0,12,16,8,0.0,1.25,6.0,8.0,4.0
Kled,2,0,10,16,12,0.0,1.38,5.0,8.0,6.0
Miss Fortune,6,2,48,42,22,33.33,1.67,8.0,7.0,3.67
Jhin,10,0,48,64,32,0.0,1.25,4.8,6.4,3.2
Lucian,8,8,60,32,58,100.0,3.69,7.5,4.0,7.25
Lux,2,0,2,10,2,0.0,0.4,1.0,5.0,1.0
Mel,2,0,18,12,6,0.0,2.0,9.0,6.0,3.0
Aphelios,6,6,30,54,84,100.0,2.11,5.0,9.0,14.0
Karthus,4,4,36,36,52,100.0,2.44,9.0,9.0,13.0
Zeri,4,4,28,24,24,100.0,2.17,7.0,6.0,6.0
Caitlyn,2,2,16,8,10,100.0,3.25,8.0,4.0,5.0
Corki,6,0,0,6,6,0.0,1.0,0.0,1.0,1.0
Ezreal,12,6,100,102,96,50.0,1.92,8.33,8.5,8.0
Yone,2,0,10,16,10,0.0,1.25,5.0,8.0,5.0
Varus,6,2,22,48,20,33.33,0.88,3.67,8.0,3.33
Sivir,4,4,36,20,44,100.0,4.0,9.0,5.0,11.0
Ahri,2,2,26,8,8,100.0,4.25,13.0,4.0,4.0
Xayah,2,0,10,8,10,0.0,2.5,5.0,4.0,5.0
Zilean,2,2,24,4,2,100.0,6.5,12.0,2.0,1.0
