opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Karma,2,0,12,22,4,0.0,0.73,6.0,11.0,2.0
Alistar,10,6,82,110,114,60.0,1.78,8.2,11.0,11.4
Leona,2,0,10,10,18,0.0,2.8,5.0,5.0,9.0
Nami,10,10,152,48,106,100.0,5.38,15.2,4.8,10.6
Braum,14,0,42,182,98,0.0,0.77,3.0,13.0,7.0
Swain,6,0,18,48,66,0.0,1.75,3.0,8.0,11.0
Bard,16,10,120,104,138,62.5,2.48,7.5,6.5,8.62
Taric,4,4,32,20,40,100.0,3.6,8.0,5.0,10.0
Hwei,2,2,8,6,34,100.0,7.0,4.0,3.0,17.0
Rakan,2,2,28,18,20,100.0,2.67,14.0,9.0,10.0
Rell,2,0,2,20,24,0.0,1.3,1.0,10.0,12.0
