opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Nidalee,12,8,56,56,84,66.67,2.5,4.67,4.67,7.0
Ambessa,42,16,222,328,208,38.1,1.31,5.29,7.81,4.95
Jax,86,34,428,414,384,39.53,1.96,4.98,4.81,4.47
Sylas,8,4,46,36,22,50.0,1.89,5.75,4.5,2.75
Darius,8,8,58,56,80,100.0,2.46,7.25,7.0,10.0
Shen,24,22,162,54,114,91.67,5.11,6.75,2.25,4.75
Jayce,42,36,428,172,262,85.71,4.01,10.19,4.1,6.24
Mordekaiser,8,4,30,50,62,50.0,1.84,3.75,6.25,7.75
Teemo,18,6,78,86,60,33.33,1.6,4.33,4.78,3.33
Fiora,36,14,138,180,246,38.89,2.13,3.83,5.0,6.83
Urgot,10,2,32,58,30,20.0,1.07,3.2,5.8,3.0
Akali,22,4,96,108,68,18.18,1.52,4.36,4.91,3.09
Aatrox,22,14,122,96,110,63.64,2.42,5.55,4.36,5.0
Yone,4,0,18,20,4,0.0,1.1,4.5,5.0,1.0
Irelia,30,26,332,112,162,86.67,4.41,11.07,3.73,5.4
Quinn,8,2,26,74,46,25.0,0.97,3.25,9.25,5.75
Garen,18,14,112,94,100,77.78,2.26,6.22,5.22,5.56
Azir,8,8,74,22,88,100.0,7.36,9.25,2.75,11.0
Chogath,30,18,176,154,138,60.0,2.04,5.87,5.13,4.6
Anivia,16,16,68,46,118,100.0,4.04,4.25,2.88,7.38
Xin Zhao,2,2,10,4,4,100.0,3.5,5.0,2.0,2.0
Gwen,8,6,70,24,20,75.0,3.75,8.75,3.0,2.5
Tryndamere,10,10,60,42,56,100.0,2.76,6.0,4.2,5.6
Riven,26,6,112,168,130,23.08,1.44,4.31,6.46,5.0
Gragas,8,6,36,14,40,75.0,5.43,4.5,1.75,5.0
Gangplank,34,6,162,138,154,17.65,2.29,4.76,4.06,4.53
Maokai,2,0,12,14,2,0.0,1.0,6.0,7.0,1.0
Wukong,2,2,10,10,14,100.0,2.4,5.0,5.0,7.0
Ornn,22,10,100,110,118,45.45,1.98,4.55,5.0,5.36
Volibear,10,6,22,44,22,60.0,1.0,2.2,4.4,2.2
Sett,10,4,56,40,24,40.0,2.0,5.6,4.0,2.4
Sion,60,32,358,286,452,53.33,2.83,5.97,4.77,7.53
Ziggs,6,6,78,6,18,100.0,16.0,13.0,1.0,3.0
Yasuo,10,6,52,50,38,60.0,1.8,5.2,5.0,3.8
Camille,20,0,132,126,86,0.0,1.73,6.6,6.3,4.3
Yorick,18,16,112,72,24,88.89,1.89,6.22,4.0,1.33
Singed,16,8,76,58,26,50.0,1.76,4.75,3.62,1.62
Poppy,4,0,24,12,8,0.0,2.67,6.0,3.0,2.0
Dr. Mundo,16,6,148,114,74,37.5,1.95,9.25,7.12,4.62
Gnar,30,12,94,86,106,40.0,2.33,3.13,2.87,3.53
Vladimir,4,4,48,4,8,100.0,14.0,12.0,1.0,2.0
Aurora,14,6,76,72,26,42.86,1.42,5.43,5.14,1.86
KSante,62,46,362,226,418,74.19,3.45,5.84,3.65,6.74
Renekton,34,10,150,112,70,29.41,1.96,4.41,3.29,2.06
Karthus,4,0,36,36,32,0.0,1.89,9.0,9.0,8.0
Cassiopeia,8,0,72,50,32,0.0,2.08,9.0,6.25,4.0
Qiyana,2,2,10,22,2,100.0,0.55,5.0,11.0,1.0
Pantheon,2,0,4,10,4,0.0,0.8,2.0,5.0,2.0
Hwei,14,0,56,56,0,0.0,1.0,4.0,4.0,0.0
Galio,6,4,62,28,66,66.67,4.57,10.33,4.67,11.0
Ryze,30,26,234,108,186,86.67,3.89,7.8,3.6,6.2
Kennen,6,4,64,40,30,66.67,2.35,10.67,6.67,5.0
Malphite,6,4,14,20,6,66.67,1.0,2.33,3.33,1.0
Swain,4,0,48,32,16,0.0,2.0,12.0,8.0,4.0
Heimerdinger,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Udyr,6,6,60,30,60,100.0,4.0,10.0,5.0,10.0
Kled,8,0,56,48,8,0.0,1.33,7.0,6.0,1.0
Aurelion Sol,14,6,48,32,36,42.86,2.62,3.43,2.29,2.57
Draven,4,4,60,12,36,100.0,8.0,15.0,3.0,9.0
Jhin,2,2,16,16,18,100.0,2.12,8.0,8.0,9.0
Lissandra,2,0,6,18,24,0.0,1.67,3.0,9.0,12.0
Zoe,8,0,80,56,32,0.0,2.0,10.0,7.0,4.0
Nasus,4,2,22,20,36,50.0,2.9,5.5,5.0,9.0
Rumble,10,0,20,100,90,0.0,1.1,2.0,10.0,9.0
Vayne,10,8,44,42,44,80.0,2.1,4.4,4.2,4.4
Syndra,2,0,2,4,6,0.0,2.0,1.0,2.0,3.0
Fiddlesticks,2,2,18,0,2,100.0,20.0,9.0,0.0,1.0
