opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Bard,1366,706,1624,7238,17554,51.68,2.65,1.19,5.3,12.85
Leona,996,476,1282,5660,14568,47.79,2.8,1.29,5.68,14.63
Braum,1468,780,1960,8182,21248,53.13,2.84,1.34,5.57,14.47
Janna,848,448,1038,4146,10650,52.83,2.82,1.22,4.89,12.56
Nami,1134,610,1520,5880,15796,53.79,2.94,1.34,5.19,13.93
Rumble,22,4,16,110,212,18.18,2.07,0.73,5.0,9.64
Yuumi,296,164,256,1446,4050,55.41,2.98,0.86,4.89,13.68
Nautilus,1822,952,2346,11076,27676,52.25,2.71,1.29,6.08,15.19
Poppy,1202,572,1548,6620,17236,47.59,2.84,1.29,5.51,14.34
Taric,244,138,270,1252,3282,56.56,2.84,1.11,5.13,13.45
Soraka,646,312,778,3216,9010,48.3,3.04,1.2,4.98,13.95
Rell,3678,1926,4376,21034,54090,52.37,2.78,1.19,5.72,14.71
Rakan,1658,860,1938,8776,22778,51.87,2.82,1.17,5.29,13.74
Neeko,1004,512,1260,5464,13826,51.0,2.76,1.25,5.44,13.77
Sylas,180,92,302,1132,2994,51.11,2.91,1.68,6.29,16.63
Gragas,512,240,732,3238,7212,46.88,2.45,1.43,6.32,14.09
Karma,1064,516,1080,5712,13844,48.5,2.61,1.02,5.37,13.01
Milio,348,172,400,1800,4318,49.43,2.62,1.15,5.17,12.41
Jarvan Iv,24,22,8,110,474,91.67,4.38,0.33,4.58,19.75
Thresh,756,316,1124,4958,10540,41.8,2.35,1.49,6.56,13.94
Teemo,54,26,58,316,718,48.15,2.46,1.07,5.85,13.3
Tahm Kench,326,180,366,1666,4076,55.21,2.67,1.12,5.11,12.5
Lulu,1064,550,1168,5498,14900,51.69,2.92,1.1,5.17,14.0
Sona,816,396,1060,4428,11110,48.53,2.75,1.3,5.43,13.62
Rammus,30,18,60,126,424,60.0,3.84,2.0,4.2,14.13
