opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Caitlyn,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Jinx,2,2,8,0,2,100.0,10.0,4.0,0.0,1.0
Twitch,2,0,22,20,10,0.0,1.6,11.0,10.0,5.0
