opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Poppy,7,3,9,46,75,42.86,1.83,1.29,6.57,10.71,2025-05-09 16:08:30
Alistar,20,7,36,139,266,35.0,2.17,1.8,6.95,13.3,2025-05-09 16:08:30
Nidalee,5,2,10,23,65,40.0,3.26,2.0,4.6,13.0,2025-05-09 16:08:30
Rumble,1,1,3,2,24,100.0,13.5,3.0,2.0,24.0,2025-05-09 16:08:30
Pantheon,7,3,6,53,92,42.86,1.85,0.86,7.57,13.14,2025-05-09 16:08:30
Fiddlesticks,7,4,17,31,116,57.14,4.29,2.43,4.43,16.57,2025-05-09 16:08:30
Elise,4,0,7,40,53,0.0,1.5,1.75,10.0,13.25,2025-05-09 16:08:30
Neeko,6,0,8,56,64,0.0,1.29,1.33,9.33,10.67,2025-05-09 16:08:30
Gragas,1,1,5,8,19,100.0,3.0,5.0,8.0,19.0,2025-05-09 16:08:30
Seraphine,3,3,3,10,33,100.0,3.6,1.0,3.33,11.0,2025-05-09 16:08:30
Rell,7,6,5,39,96,85.71,2.59,0.71,5.57,13.71,2025-05-09 16:08:30
Sona,15,11,21,92,249,73.33,2.93,1.4,6.13,16.6,2025-05-09 16:08:30
Thresh,7,5,10,38,97,71.43,2.82,1.43,5.43,13.86,2025-05-09 16:08:30
Nautilus,15,7,20,80,190,46.67,2.62,1.33,5.33,12.67,2025-05-09 16:08:30
Hwei,1,1,3,4,20,100.0,5.75,3.0,4.0,20.0,2025-05-09 16:08:30
Janna,7,4,11,40,74,57.14,2.12,1.57,5.71,10.57,2025-05-09 16:08:30
Bard,6,4,7,30,65,66.67,2.4,1.17,5.0,10.83,2025-05-09 16:08:30
Zyra,1,1,4,5,17,100.0,4.2,4.0,5.0,17.0,2025-05-09 16:08:30
Ashe,1,0,2,7,22,0.0,3.43,2.0,7.0,22.0,2025-05-09 16:08:30
Lulu,4,2,4,26,63,50.0,2.58,1.0,6.5,15.75,2025-05-09 16:08:30
Zilean,1,1,2,1,16,100.0,18.0,2.0,1.0,16.0,2025-05-09 16:08:30
Taric,1,1,2,4,15,100.0,4.25,2.0,4.0,15.0,2025-05-09 16:08:30
Braum,4,0,5,26,38,0.0,1.65,1.25,6.5,9.5,2025-05-09 16:08:30
Annie,1,0,2,9,14,0.0,1.78,2.0,9.0,14.0,2025-05-09 16:08:30
Senna,7,2,6,45,87,28.57,2.07,0.86,6.43,12.43,2025-05-09 16:08:30
Pyke,3,1,5,28,42,33.33,1.68,1.67,9.33,14.0,2025-05-09 16:08:30
Karma,7,5,9,42,79,71.43,2.1,1.29,6.0,11.29,2025-05-09 16:08:30
Brand,1,1,1,2,7,100.0,4.0,1.0,2.0,7.0,2025-05-09 16:08:30
Galio,3,1,6,16,42,33.33,3.0,2.0,5.33,14.0,2025-05-09 16:08:30
Milio,1,0,0,4,17,0.0,4.25,0.0,4.0,17.0,2025-05-09 16:08:30
Shen,2,1,4,12,17,50.0,1.75,2.0,6.0,8.5,2025-05-09 16:08:30
Rakan,3,1,5,20,33,33.33,1.9,1.67,6.67,11.0,2025-05-09 16:08:30
Soraka,3,1,2,25,39,33.33,1.64,0.67,8.33,13.0,2025-05-09 16:08:30
Sylas,1,1,1,5,24,100.0,5.0,1.0,5.0,24.0,2025-05-09 16:08:30
VelKoz,1,1,0,5,16,100.0,3.2,0.0,5.0,16.0,2025-05-09 16:08:30
Nami,10,5,21,48,127,50.0,3.08,2.1,4.8,12.7,2025-05-09 16:08:30
