opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Tristana,5,3,22,37,42,60.0,1.73,4.4,7.4,8.4,2025-05-09 16:08:30
Pantheon,10,4,46,64,76,40.0,1.91,4.6,6.4,7.6,2025-05-09 16:08:30
Varus,3,2,18,27,26,66.67,1.63,6.0,9.0,8.67,2025-05-09 16:08:30
Ambessa,53,30,274,286,299,56.6,2.0,5.17,5.4,5.64,2025-05-09 16:08:30
Irelia,26,16,148,176,216,61.54,2.07,5.69,6.77,8.31,2025-05-09 16:08:30
KSante,10,8,77,51,79,80.0,3.06,7.7,5.1,7.9,2025-05-09 16:08:30
Sion,42,23,221,278,236,54.76,1.64,5.26,6.62,5.62,2025-05-09 16:08:30
Rumble,25,10,137,172,174,40.0,1.81,5.48,6.88,6.96,2025-05-09 16:08:30
Chogath,6,3,35,33,33,50.0,2.06,5.83,5.5,5.5,2025-05-09 16:08:30
Nidalee,17,11,93,109,84,64.71,1.62,5.47,6.41,4.94,2025-05-09 16:08:30
Vladimir,15,7,81,82,76,46.67,1.91,5.4,5.47,5.07,2025-05-09 16:08:30
Ryze,16,13,114,82,113,81.25,2.77,7.12,5.12,7.06,2025-05-09 16:08:30
Taliyah,4,3,31,18,36,75.0,3.72,7.75,4.5,9.0,2025-05-09 16:08:30
Sylas,5,4,28,23,24,80.0,2.26,5.6,4.6,4.8,2025-05-09 16:08:30
Gangplank,13,4,88,84,66,30.77,1.83,6.77,6.46,5.08,2025-05-09 16:08:30
Singed,4,2,31,22,22,50.0,2.41,7.75,5.5,5.5,2025-05-09 16:08:30
Volibear,5,2,37,35,40,40.0,2.2,7.4,7.0,8.0,2025-05-09 16:08:30
Aurora,10,5,62,63,58,50.0,1.9,6.2,6.3,5.8,2025-05-09 16:08:30
Talon,3,0,18,24,19,0.0,1.54,6.0,8.0,6.33,2025-05-09 16:08:30
Renekton,14,8,62,72,62,57.14,1.72,4.43,5.14,4.43,2025-05-09 16:08:30
Gragas,6,3,27,34,30,50.0,1.68,4.5,5.67,5.0,2025-05-09 16:08:30
