opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Jayce,10,2,38,48,57,20.0,1.98,3.8,4.8,5.7,2025-05-09 16:08:30
Sylas,2,1,6,11,11,50.0,1.55,3.0,5.5,5.5,2025-05-09 16:08:30
Ambessa,7,2,13,10,6,28.57,1.9,1.86,1.43,0.86,2025-05-09 16:08:30
Camille,4,2,20,18,12,50.0,1.78,5.0,4.5,3.0,2025-05-09 16:08:30
Vi,1,1,4,3,5,100.0,3.0,4.0,3.0,5.0,2025-05-09 16:08:30
Yone,1,0,5,9,5,0.0,1.11,5.0,9.0,5.0,2025-05-09 16:08:30
Renekton,2,0,3,10,5,0.0,0.8,1.5,5.0,2.5,2025-05-09 16:08:30
Shen,2,1,9,10,16,50.0,2.5,4.5,5.0,8.0,2025-05-09 16:08:30
Lee Sin,1,1,6,5,7,100.0,2.6,6.0,5.0,7.0,2025-05-09 16:08:30
Varus,1,0,2,6,1,0.0,0.5,2.0,6.0,1.0,2025-05-09 16:08:30
Akshan,2,0,3,12,8,0.0,0.92,1.5,6.0,4.0,2025-05-09 16:08:30
Rumble,2,2,16,5,28,100.0,8.8,8.0,2.5,14.0,2025-05-09 16:08:30
Smolder,3,1,6,13,27,33.33,2.54,2.0,4.33,9.0,2025-05-09 16:08:30
Jax,2,1,4,6,13,50.0,2.83,2.0,3.0,6.5,2025-05-09 16:08:30
Poppy,1,1,1,3,6,100.0,2.33,1.0,3.0,6.0,2025-05-09 16:08:30
Fiora,4,2,24,17,18,50.0,2.47,6.0,4.25,4.5,2025-05-09 16:08:30
Zed,1,1,7,3,5,100.0,4.0,7.0,3.0,5.0,2025-05-09 16:08:30
Gragas,2,2,8,2,16,100.0,12.0,4.0,1.0,8.0,2025-05-09 16:08:30
Tryndamere,2,2,8,5,23,100.0,6.2,4.0,2.5,11.5,2025-05-09 16:08:30
Annie,1,0,6,4,3,0.0,2.25,6.0,4.0,3.0,2025-05-09 16:08:30
Riven,3,2,6,7,9,66.67,2.14,2.0,2.33,3.0,2025-05-09 16:08:30
Azir,1,0,2,5,3,0.0,1.0,2.0,5.0,3.0,2025-05-09 16:08:30
Yasuo,2,1,6,15,16,50.0,1.47,3.0,7.5,8.0,2025-05-09 16:08:30
Teemo,2,0,0,12,2,0.0,0.17,0.0,6.0,1.0,2025-05-09 16:08:30
Nidalee,1,0,6,10,12,0.0,1.8,6.0,10.0,12.0,2025-05-09 16:08:30
Rengar,2,0,10,16,8,0.0,1.12,5.0,8.0,4.0,2025-05-09 16:08:30
Kayle,3,1,13,15,21,33.33,2.27,4.33,5.0,7.0,2025-05-09 16:08:30
Quinn,2,0,5,6,3,0.0,1.33,2.5,3.0,1.5,2025-05-09 16:08:30
Mordekaiser,1,0,1,5,1,0.0,0.4,1.0,5.0,1.0,2025-05-09 16:08:30
Gwen,1,0,0,2,3,0.0,1.5,0.0,2.0,3.0,2025-05-09 16:08:30
Zac,2,1,8,3,8,50.0,5.33,4.0,1.5,4.0,2025-05-09 16:08:30
Malphite,1,1,1,0,0,100.0,1.0,1.0,0.0,0.0,2025-05-09 16:08:30
Aurora,1,1,1,3,8,100.0,3.0,1.0,3.0,8.0,2025-05-09 16:08:30
Yorick,1,1,3,1,2,100.0,5.0,3.0,1.0,2.0,2025-05-09 16:08:30
Tristana,1,1,3,5,6,100.0,1.8,3.0,5.0,6.0,2025-05-09 16:08:30
Akali,1,0,5,7,6,0.0,1.57,5.0,7.0,6.0,2025-05-09 16:08:30
Singed,1,0,3,9,9,0.0,1.33,3.0,9.0,9.0,2025-05-09 16:08:30
Vladimir,1,1,4,1,0,100.0,4.0,4.0,1.0,0.0,2025-05-09 16:08:30
