opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Renekton,2,2,14,8,16,100.0,3.75,7.0,4.0,8.0,2025-05-09 16:08:30
Nasus,4,2,20,19,18,50.0,2.0,5.0,4.75,4.5,2025-05-09 16:08:30
Fiora,5,2,27,29,30,40.0,1.97,5.4,5.8,6.0,2025-05-09 16:08:30
Gragas,6,4,35,25,16,66.67,2.04,5.83,4.17,2.67,2025-05-09 16:08:30
Bard,2,0,6,10,3,0.0,0.9,3.0,5.0,1.5,2025-05-09 16:08:30
Gwen,3,0,6,19,5,0.0,0.58,2.0,6.33,1.67,2025-05-09 16:08:30
Jax,3,2,12,14,5,66.67,1.21,4.0,4.67,1.67,2025-05-09 16:08:30
Camille,2,1,12,17,9,50.0,1.24,6.0,8.5,4.5,2025-05-09 16:08:30
Ambessa,5,2,30,19,16,40.0,2.42,6.0,3.8,3.2,2025-05-09 16:08:30
Rumble,3,2,18,13,8,66.67,2.0,6.0,4.33,2.67,2025-05-09 16:08:30
Azir,1,0,1,3,1,0.0,0.67,1.0,3.0,1.0,2025-05-09 16:08:30
Shen,5,3,23,27,19,60.0,1.56,4.6,5.4,3.8,2025-05-09 16:08:30
Riven,4,3,35,28,22,75.0,2.04,8.75,7.0,5.5,2025-05-09 16:08:30
Tryndamere,1,0,5,8,9,0.0,1.75,5.0,8.0,9.0,2025-05-09 16:08:30
Gnar,1,0,2,8,6,0.0,1.0,2.0,8.0,6.0,2025-05-09 16:08:30
Ryze,2,2,20,5,5,100.0,5.0,10.0,2.5,2.5,2025-05-09 16:08:30
Zed,1,1,11,3,3,100.0,4.67,11.0,3.0,3.0,2025-05-09 16:08:30
Irelia,4,1,27,29,15,25.0,1.45,6.75,7.25,3.75,2025-05-09 16:08:30
Yone,3,2,23,14,10,66.67,2.36,7.67,4.67,3.33,2025-05-09 16:08:30
Urgot,4,3,19,20,14,75.0,1.65,4.75,5.0,3.5,2025-05-09 16:08:30
Darius,2,1,16,6,8,50.0,4.0,8.0,3.0,4.0,2025-05-09 16:08:30
Hwei,3,0,15,17,7,0.0,1.29,5.0,5.67,2.33,2025-05-09 16:08:30
Yorick,1,0,7,6,2,0.0,1.5,7.0,6.0,2.0,2025-05-09 16:08:30
Katarina,3,3,17,15,23,100.0,2.67,5.67,5.0,7.67,2025-05-09 16:08:30
Viego,1,0,8,10,6,0.0,1.4,8.0,10.0,6.0,2025-05-09 16:08:30
Aurora,1,0,0,7,0,0.0,0.0,0.0,7.0,0.0,2025-05-09 16:08:30
Akali,1,0,4,8,4,0.0,1.0,4.0,8.0,4.0,2025-05-09 16:08:30
Quinn,2,0,5,9,4,0.0,1.0,2.5,4.5,2.0,2025-05-09 16:08:30
Ahri,2,1,12,6,4,50.0,2.67,6.0,3.0,2.0,2025-05-09 16:08:30
Jayce,1,0,11,4,6,0.0,4.25,11.0,4.0,6.0,2025-05-09 16:08:30
Kassadin,1,0,4,0,1,0.0,5.0,4.0,0.0,1.0,2025-05-09 16:08:30
Teemo,1,1,4,4,3,100.0,1.75,4.0,4.0,3.0,2025-05-09 16:08:30
Yasuo,1,1,9,7,4,100.0,1.86,9.0,7.0,4.0,2025-05-09 16:08:30
Ornn,1,0,9,9,5,0.0,1.56,9.0,9.0,5.0,2025-05-09 16:08:30
Mordekaiser,1,0,0,5,1,0.0,0.2,0.0,5.0,1.0,2025-05-09 16:08:30
Volibear,1,0,3,4,1,0.0,1.0,3.0,4.0,1.0,2025-05-09 16:08:30
Naafiri,1,1,6,3,5,100.0,3.67,6.0,3.0,5.0,2025-05-09 16:08:30
Singed,1,0,1,4,0,0.0,0.25,1.0,4.0,0.0,2025-05-09 16:08:30
Orianna,1,1,3,0,2,100.0,5.0,3.0,0.0,2.0,2025-05-09 16:08:30
