opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Vi,2,0,10,10,7,0.0,1.7,5.0,5.0,3.5,2025-05-09 16:08:30
Naafiri,2,1,19,13,12,50.0,2.38,9.5,6.5,6.0,2025-05-09 16:08:30
Reksai,1,0,2,6,9,0.0,1.83,2.0,6.0,9.0,2025-05-09 16:08:30
Belveth,1,0,2,6,1,0.0,0.5,2.0,6.0,1.0,2025-05-09 16:08:30
Zac,1,0,8,4,3,0.0,2.75,8.0,4.0,3.0,2025-05-09 16:08:30
Poppy,1,1,5,1,3,100.0,8.0,5.0,1.0,3.0,2025-05-09 16:08:30
Zyra,1,0,3,8,5,0.0,1.0,3.0,8.0,5.0,2025-05-09 16:08:30
Lillia,3,1,26,10,17,33.33,4.3,8.67,3.33,5.67,2025-05-09 16:08:30
Xin Zhao,3,1,18,22,21,33.33,1.77,6.0,7.33,7.0,2025-05-09 16:08:30
Talon,3,0,6,22,7,0.0,0.59,2.0,7.33,2.33,2025-05-09 16:08:30
Hecarim,1,0,3,9,3,0.0,0.67,3.0,9.0,3.0,2025-05-09 16:08:30
Udyr,1,0,5,4,6,0.0,2.75,5.0,4.0,6.0,2025-05-09 16:08:30
Fiddlesticks,1,0,8,7,4,0.0,1.71,8.0,7.0,4.0,2025-05-09 16:08:30
Lee Sin,2,2,16,2,18,100.0,17.0,8.0,1.0,9.0,2025-05-09 16:08:30
Qiyana,2,2,14,11,18,100.0,2.91,7.0,5.5,9.0,2025-05-09 16:08:30
Nunu & Willump,1,0,8,4,5,0.0,3.25,8.0,4.0,5.0,2025-05-09 16:08:30
Graves,1,1,1,1,2,100.0,3.0,1.0,1.0,2.0,2025-05-09 16:08:30
Elise,1,0,10,8,2,0.0,1.5,10.0,8.0,2.0,2025-05-09 16:08:30
Sylas,1,0,4,6,6,0.0,1.67,4.0,6.0,6.0,2025-05-09 16:08:30
