opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Jhin,12,5,82,90,49,41.67,1.46,6.83,7.5,4.08,2025-05-09 16:08:30
Lucian,10,3,52,58,53,30.0,1.81,5.2,5.8,5.3,2025-05-09 16:08:30
Ezreal,18,6,161,103,112,33.33,2.65,8.94,5.72,6.22,2025-05-09 16:08:30
Varus,14,5,79,110,90,35.71,1.54,5.64,7.86,6.43,2025-05-09 16:08:30
Miss Fortune,7,1,35,47,39,14.29,1.57,5.0,6.71,5.57,2025-05-09 16:08:30
Smolder,2,1,18,19,15,50.0,1.74,9.0,9.5,7.5,2025-05-09 16:08:30
Tristana,9,1,46,63,26,11.11,1.14,5.11,7.0,2.89,2025-05-09 16:08:30
Nidalee,1,0,10,7,9,0.0,2.71,10.0,7.0,9.0,2025-05-09 16:08:30
Caitlyn,1,0,6,8,4,0.0,1.25,6.0,8.0,4.0,2025-05-09 16:08:30
Corki,6,1,38,44,44,16.67,1.86,6.33,7.33,7.33,2025-05-09 16:08:30
Zeri,2,0,7,12,7,0.0,1.17,3.5,6.0,3.5,2025-05-09 16:08:30
KogMaw,1,1,16,4,10,100.0,6.5,16.0,4.0,10.0,2025-05-09 16:08:30
Sivir,1,1,7,6,8,100.0,2.5,7.0,6.0,8.0,2025-05-09 16:08:30
Kaisa,8,6,74,47,56,75.0,2.77,9.25,5.88,7.0,2025-05-09 16:08:30
Ashe,7,5,91,43,50,71.43,3.28,13.0,6.14,7.14,2025-05-09 16:08:30
Aphelios,5,3,38,34,33,60.0,2.09,7.6,6.8,6.6,2025-05-09 16:08:30
Xayah,5,4,44,6,24,80.0,11.33,8.8,1.2,4.8,2025-05-09 16:08:30
Lux,2,2,21,12,8,100.0,2.42,10.5,6.0,4.0,2025-05-09 16:08:30
Hwei,3,3,28,12,24,100.0,4.33,9.33,4.0,8.0,2025-05-09 16:08:30
Brand,1,0,15,11,3,0.0,1.64,15.0,11.0,3.0,2025-05-09 16:08:30
VelKoz,1,1,0,0,0,100.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Mel,4,2,36,47,33,50.0,1.47,9.0,11.75,8.25,2025-05-09 16:08:30
Jayce,2,2,20,20,18,100.0,1.9,10.0,10.0,9.0,2025-05-09 16:08:30
Jinx,2,1,5,11,17,50.0,2.0,2.5,5.5,8.5,2025-05-09 16:08:30
Draven,2,2,18,6,16,100.0,5.67,9.0,3.0,8.0,2025-05-09 16:08:30
Nilah,3,1,23,26,9,33.33,1.23,7.67,8.67,3.0,2025-05-09 16:08:30
Seraphine,1,1,14,8,5,100.0,2.38,14.0,8.0,5.0,2025-05-09 16:08:30
Twitch,3,2,37,22,21,66.67,2.64,12.33,7.33,7.0,2025-05-09 16:08:30
Janna,1,1,6,2,3,100.0,4.5,6.0,2.0,3.0,2025-05-09 16:08:30
Ziggs,1,1,7,3,6,100.0,4.33,7.0,3.0,6.0,2025-05-09 16:08:30
Yasuo,2,1,7,7,6,50.0,1.86,3.5,3.5,3.0,2025-05-09 16:08:30
