opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Rell,14,9,34,81,196,64.29,2.84,2.43,5.79,14.0,2025-05-09 16:08:30
Rumble,2,2,6,20,30,100.0,1.8,3.0,10.0,15.0,2025-05-09 16:08:30
Karma,6,2,9,38,79,33.33,2.32,1.5,6.33,13.17,2025-05-09 16:08:30
Renata,1,1,2,7,16,100.0,2.57,2.0,7.0,16.0,2025-05-09 16:08:30
Nami,11,8,23,50,126,72.73,2.98,2.09,4.55,11.45,2025-05-09 16:08:30
Nautilus,25,13,57,151,332,52.0,2.58,2.28,6.04,13.28,2025-05-09 16:08:30
Sona,22,15,65,97,279,68.18,3.55,2.95,4.41,12.68,2025-05-09 16:08:30
Janna,8,5,45,41,139,62.5,4.49,5.62,5.12,17.38,2025-05-09 16:08:30
Yuumi,5,2,9,28,40,40.0,1.75,1.8,5.6,8.0,2025-05-09 16:08:30
Pyke,8,7,17,36,116,87.5,3.69,2.12,4.5,14.5,2025-05-09 16:08:30
Fiddlesticks,8,5,19,35,104,62.5,3.51,2.38,4.38,13.0,2025-05-09 16:08:30
Maokai,2,0,2,14,20,0.0,1.57,1.0,7.0,10.0,2025-05-09 16:08:30
Soraka,4,2,6,18,60,50.0,3.67,1.5,4.5,15.0,2025-05-09 16:08:30
Seraphine,4,3,9,21,59,75.0,3.24,2.25,5.25,14.75,2025-05-09 16:08:30
Bard,12,8,25,59,158,66.67,3.1,2.08,4.92,13.17,2025-05-09 16:08:30
Aphelios,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Poppy,9,2,16,53,95,22.22,2.09,1.78,5.89,10.56,2025-05-09 16:08:30
Alistar,12,6,32,69,138,50.0,2.46,2.67,5.75,11.5,2025-05-09 16:08:30
Elise,2,1,10,13,33,50.0,3.31,5.0,6.5,16.5,2025-05-09 16:08:30
Neeko,3,2,9,13,37,66.67,3.54,3.0,4.33,12.33,2025-05-09 16:08:30
Blitzcrank,4,2,9,33,58,50.0,2.03,2.25,8.25,14.5,2025-05-09 16:08:30
Leona,7,5,24,38,118,71.43,3.74,3.43,5.43,16.86,2025-05-09 16:08:30
Ryze,1,0,3,2,7,0.0,5.0,3.0,2.0,7.0,2025-05-09 16:08:30
Lulu,7,4,18,34,73,57.14,2.68,2.57,4.86,10.43,2025-05-09 16:08:30
Milio,4,2,24,24,69,50.0,3.88,6.0,6.0,17.25,2025-05-09 16:08:30
VelKoz,1,1,2,3,23,100.0,8.33,2.0,3.0,23.0,2025-05-09 16:08:30
Thresh,8,5,24,46,101,62.5,2.72,3.0,5.75,12.62,2025-05-09 16:08:30
Rakan,2,2,10,17,43,100.0,3.12,5.0,8.5,21.5,2025-05-09 16:08:30
Zyra,1,1,5,8,15,100.0,2.5,5.0,8.0,15.0,2025-05-09 16:08:30
Sion,1,1,4,13,22,100.0,2.0,4.0,13.0,22.0,2025-05-09 16:08:30
Trundle,1,1,0,7,12,100.0,1.71,0.0,7.0,12.0,2025-05-09 16:08:30
Zilean,4,4,7,12,84,100.0,7.58,1.75,3.0,21.0,2025-05-09 16:08:30
Morgana,1,0,7,3,5,0.0,4.0,7.0,3.0,5.0,2025-05-09 16:08:30
Azir,1,1,7,1,5,100.0,12.0,7.0,1.0,5.0,2025-05-09 16:08:30
Ashe,3,0,7,12,8,0.0,1.25,2.33,4.0,2.67,2025-05-09 16:08:30
Annie,2,2,6,4,44,100.0,12.5,3.0,2.0,22.0,2025-05-09 16:08:30
Varus,1,1,0,0,0,100.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Pantheon,3,3,19,14,56,100.0,5.36,6.33,4.67,18.67,2025-05-09 16:08:30
Braum,1,0,1,6,6,0.0,1.17,1.0,6.0,6.0,2025-05-09 16:08:30
Sylas,1,1,6,6,11,100.0,2.83,6.0,6.0,11.0,2025-05-09 16:08:30
Xerath,1,0,6,6,16,0.0,3.67,6.0,6.0,16.0,2025-05-09 16:08:30
Mel,1,0,6,10,17,0.0,2.3,6.0,10.0,17.0,2025-05-09 16:08:30
