opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Zoe,5,2,45,28,43,40.0,3.14,9.0,5.6,8.6,2025-05-09 16:08:30
Azir,7,2,27,24,21,28.57,2.0,3.86,3.43,3.0,2025-05-09 16:08:30
Kennen,1,1,10,2,4,100.0,7.0,10.0,2.0,4.0,2025-05-09 16:08:30
Diana,3,1,14,20,9,33.33,1.15,4.67,6.67,3.0,2025-05-09 16:08:30
Taliyah,4,1,22,26,12,25.0,1.31,5.5,6.5,3.0,2025-05-09 16:08:30
Lissandra,2,0,5,8,11,0.0,2.0,2.5,4.0,5.5,2025-05-09 16:08:30
Ryze,3,0,5,15,8,0.0,0.87,1.67,5.0,2.67,2025-05-09 16:08:30
Yasuo,5,2,34,20,27,40.0,3.05,6.8,4.0,5.4,2025-05-09 16:08:30
Anivia,5,1,20,27,28,20.0,1.78,4.0,5.4,5.6,2025-05-09 16:08:30
Fiora,1,1,16,11,11,100.0,2.45,16.0,11.0,11.0,2025-05-09 16:08:30
Mel,5,5,54,27,33,100.0,3.22,10.8,5.4,6.6,2025-05-09 16:08:30
Veigar,1,1,8,4,7,100.0,3.75,8.0,4.0,7.0,2025-05-09 16:08:30
Vladimir,3,1,21,17,12,33.33,1.94,7.0,5.67,4.0,2025-05-09 16:08:30
Lux,2,1,20,5,7,50.0,5.4,10.0,2.5,3.5,2025-05-09 16:08:30
Ahri,4,4,48,15,29,100.0,5.13,12.0,3.75,7.25,2025-05-09 16:08:30
Zed,1,0,5,8,5,0.0,1.25,5.0,8.0,5.0,2025-05-09 16:08:30
Yone,8,3,56,27,47,37.5,3.81,7.0,3.38,5.88,2025-05-09 16:08:30
Sylas,3,1,19,18,12,33.33,1.72,6.33,6.0,4.0,2025-05-09 16:08:30
Smolder,2,0,9,9,4,0.0,1.44,4.5,4.5,2.0,2025-05-09 16:08:30
Lucian,2,2,12,22,24,100.0,1.64,6.0,11.0,12.0,2025-05-09 16:08:30
Irelia,2,1,14,16,7,50.0,1.31,7.0,8.0,3.5,2025-05-09 16:08:30
Zilean,1,1,9,5,5,100.0,2.8,9.0,5.0,5.0,2025-05-09 16:08:30
Jayce,2,1,9,9,12,50.0,2.33,4.5,4.5,6.0,2025-05-09 16:08:30
Twisted Fate,2,1,25,17,13,50.0,2.24,12.5,8.5,6.5,2025-05-09 16:08:30
Viktor,3,3,15,5,3,100.0,3.6,5.0,1.67,1.0,2025-05-09 16:08:30
Tristana,2,1,15,12,6,50.0,1.75,7.5,6.0,3.0,2025-05-09 16:08:30
Annie,2,0,3,12,5,0.0,0.67,1.5,6.0,2.5,2025-05-09 16:08:30
Qiyana,3,0,0,3,1,0.0,0.33,0.0,1.0,0.33,2025-05-09 16:08:30
LeBlanc,2,1,17,10,12,50.0,2.9,8.5,5.0,6.0,2025-05-09 16:08:30
Hwei,1,1,12,3,4,100.0,5.33,12.0,3.0,4.0,2025-05-09 16:08:30
Nasus,1,1,7,0,4,100.0,11.0,7.0,0.0,4.0,2025-05-09 16:08:30
Singed,1,0,3,6,10,0.0,2.17,3.0,6.0,10.0,2025-05-09 16:08:30
VelKoz,1,0,0,5,0,0.0,0.0,0.0,5.0,0.0,2025-05-09 16:08:30
Katarina,2,1,12,10,18,50.0,3.0,6.0,5.0,9.0,2025-05-09 16:08:30
Garen,1,1,2,3,0,100.0,0.67,2.0,3.0,0.0,2025-05-09 16:08:30
Riven,1,0,6,5,3,0.0,1.8,6.0,5.0,3.0,2025-05-09 16:08:30
Naafiri,2,0,9,16,13,0.0,1.38,4.5,8.0,6.5,2025-05-09 16:08:30
Quinn,1,1,12,2,5,100.0,8.5,12.0,2.0,5.0,2025-05-09 16:08:30
Chogath,1,0,0,4,2,0.0,0.5,0.0,4.0,2.0,2025-05-09 16:08:30
Syndra,1,0,2,6,0,0.0,0.33,2.0,6.0,0.0,2025-05-09 16:08:30
Aurora,1,1,4,7,0,100.0,0.57,4.0,7.0,0.0,2025-05-09 16:08:30
Akali,3,3,6,0,4,100.0,10.0,2.0,0.0,1.33,2025-05-09 16:08:30
