opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Viktor,9,6,65,34,69,66.67,3.94,7.22,3.78,7.67,2025-05-09 16:08:30
Lissandra,3,0,7,20,9,0.0,0.8,2.33,6.67,3.0,2025-05-09 16:08:30
Yorick,2,0,8,14,12,0.0,1.43,4.0,7.0,6.0,2025-05-09 16:08:30
Jayce,2,0,10,8,18,0.0,3.5,5.0,4.0,9.0,2025-05-09 16:08:30
Akshan,3,1,25,26,16,33.33,1.58,8.33,8.67,5.33,2025-05-09 16:08:30
Cassiopeia,1,0,11,8,5,0.0,2.0,11.0,8.0,5.0,2025-05-09 16:08:30
Rakan,1,0,6,6,13,0.0,3.17,6.0,6.0,13.0,2025-05-09 16:08:30
Alistar,2,1,7,11,23,50.0,2.73,3.5,5.5,11.5,2025-05-09 16:08:30
Azir,5,4,46,9,32,80.0,8.67,9.2,1.8,6.4,2025-05-09 16:08:30
Zoe,7,3,26,28,37,42.86,2.25,3.71,4.0,5.29,2025-05-09 16:08:30
Quinn,3,3,35,22,24,100.0,2.68,11.67,7.33,8.0,2025-05-09 16:08:30
Aatrox,1,0,3,5,2,0.0,1.0,3.0,5.0,2.0,2025-05-09 16:08:30
Qiyana,3,2,24,14,19,66.67,3.07,8.0,4.67,6.33,2025-05-09 16:08:30
Orianna,2,0,8,6,14,0.0,3.67,4.0,3.0,7.0,2025-05-09 16:08:30
Zed,6,3,28,39,29,50.0,1.46,4.67,6.5,4.83,2025-05-09 16:08:30
Lux,8,5,52,26,43,62.5,3.65,6.5,3.25,5.38,2025-05-09 16:08:30
Aurora,5,3,33,17,27,60.0,3.53,6.6,3.4,5.4,2025-05-09 16:08:30
Vex,2,2,16,10,26,100.0,4.2,8.0,5.0,13.0,2025-05-09 16:08:30
Yasuo,5,4,36,20,45,80.0,4.05,7.2,4.0,9.0,2025-05-09 16:08:30
Akali,3,2,19,13,12,66.67,2.38,6.33,4.33,4.0,2025-05-09 16:08:30
Galio,4,1,32,18,28,25.0,3.33,8.0,4.5,7.0,2025-05-09 16:08:30
Yone,1,1,10,0,16,100.0,26.0,10.0,0.0,16.0,2025-05-09 16:08:30
Taliyah,4,1,30,19,36,25.0,3.47,7.5,4.75,9.0,2025-05-09 16:08:30
Ahri,2,2,14,8,21,100.0,4.38,7.0,4.0,10.5,2025-05-09 16:08:30
Ryze,7,2,22,33,38,28.57,1.82,3.14,4.71,5.43,2025-05-09 16:08:30
Gragas,2,1,8,11,16,50.0,2.18,4.0,5.5,8.0,2025-05-09 16:08:30
Malzahar,2,2,18,12,14,100.0,2.67,9.0,6.0,7.0,2025-05-09 16:08:30
Sion,2,0,8,8,12,0.0,2.5,4.0,4.0,6.0,2025-05-09 16:08:30
Corki,2,1,7,12,15,50.0,1.83,3.5,6.0,7.5,2025-05-09 16:08:30
Twisted Fate,2,1,10,5,11,50.0,4.2,5.0,2.5,5.5,2025-05-09 16:08:30
Sylas,3,1,34,17,22,33.33,3.29,11.33,5.67,7.33,2025-05-09 16:08:30
Neeko,1,0,1,3,4,0.0,1.67,1.0,3.0,4.0,2025-05-09 16:08:30
Nidalee,1,1,4,3,9,100.0,4.33,4.0,3.0,9.0,2025-05-09 16:08:30
Hwei,3,1,29,22,13,33.33,1.91,9.67,7.33,4.33,2025-05-09 16:08:30
Sona,1,0,3,6,7,0.0,1.67,3.0,6.0,7.0,2025-05-09 16:08:30
Annie,1,0,8,7,9,0.0,2.43,8.0,7.0,9.0,2025-05-09 16:08:30
Pantheon,1,1,5,3,9,100.0,4.67,5.0,3.0,9.0,2025-05-09 16:08:30
Vladimir,4,1,26,14,17,25.0,3.07,6.5,3.5,4.25,2025-05-09 16:08:30
Kassadin,2,1,15,15,21,50.0,2.4,7.5,7.5,10.5,2025-05-09 16:08:30
Zilean,2,0,5,14,3,0.0,0.57,2.5,7.0,1.5,2025-05-09 16:08:30
Ekko,4,1,18,14,11,25.0,2.07,4.5,3.5,2.75,2025-05-09 16:08:30
Xerath,1,1,9,0,3,100.0,12.0,9.0,0.0,3.0,2025-05-09 16:08:30
Fizz,1,1,3,2,9,100.0,6.0,3.0,2.0,9.0,2025-05-09 16:08:30
Mel,3,2,2,13,9,66.67,0.85,0.67,4.33,3.0,2025-05-09 16:08:30
Syndra,1,1,11,3,9,100.0,6.67,11.0,3.0,9.0,2025-05-09 16:08:30
Dr. Mundo,1,0,4,4,11,0.0,3.75,4.0,4.0,11.0,2025-05-09 16:08:30
