opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Ryze,16,11,89,67,109,68.75,2.96,5.56,4.19,6.81,2025-05-09 16:08:30
Lissandra,6,1,31,39,34,16.67,1.67,5.17,6.5,5.67,2025-05-09 16:08:30
Sylas,16,12,131,78,108,75.0,3.06,8.19,4.88,6.75,2025-05-09 16:08:30
Taliyah,9,1,54,51,44,11.11,1.92,6.0,5.67,4.89,2025-05-09 16:08:30
Corki,8,3,39,39,45,37.5,2.15,4.88,4.88,5.62,2025-05-09 16:08:30
Gangplank,6,3,36,40,26,50.0,1.55,6.0,6.67,4.33,2025-05-09 16:08:30
Yone,23,14,166,90,139,60.87,3.39,7.22,3.91,6.04,2025-05-09 16:08:30
Jayce,10,5,63,59,50,50.0,1.92,6.3,5.9,5.0,2025-05-09 16:08:30
Gragas,3,3,13,2,4,100.0,8.5,4.33,0.67,1.33,2025-05-09 16:08:30
Zed,9,3,44,22,27,33.33,3.23,4.89,2.44,3.0,2025-05-09 16:08:30
Akshan,5,3,35,21,28,60.0,3.0,7.0,4.2,5.6,2025-05-09 16:08:30
Rumble,7,3,28,29,49,42.86,2.66,4.0,4.14,7.0,2025-05-09 16:08:30
Orianna,3,2,12,12,19,66.67,2.58,4.0,4.0,6.33,2025-05-09 16:08:30
Sion,3,2,14,9,13,66.67,3.0,4.67,3.0,4.33,2025-05-09 16:08:30
Syndra,9,7,59,39,48,77.78,2.74,6.56,4.33,5.33,2025-05-09 16:08:30
Nasus,2,0,4,2,2,0.0,3.0,2.0,1.0,1.0,2025-05-09 16:08:30
Xerath,7,3,52,41,35,42.86,2.12,7.43,5.86,5.0,2025-05-09 16:08:30
Viktor,7,5,36,23,80,71.43,5.04,5.14,3.29,11.43,2025-05-09 16:08:30
Karthus,2,2,20,0,2,100.0,22.0,10.0,0.0,1.0,2025-05-09 16:08:30
Aurelion Sol,4,2,38,17,24,50.0,3.65,9.5,4.25,6.0,2025-05-09 16:08:30
Ahri,16,9,108,80,87,56.25,2.44,6.75,5.0,5.44,2025-05-09 16:08:30
Mel,14,6,82,87,108,42.86,2.18,5.86,6.21,7.71,2025-05-09 16:08:30
Zoe,14,6,78,64,67,42.86,2.27,5.57,4.57,4.79,2025-05-09 16:08:30
Azir,6,2,34,24,33,33.33,2.79,5.67,4.0,5.5,2025-05-09 16:08:30
Singed,1,1,14,6,6,100.0,3.33,14.0,6.0,6.0,2025-05-09 16:08:30
Neeko,3,3,20,13,23,100.0,3.31,6.67,4.33,7.67,2025-05-09 16:08:30
Hwei,5,2,24,18,23,40.0,2.61,4.8,3.6,4.6,2025-05-09 16:08:30
Kennen,1,1,6,6,9,100.0,2.5,6.0,6.0,9.0,2025-05-09 16:08:30
Chogath,10,3,65,48,69,30.0,2.79,6.5,4.8,6.9,2025-05-09 16:08:30
Tryndamere,1,1,4,0,3,100.0,7.0,4.0,0.0,3.0,2025-05-09 16:08:30
Vayne,2,1,6,14,17,50.0,1.64,3.0,7.0,8.5,2025-05-09 16:08:30
Veigar,2,0,22,16,14,0.0,2.25,11.0,8.0,7.0,2025-05-09 16:08:30
Twisted Fate,3,1,8,9,10,33.33,2.0,2.67,3.0,3.33,2025-05-09 16:08:30
Katarina,2,0,8,10,6,0.0,1.4,4.0,5.0,3.0,2025-05-09 16:08:30
LeBlanc,5,2,27,22,26,40.0,2.41,5.4,4.4,5.2,2025-05-09 16:08:30
Ashe,4,2,14,0,4,50.0,18.0,3.5,0.0,1.0,2025-05-09 16:08:30
Yasuo,11,5,92,49,93,45.45,3.78,8.36,4.45,8.45,2025-05-09 16:08:30
Tristana,3,0,10,21,11,0.0,1.0,3.33,7.0,3.67,2025-05-09 16:08:30
Zeri,2,0,8,7,7,0.0,2.14,4.0,3.5,3.5,2025-05-09 16:08:30
Jax,1,0,1,2,4,0.0,2.5,1.0,2.0,4.0,2025-05-09 16:08:30
Morgana,2,2,4,0,10,100.0,14.0,2.0,0.0,5.0,2025-05-09 16:08:30
Renekton,2,0,9,12,20,0.0,2.42,4.5,6.0,10.0,2025-05-09 16:08:30
Riven,4,4,20,20,27,100.0,2.35,5.0,5.0,6.75,2025-05-09 16:08:30
Kayle,3,1,20,17,16,33.33,2.12,6.67,5.67,5.33,2025-05-09 16:08:30
Fiora,3,3,28,14,16,100.0,3.14,9.33,4.67,5.33,2025-05-09 16:08:30
Wukong,2,0,6,10,6,0.0,1.2,3.0,5.0,3.0,2025-05-09 16:08:30
Irelia,2,1,12,7,14,50.0,3.71,6.0,3.5,7.0,2025-05-09 16:08:30
VelKoz,1,1,7,0,2,100.0,9.0,7.0,0.0,2.0,2025-05-09 16:08:30
Akali,2,2,13,3,10,100.0,7.67,6.5,1.5,5.0,2025-05-09 16:08:30
Gwen,2,0,13,16,21,0.0,2.12,6.5,8.0,10.5,2025-05-09 16:08:30
Lucian,5,2,23,21,22,40.0,2.14,4.6,4.2,4.4,2025-05-09 16:08:30
Aatrox,2,2,13,5,6,100.0,3.8,6.5,2.5,3.0,2025-05-09 16:08:30
Dr. Mundo,2,2,12,14,24,100.0,2.57,6.0,7.0,12.0,2025-05-09 16:08:30
Quinn,3,1,16,17,18,33.33,2.0,5.33,5.67,6.0,2025-05-09 16:08:30
Sett,3,1,25,13,19,33.33,3.38,8.33,4.33,6.33,2025-05-09 16:08:30
Ivern,1,1,4,5,10,100.0,2.8,4.0,5.0,10.0,2025-05-09 16:08:30
Naafiri,5,2,38,21,33,40.0,3.38,7.6,4.2,6.6,2025-05-09 16:08:30
Malzahar,2,2,19,6,19,100.0,6.33,9.5,3.0,9.5,2025-05-09 16:08:30
Swain,2,1,13,10,20,50.0,3.3,6.5,5.0,10.0,2025-05-09 16:08:30
Talon,2,0,7,14,3,0.0,0.71,3.5,7.0,1.5,2025-05-09 16:08:30
Smolder,2,1,11,13,13,50.0,1.85,5.5,6.5,6.5,2025-05-09 16:08:30
Galio,2,1,18,8,8,50.0,3.25,9.0,4.0,4.0,2025-05-09 16:08:30
Vladimir,6,0,17,27,19,0.0,1.33,2.83,4.5,3.17,2025-05-09 16:08:30
Teemo,4,2,10,8,6,50.0,2.0,2.5,2.0,1.5,2025-05-09 16:08:30
Anivia,4,2,33,25,21,50.0,2.16,8.25,6.25,5.25,2025-05-09 16:08:30
Ambessa,3,2,13,6,4,66.67,2.83,4.33,2.0,1.33,2025-05-09 16:08:30
Annie,2,2,9,3,9,100.0,6.0,4.5,1.5,4.5,2025-05-09 16:08:30
Yorick,2,0,22,10,14,0.0,3.6,11.0,5.0,7.0,2025-05-09 16:08:30
Gnar,1,0,9,7,8,0.0,2.43,9.0,7.0,8.0,2025-05-09 16:08:30
Zac,3,3,29,18,37,100.0,3.67,9.67,6.0,12.33,2025-05-09 16:08:30
Garen,1,1,8,1,7,100.0,15.0,8.0,1.0,7.0,2025-05-09 16:08:30
Qiyana,1,1,10,3,10,100.0,6.67,10.0,3.0,10.0,2025-05-09 16:08:30
Diana,1,0,9,7,4,0.0,1.86,9.0,7.0,4.0,2025-05-09 16:08:30
Urgot,1,0,1,5,2,0.0,0.6,1.0,5.0,2.0,2025-05-09 16:08:30
Nidalee,2,1,3,9,10,50.0,1.44,1.5,4.5,5.0,2025-05-09 16:08:30
Lux,1,1,1,3,2,100.0,1.0,1.0,3.0,2.0,2025-05-09 16:08:30
Shen,1,0,2,9,2,0.0,0.44,2.0,9.0,2.0,2025-05-09 16:08:30
KSante,1,0,2,6,6,0.0,1.33,2.0,6.0,6.0,2025-05-09 16:08:30
