opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Naafiri,3,2,16,11,21,66.67,3.36,5.33,3.67,7.0,2025-05-09 16:08:30
Vi,1,0,2,7,2,0.0,0.57,2.0,7.0,2.0,2025-05-09 16:08:30
Xin Zhao,2,2,11,19,25,100.0,1.89,5.5,9.5,12.5,2025-05-09 16:08:30
Kayn,4,0,22,35,35,0.0,1.63,5.5,8.75,8.75,2025-05-09 16:08:30
Reksai,1,0,15,7,7,0.0,3.14,15.0,7.0,7.0,2025-05-09 16:08:30
Zed,1,0,5,8,5,0.0,1.25,5.0,8.0,5.0,2025-05-09 16:08:30
Qiyana,1,0,12,5,5,0.0,3.4,12.0,5.0,5.0,2025-05-09 16:08:30
Belveth,1,0,5,4,1,0.0,1.5,5.0,4.0,1.0,2025-05-09 16:08:30
Kindred,2,0,14,17,14,0.0,1.65,7.0,8.5,7.0,2025-05-09 16:08:30
Malzahar,1,1,13,4,6,100.0,4.75,13.0,4.0,6.0,2025-05-09 16:08:30
Talon,1,0,6,6,4,0.0,1.67,6.0,6.0,4.0,2025-05-09 16:08:30
KhaZix,1,1,15,7,5,100.0,2.86,15.0,7.0,5.0,2025-05-09 16:08:30
Olaf,1,1,10,9,5,100.0,1.67,10.0,9.0,5.0,2025-05-09 16:08:30
Udyr,1,0,8,9,6,0.0,1.56,8.0,9.0,6.0,2025-05-09 16:08:30
Lillia,2,2,19,10,32,100.0,5.1,9.5,5.0,16.0,2025-05-09 16:08:30
Sylas,1,0,16,9,8,0.0,2.67,16.0,9.0,8.0,2025-05-09 16:08:30
Jax,1,0,5,15,6,0.0,0.73,5.0,15.0,6.0,2025-05-09 16:08:30
Volibear,1,0,7,6,6,0.0,2.17,7.0,6.0,6.0,2025-05-09 16:08:30
Master Yi,1,0,7,8,0,0.0,0.88,7.0,8.0,0.0,2025-05-09 16:08:30
Lee Sin,1,0,0,3,0,0.0,0.0,0.0,3.0,0.0,2025-05-09 16:08:30
Viego,2,2,13,11,29,100.0,3.82,6.5,5.5,14.5,2025-05-09 16:08:30
Nunu & Willump,3,1,22,20,32,33.33,2.7,7.33,6.67,10.67,2025-05-09 16:08:30
Akali,1,0,0,11,10,0.0,0.91,0.0,11.0,10.0,2025-05-09 16:08:30
Graves,1,0,11,9,5,0.0,1.78,11.0,9.0,5.0,2025-05-09 16:08:30
Pantheon,1,1,4,1,4,100.0,8.0,4.0,1.0,4.0,2025-05-09 16:08:30
Skarner,1,0,4,5,10,0.0,2.8,4.0,5.0,10.0,2025-05-09 16:08:30
