opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Azir,14,3,59,58,32,21.43,1.57,4.21,4.14,2.29,2025-05-09 16:08:30
Corki,10,4,69,60,72,40.0,2.35,6.9,6.0,7.2,2025-05-09 16:08:30
Irelia,9,7,55,37,51,77.78,2.86,6.11,4.11,5.67,2025-05-09 16:08:30
Nasus,2,1,9,14,9,50.0,1.29,4.5,7.0,4.5,2025-05-09 16:08:30
Kennen,2,1,8,12,14,50.0,1.83,4.0,6.0,7.0,2025-05-09 16:08:30
Taliyah,5,2,19,18,15,40.0,1.89,3.8,3.6,3.0,2025-05-09 16:08:30
Jayce,15,8,89,80,61,53.33,1.88,5.93,5.33,4.07,2025-05-09 16:08:30
Ambessa,9,8,37,30,35,88.89,2.4,4.11,3.33,3.89,2025-05-09 16:08:30
Camille,4,4,14,9,13,100.0,3.0,3.5,2.25,3.25,2025-05-09 16:08:30
Riven,5,2,16,28,24,40.0,1.43,3.2,5.6,4.8,2025-05-09 16:08:30
Kayle,1,0,0,8,5,0.0,0.62,0.0,8.0,5.0,2025-05-09 16:08:30
Varus,2,1,4,10,10,50.0,1.4,2.0,5.0,5.0,2025-05-09 16:08:30
Akali,11,4,53,51,23,36.36,1.49,4.82,4.64,2.09,2025-05-09 16:08:30
Tristana,2,1,11,4,4,50.0,3.75,5.5,2.0,2.0,2025-05-09 16:08:30
Zoe,6,2,13,22,17,33.33,1.36,2.17,3.67,2.83,2025-05-09 16:08:30
Fizz,3,3,11,8,7,100.0,2.25,3.67,2.67,2.33,2025-05-09 16:08:30
Smolder,1,0,3,4,4,0.0,1.75,3.0,4.0,4.0,2025-05-09 16:08:30
Galio,3,0,5,8,3,0.0,1.0,1.67,2.67,1.0,2025-05-09 16:08:30
Sylas,7,4,29,26,25,57.14,2.08,4.14,3.71,3.57,2025-05-09 16:08:30
Qiyana,6,3,26,32,28,50.0,1.69,4.33,5.33,4.67,2025-05-09 16:08:30
