opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Ezreal,19,12,121,92,164,63.16,3.1,6.37,4.84,8.63,2025-05-09 16:08:30
Varus,14,8,54,60,100,57.14,2.57,3.86,4.29,7.14,2025-05-09 16:08:30
Jhin,18,11,126,88,169,61.11,3.35,7.0,4.89,9.39,2025-05-09 16:08:30
Aphelios,5,4,42,19,26,80.0,3.58,8.4,3.8,5.2,2025-05-09 16:08:30
Yasuo,1,0,5,10,14,0.0,1.9,5.0,10.0,14.0,2025-05-09 16:08:30
Tristana,17,13,131,73,160,76.47,3.99,7.71,4.29,9.41,2025-05-09 16:08:30
Karthus,2,1,6,6,5,50.0,1.83,3.0,3.0,2.5,2025-05-09 16:08:30
Zeri,3,0,20,20,23,0.0,2.15,6.67,6.67,7.67,2025-05-09 16:08:30
Xayah,2,2,10,14,22,100.0,2.29,5.0,7.0,11.0,2025-05-09 16:08:30
Corki,7,5,28,29,39,71.43,2.31,4.0,4.14,5.57,2025-05-09 16:08:30
Swain,2,2,28,2,20,100.0,24.0,14.0,1.0,10.0,2025-05-09 16:08:30
Draven,4,0,25,27,15,0.0,1.48,6.25,6.75,3.75,2025-05-09 16:08:30
Jinx,9,1,38,43,37,11.11,1.74,4.22,4.78,4.11,2025-05-09 16:08:30
Mel,8,4,47,65,56,50.0,1.58,5.88,8.12,7.0,2025-05-09 16:08:30
Kaisa,5,3,29,16,51,60.0,5.0,5.8,3.2,10.2,2025-05-09 16:08:30
Vayne,2,0,5,7,18,0.0,3.29,2.5,3.5,9.0,2025-05-09 16:08:30
Miss Fortune,3,3,19,15,38,100.0,3.8,6.33,5.0,12.67,2025-05-09 16:08:30
Syndra,2,1,8,5,10,50.0,3.6,4.0,2.5,5.0,2025-05-09 16:08:30
Hwei,5,5,34,14,46,100.0,5.71,6.8,2.8,9.2,2025-05-09 16:08:30
Gragas,2,0,4,12,2,0.0,0.5,2.0,6.0,1.0,2025-05-09 16:08:30
Caitlyn,6,3,41,34,71,50.0,3.29,6.83,5.67,11.83,2025-05-09 16:08:30
Ashe,4,2,27,20,46,50.0,3.65,6.75,5.0,11.5,2025-05-09 16:08:30
Brand,1,1,13,9,22,100.0,3.89,13.0,9.0,22.0,2025-05-09 16:08:30
Kalista,1,0,3,5,7,0.0,2.0,3.0,5.0,7.0,2025-05-09 16:08:30
Gangplank,1,0,1,1,1,0.0,2.0,1.0,1.0,1.0,2025-05-09 16:08:30
Lucian,4,2,14,26,27,50.0,1.58,3.5,6.5,6.75,2025-05-09 16:08:30
Aatrox,1,1,4,2,5,100.0,4.5,4.0,2.0,5.0,2025-05-09 16:08:30
KogMaw,1,1,2,6,6,100.0,1.33,2.0,6.0,6.0,2025-05-09 16:08:30
Zyra,3,1,11,10,13,33.33,2.4,3.67,3.33,4.33,2025-05-09 16:08:30
Viktor,1,1,4,4,23,100.0,6.75,4.0,4.0,23.0,2025-05-09 16:08:30
Ziggs,1,0,5,9,8,0.0,1.44,5.0,9.0,8.0,2025-05-09 16:08:30
Nilah,3,0,18,20,35,0.0,2.65,6.0,6.67,11.67,2025-05-09 16:08:30
Cassiopeia,1,0,3,9,14,0.0,1.89,3.0,9.0,14.0,2025-05-09 16:08:30
Seraphine,1,1,3,6,7,100.0,1.67,3.0,6.0,7.0,2025-05-09 16:08:30
Smolder,4,2,19,15,27,50.0,3.07,4.75,3.75,6.75,2025-05-09 16:08:30
Samira,1,1,2,4,4,100.0,1.5,2.0,4.0,4.0,2025-05-09 16:08:30
