opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Poppy,27,14,43,163,421,51.85,2.85,1.59,6.04,15.59,2025-05-09 16:08:30
Senna,14,5,27,87,210,35.71,2.72,1.93,6.21,15.0,2025-05-09 16:08:30
VelKoz,1,0,1,7,8,0.0,1.29,1.0,7.0,8.0,2025-05-09 16:08:30
Elise,4,4,15,20,81,100.0,4.8,3.75,5.0,20.25,2025-05-09 16:08:30
Lulu,13,7,28,72,172,53.85,2.78,2.15,5.54,13.23,2025-05-09 16:08:30
Neeko,20,8,39,102,253,40.0,2.86,1.95,5.1,12.65,2025-05-09 16:08:30
Nidalee,12,6,28,59,206,50.0,3.97,2.33,4.92,17.17,2025-05-09 16:08:30
Nautilus,29,12,46,173,533,41.38,3.35,1.59,5.97,18.38,2025-05-09 16:08:30
Nami,10,3,15,49,137,30.0,3.1,1.5,4.9,13.7,2025-05-09 16:08:30
Sona,15,11,36,83,295,73.33,3.99,2.4,5.53,19.67,2025-05-09 16:08:30
Bard,15,13,28,72,259,86.67,3.99,1.87,4.8,17.27,2025-05-09 16:08:30
Thresh,18,6,36,126,305,33.33,2.71,2.0,7.0,16.94,2025-05-09 16:08:30
Leona,7,1,21,35,92,14.29,3.23,3.0,5.0,13.14,2025-05-09 16:08:30
Braum,18,9,40,116,320,50.0,3.1,2.22,6.44,17.78,2025-05-09 16:08:30
Milio,4,4,9,8,82,100.0,11.38,2.25,2.0,20.5,2025-05-09 16:08:30
Yuumi,3,2,12,18,40,66.67,2.89,4.0,6.0,13.33,2025-05-09 16:08:30
Seraphine,4,1,5,23,60,25.0,2.83,1.25,5.75,15.0,2025-05-09 16:08:30
Karma,21,11,41,100,329,52.38,3.7,1.95,4.76,15.67,2025-05-09 16:08:30
Shaco,1,1,3,5,23,100.0,5.2,3.0,5.0,23.0,2025-05-09 16:08:30
Alistar,73,35,125,485,1147,47.95,2.62,1.71,6.64,15.71,2025-05-09 16:08:30
Naafiri,1,0,4,7,18,0.0,3.14,4.0,7.0,18.0,2025-05-09 16:08:30
Soraka,8,6,16,26,104,75.0,4.62,2.0,3.25,13.0,2025-05-09 16:08:30
Janna,19,13,40,88,286,68.42,3.7,2.11,4.63,15.05,2025-05-09 16:08:30
Rakan,16,8,48,89,244,50.0,3.28,3.0,5.56,15.25,2025-05-09 16:08:30
Zilean,6,4,11,28,72,66.67,2.96,1.83,4.67,12.0,2025-05-09 16:08:30
Hwei,3,0,2,21,24,0.0,1.24,0.67,7.0,8.0,2025-05-09 16:08:30
Maokai,1,0,2,9,18,0.0,2.22,2.0,9.0,18.0,2025-05-09 16:08:30
Mel,2,2,7,13,47,100.0,4.15,3.5,6.5,23.5,2025-05-09 16:08:30
Jarvan Iv,2,1,4,14,49,50.0,3.79,2.0,7.0,24.5,2025-05-09 16:08:30
Pyke,4,2,9,29,63,50.0,2.48,2.25,7.25,15.75,2025-05-09 16:08:30
Renata,6,5,17,31,110,83.33,4.1,2.83,5.17,18.33,2025-05-09 16:08:30
Annie,1,0,3,9,15,0.0,2.0,3.0,9.0,15.0,2025-05-09 16:08:30
Pantheon,12,7,27,75,254,58.33,3.75,2.25,6.25,21.17,2025-05-09 16:08:30
Fiddlesticks,13,7,31,72,213,53.85,3.39,2.38,5.54,16.38,2025-05-09 16:08:30
Zoe,1,1,2,1,19,100.0,21.0,2.0,1.0,19.0,2025-05-09 16:08:30
Gragas,6,1,12,50,109,16.67,2.42,2.0,8.33,18.17,2025-05-09 16:08:30
Xerath,1,0,3,10,21,0.0,2.4,3.0,10.0,21.0,2025-05-09 16:08:30
Sylas,4,2,14,11,74,50.0,8.0,3.5,2.75,18.5,2025-05-09 16:08:30
Swain,1,0,0,2,4,0.0,2.0,0.0,2.0,4.0,2025-05-09 16:08:30
Lux,1,0,0,9,12,0.0,1.33,0.0,9.0,12.0,2025-05-09 16:08:30
Twisted Fate,1,1,3,6,13,100.0,2.67,3.0,6.0,13.0,2025-05-09 16:08:30
Galio,1,1,8,5,26,100.0,6.8,8.0,5.0,26.0,2025-05-09 16:08:30
Morgana,1,1,1,4,12,100.0,3.25,1.0,4.0,12.0,2025-05-09 16:08:30
