opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Ezreal,50,27,319,202,410,54.0,3.61,6.38,4.04,8.2,2025-05-09 16:08:30
Ashe,41,16,255,198,295,39.02,2.78,6.22,4.83,7.2,2025-05-09 16:08:30
Kalista,12,7,99,57,108,58.33,3.63,8.25,4.75,9.0,2025-05-09 16:08:30
Lucian,32,20,196,171,283,62.5,2.8,6.12,5.34,8.84,2025-05-09 16:08:30
Zeri,11,6,75,47,65,54.55,2.98,6.82,4.27,5.91,2025-05-09 16:08:30
Miss Fortune,34,15,166,118,200,44.12,3.1,4.88,3.47,5.88,2025-05-09 16:08:30
Xayah,5,1,32,25,29,20.0,2.44,6.4,5.0,5.8,2025-05-09 16:08:30
Kaisa,60,30,467,298,490,50.0,3.21,7.78,4.97,8.17,2025-05-09 16:08:30
Yasuo,5,2,65,31,53,40.0,3.81,13.0,6.2,10.6,2025-05-09 16:08:30
Hwei,4,1,37,16,23,25.0,3.75,9.25,4.0,5.75,2025-05-09 16:08:30
Mel,12,5,75,64,94,41.67,2.64,6.25,5.33,7.83,2025-05-09 16:08:30
Sivir,18,7,120,96,143,38.89,2.74,6.67,5.33,7.94,2025-05-09 16:08:30
Vayne,10,5,53,41,70,50.0,3.0,5.3,4.1,7.0,2025-05-09 16:08:30
Aphelios,16,10,112,63,114,62.5,3.59,7.0,3.94,7.12,2025-05-09 16:08:30
Draven,13,2,75,74,82,15.38,2.12,5.77,5.69,6.31,2025-05-09 16:08:30
Tristana,33,12,227,188,237,36.36,2.47,6.88,5.7,7.18,2025-05-09 16:08:30
Caitlyn,36,23,201,128,245,63.89,3.48,5.58,3.56,6.81,2025-05-09 16:08:30
Corki,35,16,145,167,240,45.71,2.31,4.14,4.77,6.86,2025-05-09 16:08:30
Jinx,12,5,57,66,89,41.67,2.21,4.75,5.5,7.42,2025-05-09 16:08:30
Varus,68,28,366,313,464,41.18,2.65,5.38,4.6,6.82,2025-05-09 16:08:30
KogMaw,2,1,11,8,8,50.0,2.38,5.5,4.0,4.0,2025-05-09 16:08:30
Viktor,7,3,42,23,57,42.86,4.3,6.0,3.29,8.14,2025-05-09 16:08:30
Lux,11,8,78,55,107,72.73,3.36,7.09,5.0,9.73,2025-05-09 16:08:30
Karthus,4,1,28,26,25,25.0,2.04,7.0,6.5,6.25,2025-05-09 16:08:30
Smolder,19,9,151,95,130,47.37,2.96,7.95,5.0,6.84,2025-05-09 16:08:30
Seraphine,2,0,10,10,9,0.0,1.9,5.0,5.0,4.5,2025-05-09 16:08:30
Twitch,6,1,39,49,41,16.67,1.63,6.5,8.17,6.83,2025-05-09 16:08:30
Akshan,5,0,38,30,31,0.0,2.3,7.6,6.0,6.2,2025-05-09 16:08:30
Samira,2,0,10,16,8,0.0,1.12,5.0,8.0,4.0,2025-05-09 16:08:30
Lissandra,1,1,17,5,12,100.0,5.8,17.0,5.0,12.0,2025-05-09 16:08:30
Singed,1,0,9,8,2,0.0,1.38,9.0,8.0,2.0,2025-05-09 16:08:30
Orianna,2,0,24,16,20,0.0,2.75,12.0,8.0,10.0,2025-05-09 16:08:30
Veigar,5,2,29,37,43,40.0,1.95,5.8,7.4,8.6,2025-05-09 16:08:30
Chogath,5,3,43,16,19,60.0,3.88,8.6,3.2,3.8,2025-05-09 16:08:30
Taliyah,1,0,5,2,5,0.0,5.0,5.0,2.0,5.0,2025-05-09 16:08:30
Syndra,5,2,48,23,33,40.0,3.52,9.6,4.6,6.6,2025-05-09 16:08:30
Nilah,8,3,40,27,31,37.5,2.63,5.0,3.38,3.88,2025-05-09 16:08:30
Aurelion Sol,1,1,12,4,9,100.0,5.25,12.0,4.0,9.0,2025-05-09 16:08:30
Cassiopeia,2,1,7,8,18,50.0,3.12,3.5,4.0,9.0,2025-05-09 16:08:30
Azir,1,0,5,8,14,0.0,2.38,5.0,8.0,14.0,2025-05-09 16:08:30
Jayce,1,1,8,1,9,100.0,17.0,8.0,1.0,9.0,2025-05-09 16:08:30
Brand,2,1,9,10,22,50.0,3.1,4.5,5.0,11.0,2025-05-09 16:08:30
Morgana,1,0,4,5,4,0.0,1.6,4.0,5.0,4.0,2025-05-09 16:08:30
Ziggs,2,2,18,6,17,100.0,5.83,9.0,3.0,8.5,2025-05-09 16:08:30
Nautilus,1,1,5,5,15,100.0,4.0,5.0,5.0,15.0,2025-05-09 16:08:30
Zyra,1,1,11,6,3,100.0,2.33,11.0,6.0,3.0,2025-05-09 16:08:30
Qiyana,1,1,8,6,11,100.0,3.17,8.0,6.0,11.0,2025-05-09 16:08:30
