opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Fiddlesticks,1,1,3,3,8,100.0,3.67,3.0,3.0,8.0,2025-05-09 16:08:30
Nautilus,2,0,6,20,26,0.0,1.6,3.0,10.0,13.0,2025-05-09 16:08:30
Blitzcrank,1,1,2,5,15,100.0,3.4,2.0,5.0,15.0,2025-05-09 16:08:30
Jayce,1,0,1,9,10,0.0,1.22,1.0,9.0,10.0,2025-05-09 16:08:30
Varus,1,1,0,0,0,100.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Gwen,1,0,1,4,1,0.0,0.5,1.0,4.0,1.0,2025-05-09 16:08:30
Quinn,1,0,4,4,4,0.0,2.0,4.0,4.0,4.0,2025-05-09 16:08:30
Nidalee,1,0,5,9,14,0.0,2.11,5.0,9.0,14.0,2025-05-09 16:08:30
Alistar,3,2,0,7,42,66.67,6.0,0.0,2.33,14.0,2025-05-09 16:08:30
Pantheon,1,0,0,10,11,0.0,1.1,0.0,10.0,11.0,2025-05-09 16:08:30
Yorick,1,0,1,4,8,0.0,2.25,1.0,4.0,8.0,2025-05-09 16:08:30
Thresh,1,1,6,6,16,100.0,3.67,6.0,6.0,16.0,2025-05-09 16:08:30
Nami,2,0,3,20,6,0.0,0.45,1.5,10.0,3.0,2025-05-09 16:08:30
Karma,1,0,3,15,14,0.0,1.13,3.0,15.0,14.0,2025-05-09 16:08:30
Rakan,2,0,1,13,17,0.0,1.38,0.5,6.5,8.5,2025-05-09 16:08:30
Zoe,1,0,4,7,8,0.0,1.71,4.0,7.0,8.0,2025-05-09 16:08:30
Tristana,1,0,4,6,3,0.0,1.17,4.0,6.0,3.0,2025-05-09 16:08:30
Pyke,1,1,3,5,12,100.0,3.0,3.0,5.0,12.0,2025-05-09 16:08:30
Shen,1,1,3,8,11,100.0,1.75,3.0,8.0,11.0,2025-05-09 16:08:30
