opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Yorick,6,3,41,41,31,50.0,1.76,6.83,6.83,5.17,2025-05-09 16:08:30
Lee Sin,2,0,10,14,8,0.0,1.29,5.0,7.0,4.0,2025-05-09 16:08:30
Chogath,2,2,6,16,6,100.0,0.75,3.0,8.0,3.0,2025-05-09 16:08:30
Tristana,1,1,10,5,3,100.0,2.6,10.0,5.0,3.0,2025-05-09 16:08:30
Nasus,2,2,12,12,14,100.0,2.17,6.0,6.0,7.0,2025-05-09 16:08:30
Teemo,4,3,28,22,21,75.0,2.23,7.0,5.5,5.25,2025-05-09 16:08:30
Aphelios,1,0,6,10,2,0.0,0.8,6.0,10.0,2.0,2025-05-09 16:08:30
Aatrox,8,4,55,58,30,50.0,1.47,6.88,7.25,3.75,2025-05-09 16:08:30
Jayce,6,4,39,34,42,66.67,2.38,6.5,5.67,7.0,2025-05-09 16:08:30
Rumble,5,0,8,28,3,0.0,0.39,1.6,5.6,0.6,2025-05-09 16:08:30
Ryze,4,2,24,12,9,50.0,2.75,6.0,3.0,2.25,2025-05-09 16:08:30
Azir,1,1,9,0,5,100.0,14.0,9.0,0.0,5.0,2025-05-09 16:08:30
Jax,3,1,12,20,4,33.33,0.8,4.0,6.67,1.33,2025-05-09 16:08:30
Ambessa,4,1,13,17,8,25.0,1.24,3.25,4.25,2.0,2025-05-09 16:08:30
Riven,6,3,43,40,27,50.0,1.75,7.17,6.67,4.5,2025-05-09 16:08:30
Kayle,1,1,11,3,4,100.0,5.0,11.0,3.0,4.0,2025-05-09 16:08:30
Vladimir,2,0,12,6,4,0.0,2.67,6.0,3.0,2.0,2025-05-09 16:08:30
Lucian,1,1,9,10,16,100.0,2.5,9.0,10.0,16.0,2025-05-09 16:08:30
Zac,1,0,2,11,8,0.0,0.91,2.0,11.0,8.0,2025-05-09 16:08:30
Gragas,2,1,9,8,4,50.0,1.62,4.5,4.0,2.0,2025-05-09 16:08:30
Garen,4,1,33,18,5,25.0,2.11,8.25,4.5,1.25,2025-05-09 16:08:30
Darius,4,1,16,23,19,25.0,1.52,4.0,5.75,4.75,2025-05-09 16:08:30
Gwen,2,2,18,8,6,100.0,3.0,9.0,4.0,3.0,2025-05-09 16:08:30
Gangplank,4,2,28,19,20,50.0,2.53,7.0,4.75,5.0,2025-05-09 16:08:30
Sion,1,1,5,2,3,100.0,4.0,5.0,2.0,3.0,2025-05-09 16:08:30
Viktor,1,0,9,7,2,0.0,1.57,9.0,7.0,2.0,2025-05-09 16:08:30
Wukong,2,0,10,20,7,0.0,0.85,5.0,10.0,3.5,2025-05-09 16:08:30
Camille,1,1,8,4,4,100.0,3.0,8.0,4.0,4.0,2025-05-09 16:08:30
Shen,3,2,12,14,10,66.67,1.57,4.0,4.67,3.33,2025-05-09 16:08:30
Udyr,1,0,6,8,4,0.0,1.25,6.0,8.0,4.0,2025-05-09 16:08:30
Dr. Mundo,1,1,7,3,9,100.0,5.33,7.0,3.0,9.0,2025-05-09 16:08:30
Fiora,3,0,28,22,18,0.0,2.09,9.33,7.33,6.0,2025-05-09 16:08:30
Vayne,1,0,1,5,0,0.0,0.2,1.0,5.0,0.0,2025-05-09 16:08:30
Akali,2,1,8,7,4,50.0,1.71,4.0,3.5,2.0,2025-05-09 16:08:30
Gnar,4,1,21,26,18,25.0,1.5,5.25,6.5,4.5,2025-05-09 16:08:30
Ornn,5,5,34,17,37,100.0,4.18,6.8,3.4,7.4,2025-05-09 16:08:30
Yone,3,1,16,16,6,33.33,1.38,5.33,5.33,2.0,2025-05-09 16:08:30
Quinn,1,0,1,10,0,0.0,0.1,1.0,10.0,0.0,2025-05-09 16:08:30
Malphite,1,1,6,4,8,100.0,3.5,6.0,4.0,8.0,2025-05-09 16:08:30
Renekton,1,0,3,9,3,0.0,0.67,3.0,9.0,3.0,2025-05-09 16:08:30
Kled,1,0,7,10,6,0.0,1.3,7.0,10.0,6.0,2025-05-09 16:08:30
Zed,1,0,0,2,1,0.0,0.5,0.0,2.0,1.0,2025-05-09 16:08:30
Yasuo,2,2,15,5,6,100.0,4.2,7.5,2.5,3.0,2025-05-09 16:08:30
Rengar,2,0,12,12,0,0.0,1.0,6.0,6.0,0.0,2025-05-09 16:08:30
Aurora,1,1,2,3,6,100.0,2.67,2.0,3.0,6.0,2025-05-09 16:08:30
Kennen,1,0,5,2,10,0.0,7.5,5.0,2.0,10.0,2025-05-09 16:08:30
Irelia,3,1,18,14,5,33.33,1.64,6.0,4.67,1.67,2025-05-09 16:08:30
Sylas,1,0,1,7,1,0.0,0.29,1.0,7.0,1.0,2025-05-09 16:08:30
Volibear,1,0,7,7,10,0.0,2.43,7.0,7.0,10.0,2025-05-09 16:08:30
VelKoz,1,1,2,5,2,100.0,0.8,2.0,5.0,2.0,2025-05-09 16:08:30
