opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Jayce,10,6,57,60,98,60.0,2.58,5.7,6.0,9.8,2025-05-09 16:08:30
Maokai,2,1,17,19,20,50.0,1.95,8.5,9.5,10.0,2025-05-09 16:08:30
Milio,2,1,12,14,25,50.0,2.64,6.0,7.0,12.5,2025-05-09 16:08:30
Sett,3,3,43,29,39,100.0,2.83,14.33,9.67,13.0,2025-05-09 16:08:30
Rumble,3,2,12,17,18,66.67,1.76,4.0,5.67,6.0,2025-05-09 16:08:30
Alistar,15,5,58,83,126,33.33,2.22,3.87,5.53,8.4,2025-05-09 16:08:30
Yuumi,2,2,25,12,21,100.0,3.83,12.5,6.0,10.5,2025-05-09 16:08:30
Rakan,8,5,48,58,92,62.5,2.41,6.0,7.25,11.5,2025-05-09 16:08:30
Wukong,2,0,8,20,12,0.0,1.0,4.0,10.0,6.0,2025-05-09 16:08:30
Volibear,9,6,75,41,72,66.67,3.59,8.33,4.56,8.0,2025-05-09 16:08:30
Leona,7,4,46,43,74,57.14,2.79,6.57,6.14,10.57,2025-05-09 16:08:30
Nocturne,3,2,26,10,24,66.67,5.0,8.67,3.33,8.0,2025-05-09 16:08:30
Vi,11,6,72,56,79,54.55,2.7,6.55,5.09,7.18,2025-05-09 16:08:30
Bard,7,3,42,49,50,42.86,1.88,6.0,7.0,7.14,2025-05-09 16:08:30
Olaf,3,0,23,14,14,0.0,2.64,7.67,4.67,4.67,2025-05-09 16:08:30
Naafiri,11,8,91,51,124,72.73,4.22,8.27,4.64,11.27,2025-05-09 16:08:30
Dr. Mundo,1,0,12,8,2,0.0,1.75,12.0,8.0,2.0,2025-05-09 16:08:30
Nidalee,9,2,47,66,53,22.22,1.52,5.22,7.33,5.89,2025-05-09 16:08:30
Fiddlesticks,9,6,57,54,88,66.67,2.69,6.33,6.0,9.78,2025-05-09 16:08:30
Zed,17,6,147,99,120,35.29,2.7,8.65,5.82,7.06,2025-05-09 16:08:30
Ambessa,4,1,9,16,18,25.0,1.69,2.25,4.0,4.5,2025-05-09 16:08:30
Reksai,4,0,24,24,26,0.0,2.08,6.0,6.0,6.5,2025-05-09 16:08:30
Sejuani,1,1,10,2,14,100.0,12.0,10.0,2.0,14.0,2025-05-09 16:08:30
Xin Zhao,10,3,74,46,77,30.0,3.28,7.4,4.6,7.7,2025-05-09 16:08:30
Ekko,2,0,14,12,10,0.0,2.0,7.0,6.0,5.0,2025-05-09 16:08:30
Rengar,6,6,72,19,70,100.0,7.47,12.0,3.17,11.67,2025-05-09 16:08:30
Lillia,10,1,76,60,46,10.0,2.03,7.6,6.0,4.6,2025-05-09 16:08:30
KhaZix,3,1,19,17,29,33.33,2.82,6.33,5.67,9.67,2025-05-09 16:08:30
Taliyah,4,3,33,8,36,75.0,8.62,8.25,2.0,9.0,2025-05-09 16:08:30
Sona,13,9,86,84,164,69.23,2.98,6.62,6.46,12.62,2025-05-09 16:08:30
Elise,2,0,11,22,13,0.0,1.09,5.5,11.0,6.5,2025-05-09 16:08:30
Nautilus,7,5,29,45,71,71.43,2.22,4.14,6.43,10.14,2025-05-09 16:08:30
Lucian,1,1,12,7,14,100.0,3.71,12.0,7.0,14.0,2025-05-09 16:08:30
