opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Taliyah,3,1,17,22,32,33.33,2.23,5.67,7.33,10.67,2025-05-09 16:08:30
Akali,2,1,10,11,30,50.0,3.64,5.0,5.5,15.0,2025-05-09 16:08:30
Yasuo,5,2,24,29,23,40.0,1.62,4.8,5.8,4.6,2025-05-09 16:08:30
Syndra,3,1,12,15,17,33.33,1.93,4.0,5.0,5.67,2025-05-09 16:08:30
Sylas,4,0,35,31,30,0.0,2.1,8.75,7.75,7.5,2025-05-09 16:08:30
Hwei,2,1,12,13,19,50.0,2.38,6.0,6.5,9.5,2025-05-09 16:08:30
Azir,1,1,9,2,8,100.0,8.5,9.0,2.0,8.0,2025-05-09 16:08:30
Lissandra,1,0,11,8,7,0.0,2.25,11.0,8.0,7.0,2025-05-09 16:08:30
Mel,2,1,6,11,13,50.0,1.73,3.0,5.5,6.5,2025-05-09 16:08:30
LeBlanc,2,0,12,22,20,0.0,1.45,6.0,11.0,10.0,2025-05-09 16:08:30
Yone,3,0,12,20,13,0.0,1.25,4.0,6.67,4.33,2025-05-09 16:08:30
Jax,1,1,4,3,8,100.0,4.0,4.0,3.0,8.0,2025-05-09 16:08:30
Kayle,1,0,5,9,7,0.0,1.33,5.0,9.0,7.0,2025-05-09 16:08:30
Warwick,1,1,3,2,7,100.0,5.0,3.0,2.0,7.0,2025-05-09 16:08:30
Ryze,3,1,7,23,28,33.33,1.52,2.33,7.67,9.33,2025-05-09 16:08:30
Gragas,1,1,1,5,11,100.0,2.4,1.0,5.0,11.0,2025-05-09 16:08:30
Orianna,1,0,1,7,6,0.0,1.0,1.0,7.0,6.0,2025-05-09 16:08:30
Lucian,1,1,14,4,10,100.0,6.0,14.0,4.0,10.0,2025-05-09 16:08:30
Chogath,2,1,22,16,12,50.0,2.12,11.0,8.0,6.0,2025-05-09 16:08:30
Galio,1,0,4,7,9,0.0,1.86,4.0,7.0,9.0,2025-05-09 16:08:30
Zac,1,0,10,11,19,0.0,2.64,10.0,11.0,19.0,2025-05-09 16:08:30
Viktor,3,1,16,8,23,33.33,4.88,5.33,2.67,7.67,2025-05-09 16:08:30
Qiyana,2,1,14,10,9,50.0,2.3,7.0,5.0,4.5,2025-05-09 16:08:30
Katarina,1,1,5,2,4,100.0,4.5,5.0,2.0,4.0,2025-05-09 16:08:30
Lux,2,0,5,18,12,0.0,0.94,2.5,9.0,6.0,2025-05-09 16:08:30
Ekko,1,1,3,3,8,100.0,3.67,3.0,3.0,8.0,2025-05-09 16:08:30
