opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Neeko,7,4,2,46,103,57.14,2.28,0.29,6.57,14.71,2025-05-09 16:08:30
Nautilus,24,9,22,122,351,37.5,3.06,0.92,5.08,14.62,2025-05-09 16:08:30
Elise,4,3,8,13,81,75.0,6.85,2.0,3.25,20.25,2025-05-09 16:08:30
Mel,1,1,1,3,13,100.0,4.67,1.0,3.0,13.0,2025-05-09 16:08:30
Rakan,12,7,9,66,191,58.33,3.03,0.75,5.5,15.92,2025-05-09 16:08:30
Thresh,11,7,15,66,168,63.64,2.77,1.36,6.0,15.27,2025-05-09 16:08:30
Renata,4,4,6,14,69,100.0,5.36,1.5,3.5,17.25,2025-05-09 16:08:30
Rell,18,9,16,99,308,50.0,3.27,0.89,5.5,17.11,2025-05-09 16:08:30
Nidalee,1,1,0,7,17,100.0,2.43,0.0,7.0,17.0,2025-05-09 16:08:30
Blitzcrank,6,2,8,31,73,33.33,2.61,1.33,5.17,12.17,2025-05-09 16:08:30
Milio,3,2,1,14,49,66.67,3.57,0.33,4.67,16.33,2025-05-09 16:08:30
Fiddlesticks,5,3,5,21,70,60.0,3.57,1.0,4.2,14.0,2025-05-09 16:08:30
Lulu,7,3,5,39,90,42.86,2.44,0.71,5.57,12.86,2025-05-09 16:08:30
Alistar,23,11,27,130,329,47.83,2.74,1.17,5.65,14.3,2025-05-09 16:08:30
Swain,1,0,1,5,11,0.0,2.4,1.0,5.0,11.0,2025-05-09 16:08:30
Pyke,4,2,4,21,50,50.0,2.57,1.0,5.25,12.5,2025-05-09 16:08:30
Bard,9,5,8,24,77,55.56,3.54,0.89,2.67,8.56,2025-05-09 16:08:30
Sona,5,3,4,28,86,60.0,3.21,0.8,5.6,17.2,2025-05-09 16:08:30
Zyra,2,0,2,12,24,0.0,2.17,1.0,6.0,12.0,2025-05-09 16:08:30
Pantheon,1,1,0,3,15,100.0,5.0,0.0,3.0,15.0,2025-05-09 16:08:30
Janna,2,1,2,13,26,50.0,2.15,1.0,6.5,13.0,2025-05-09 16:08:30
Leona,4,4,5,20,65,100.0,3.5,1.25,5.0,16.25,2025-05-09 16:08:30
Jax,1,1,0,6,23,100.0,3.83,0.0,6.0,23.0,2025-05-09 16:08:30
Zoe,1,1,5,7,31,100.0,5.14,5.0,7.0,31.0,2025-05-09 16:08:30
Galio,1,1,0,9,22,100.0,2.44,0.0,9.0,22.0,2025-05-09 16:08:30
Karma,8,2,4,38,70,25.0,1.95,0.5,4.75,8.75,2025-05-09 16:08:30
Maokai,1,1,0,7,17,100.0,2.43,0.0,7.0,17.0,2025-05-09 16:08:30
Taric,1,0,0,7,10,0.0,1.43,0.0,7.0,10.0,2025-05-09 16:08:30
Yuumi,2,1,4,9,24,50.0,3.11,2.0,4.5,12.0,2025-05-09 16:08:30
Zac,1,0,0,3,3,0.0,1.0,0.0,3.0,3.0,2025-05-09 16:08:30
Hwei,1,0,1,2,4,0.0,2.5,1.0,2.0,4.0,2025-05-09 16:08:30
Soraka,2,0,4,18,27,0.0,1.72,2.0,9.0,13.5,2025-05-09 16:08:30
Senna,1,1,1,1,18,100.0,19.0,1.0,1.0,18.0,2025-05-09 16:08:30
Seraphine,2,1,0,14,32,50.0,2.29,0.0,7.0,16.0,2025-05-09 16:08:30
Nami,5,4,4,22,77,80.0,3.68,0.8,4.4,15.4,2025-05-09 16:08:30
Amumu,1,0,1,11,10,0.0,1.0,1.0,11.0,10.0,2025-05-09 16:08:30
Lux,1,1,0,1,5,100.0,5.0,0.0,1.0,5.0,2025-05-09 16:08:30
Annie,1,0,0,7,7,0.0,1.0,0.0,7.0,7.0,2025-05-09 16:08:30
