opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Aphelios,4,1,16,16,10,25.0,1.62,4.0,4.0,2.5,2025-05-09 16:08:30
Ezreal,20,12,131,89,114,60.0,2.75,6.55,4.45,5.7,2025-05-09 16:08:30
Lucian,11,5,88,78,89,45.45,2.27,8.0,7.09,8.09,2025-05-09 16:08:30
Ashe,4,2,38,27,43,50.0,3.0,9.5,6.75,10.75,2025-05-09 16:08:30
Ziggs,2,2,26,10,12,100.0,3.8,13.0,5.0,6.0,2025-05-09 16:08:30
Varus,21,12,171,129,107,57.14,2.16,8.14,6.14,5.1,2025-05-09 16:08:30
Jhin,11,5,87,59,66,45.45,2.59,7.91,5.36,6.0,2025-05-09 16:08:30
Kaisa,24,12,139,147,192,50.0,2.25,5.79,6.12,8.0,2025-05-09 16:08:30
Mel,8,3,34,46,48,37.5,1.78,4.25,5.75,6.0,2025-05-09 16:08:30
Caitlyn,8,3,62,51,43,37.5,2.06,7.75,6.38,5.38,2025-05-09 16:08:30
Karthus,3,2,12,9,12,66.67,2.67,4.0,3.0,4.0,2025-05-09 16:08:30
Smolder,5,3,38,29,37,60.0,2.59,7.6,5.8,7.4,2025-05-09 16:08:30
Jinx,8,3,43,24,26,37.5,2.88,5.38,3.0,3.25,2025-05-09 16:08:30
Corki,10,6,70,64,91,60.0,2.52,7.0,6.4,9.1,2025-05-09 16:08:30
KogMaw,4,0,35,30,25,0.0,2.0,8.75,7.5,6.25,2025-05-09 16:08:30
Tristana,16,6,88,74,73,37.5,2.18,5.5,4.62,4.56,2025-05-09 16:08:30
Miss Fortune,11,9,75,53,82,81.82,2.96,6.82,4.82,7.45,2025-05-09 16:08:30
Sivir,3,3,31,19,30,100.0,3.21,10.33,6.33,10.0,2025-05-09 16:08:30
Kalista,2,2,11,9,18,100.0,3.22,5.5,4.5,9.0,2025-05-09 16:08:30
Zyra,2,0,8,16,12,0.0,1.25,4.0,8.0,6.0,2025-05-09 16:08:30
Xayah,3,2,14,15,17,66.67,2.07,4.67,5.0,5.67,2025-05-09 16:08:30
Aurora,2,2,14,4,5,100.0,4.75,7.0,2.0,2.5,2025-05-09 16:08:30
Twisted Fate,1,1,9,3,8,100.0,5.67,9.0,3.0,8.0,2025-05-09 16:08:30
Vladimir,2,1,7,4,10,50.0,4.25,3.5,2.0,5.0,2025-05-09 16:08:30
Hwei,1,1,6,5,9,100.0,3.0,6.0,5.0,9.0,2025-05-09 16:08:30
Zac,1,0,9,7,7,0.0,2.29,9.0,7.0,7.0,2025-05-09 16:08:30
Warwick,1,0,1,8,4,0.0,0.62,1.0,8.0,4.0,2025-05-09 16:08:30
Seraphine,2,0,11,8,5,0.0,2.0,5.5,4.0,2.5,2025-05-09 16:08:30
Yone,1,1,12,12,26,100.0,3.17,12.0,12.0,26.0,2025-05-09 16:08:30
Veigar,2,2,20,12,8,100.0,2.33,10.0,6.0,4.0,2025-05-09 16:08:30
Lux,2,0,2,11,1,0.0,0.27,1.0,5.5,0.5,2025-05-09 16:08:30
Morgana,1,1,17,9,7,100.0,2.67,17.0,9.0,7.0,2025-05-09 16:08:30
Vayne,2,0,9,18,6,0.0,0.83,4.5,9.0,3.0,2025-05-09 16:08:30
Draven,1,0,14,10,7,0.0,2.1,14.0,10.0,7.0,2025-05-09 16:08:30
Nilah,1,1,3,4,13,100.0,4.0,3.0,4.0,13.0,2025-05-09 16:08:30
Yasuo,2,1,14,7,20,50.0,4.86,7.0,3.5,10.0,2025-05-09 16:08:30
Chogath,1,1,13,5,7,100.0,4.0,13.0,5.0,7.0,2025-05-09 16:08:30
Akshan,1,1,7,5,2,100.0,1.8,7.0,5.0,2.0,2025-05-09 16:08:30
Galio,1,1,4,0,5,100.0,9.0,4.0,0.0,5.0,2025-05-09 16:08:30
Zoe,2,2,10,6,12,100.0,3.67,5.0,3.0,6.0,2025-05-09 16:08:30
Samira,1,0,15,4,6,0.0,5.25,15.0,4.0,6.0,2025-05-09 16:08:30
