opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Jayce,5,2,62,27,16,40.0,2.89,12.4,5.4,3.2,2025-05-09 16:08:30
Ezreal,60,36,441,271,310,60.0,2.77,7.35,4.52,5.17,2025-05-09 16:08:30
Ashe,20,11,162,102,110,55.0,2.67,8.1,5.1,5.5,2025-05-09 16:08:30
Orianna,7,4,69,28,35,57.14,3.71,9.86,4.0,5.0,2025-05-09 16:08:30
Taliyah,14,9,78,74,70,64.29,2.0,5.57,5.29,5.0,2025-05-09 16:08:30
Cassiopeia,5,1,44,40,29,20.0,1.82,8.8,8.0,5.8,2025-05-09 16:08:30
Kaisa,46,31,358,216,332,67.39,3.19,7.78,4.7,7.22,2025-05-09 16:08:30
Lucian,35,13,212,192,193,37.14,2.11,6.06,5.49,5.51,2025-05-09 16:08:30
Varus,47,26,330,238,236,55.32,2.38,7.02,5.06,5.02,2025-05-09 16:08:30
Vayne,9,5,57,40,55,55.56,2.8,6.33,4.44,6.11,2025-05-09 16:08:30
Xayah,15,7,97,64,55,46.67,2.38,6.47,4.27,3.67,2025-05-09 16:08:30
Swain,4,2,26,17,15,50.0,2.41,6.5,4.25,3.75,2025-05-09 16:08:30
Mel,19,15,140,95,113,78.95,2.66,7.37,5.0,5.95,2025-05-09 16:08:30
Corki,65,33,450,354,399,50.77,2.4,6.92,5.45,6.14,2025-05-09 16:08:30
Jhin,33,21,280,170,162,63.64,2.6,8.48,5.15,4.91,2025-05-09 16:08:30
Karthus,4,1,16,38,21,25.0,0.97,4.0,9.5,5.25,2025-05-09 16:08:30
Urgot,1,0,2,7,5,0.0,1.0,2.0,7.0,5.0,2025-05-09 16:08:30
Neeko,4,0,18,28,10,0.0,1.0,4.5,7.0,2.5,2025-05-09 16:08:30
Azir,8,5,52,50,49,62.5,2.02,6.5,6.25,6.12,2025-05-09 16:08:30
Zyra,2,0,12,12,16,0.0,2.33,6.0,6.0,8.0,2025-05-09 16:08:30
Jax,4,0,20,10,12,0.0,3.2,5.0,2.5,3.0,2025-05-09 16:08:30
Vladimir,2,1,10,6,8,50.0,3.0,5.0,3.0,4.0,2025-05-09 16:08:30
Hwei,9,6,85,45,40,66.67,2.78,9.44,5.0,4.44,2025-05-09 16:08:30
Kalista,9,8,98,29,55,88.89,5.28,10.89,3.22,6.11,2025-05-09 16:08:30
Brand,1,0,2,7,15,0.0,2.43,2.0,7.0,15.0,2025-05-09 16:08:30
Miss Fortune,24,8,184,127,113,33.33,2.34,7.67,5.29,4.71,2025-05-09 16:08:30
Samira,3,2,33,30,38,66.67,2.37,11.0,10.0,12.67,2025-05-09 16:08:30
Lux,2,2,22,10,20,100.0,4.2,11.0,5.0,10.0,2025-05-09 16:08:30
Sivir,17,4,113,107,85,23.53,1.85,6.65,6.29,5.0,2025-05-09 16:08:30
Zeri,16,10,116,68,67,62.5,2.69,7.25,4.25,4.19,2025-05-09 16:08:30
Aphelios,10,6,58,38,49,60.0,2.82,5.8,3.8,4.9,2025-05-09 16:08:30
Rumble,1,0,1,5,2,0.0,0.6,1.0,5.0,2.0,2025-05-09 16:08:30
Akshan,2,0,15,12,15,0.0,2.5,7.5,6.0,7.5,2025-05-09 16:08:30
Jinx,13,9,67,54,68,69.23,2.5,5.15,4.15,5.23,2025-05-09 16:08:30
Anivia,2,2,18,9,12,100.0,3.33,9.0,4.5,6.0,2025-05-09 16:08:30
Twitch,7,5,47,24,26,71.43,3.04,6.71,3.43,3.71,2025-05-09 16:08:30
