opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Mordekaiser,7,5,58,28,39,71.43,3.46,8.29,4.0,5.57,2025-05-09 16:08:30
Sett,3,0,11,19,5,0.0,0.84,3.67,6.33,1.67,2025-05-09 16:08:30
Renekton,11,3,40,70,47,27.27,1.24,3.64,6.36,4.27,2025-05-09 16:08:30
Nidalee,16,12,45,52,82,75.0,2.44,2.81,3.25,5.12,2025-05-09 16:08:30
Riven,7,4,41,33,28,57.14,2.09,5.86,4.71,4.0,2025-05-09 16:08:30
Urgot,6,3,30,33,34,50.0,1.94,5.0,5.5,5.67,2025-05-09 16:08:30
Gwen,6,1,30,38,23,16.67,1.39,5.0,6.33,3.83,2025-05-09 16:08:30
Irelia,13,8,68,67,59,61.54,1.9,5.23,5.15,4.54,2025-05-09 16:08:30
Fiora,15,9,51,67,60,60.0,1.66,3.4,4.47,4.0,2025-05-09 16:08:30
Ambessa,18,9,56,61,64,50.0,1.97,3.11,3.39,3.56,2025-05-09 16:08:30
Jayce,15,7,62,67,54,46.67,1.73,4.13,4.47,3.6,2025-05-09 16:08:30
Poppy,2,1,7,6,3,50.0,1.67,3.5,3.0,1.5,2025-05-09 16:08:30
Sion,3,3,24,10,21,100.0,4.5,8.0,3.33,7.0,2025-05-09 16:08:30
Aatrox,3,2,17,18,19,66.67,2.0,5.67,6.0,6.33,2025-05-09 16:08:30
Camille,3,1,10,17,7,33.33,1.0,3.33,5.67,2.33,2025-05-09 16:08:30
Warwick,2,2,17,3,6,100.0,7.67,8.5,1.5,3.0,2025-05-09 16:08:30
Yone,2,1,10,10,8,50.0,1.8,5.0,5.0,4.0,2025-05-09 16:08:30
LeBlanc,2,2,16,6,2,100.0,3.0,8.0,3.0,1.0,2025-05-09 16:08:30
Tryndamere,1,1,7,4,6,100.0,3.25,7.0,4.0,6.0,2025-05-09 16:08:30
Gangplank,3,1,20,10,17,33.33,3.7,6.67,3.33,5.67,2025-05-09 16:08:30
Neeko,1,0,1,8,7,0.0,1.0,1.0,8.0,7.0,2025-05-09 16:08:30
Dr. Mundo,1,0,2,4,2,0.0,1.0,2.0,4.0,2.0,2025-05-09 16:08:30
Singed,1,1,1,0,2,100.0,3.0,1.0,0.0,2.0,2025-05-09 16:08:30
Vladimir,2,1,10,6,5,50.0,2.5,5.0,3.0,2.5,2025-05-09 16:08:30
Karma,1,1,5,3,6,100.0,3.67,5.0,3.0,6.0,2025-05-09 16:08:30
Gnar,1,1,3,1,1,100.0,4.0,3.0,1.0,1.0,2025-05-09 16:08:30
Zilean,1,0,1,9,11,0.0,1.33,1.0,9.0,11.0,2025-05-09 16:08:30
Jax,6,5,12,22,12,83.33,1.09,2.0,3.67,2.0,2025-05-09 16:08:30
Nasus,2,1,5,13,5,50.0,0.77,2.5,6.5,2.5,2025-05-09 16:08:30
Qiyana,1,0,18,5,10,0.0,5.6,18.0,5.0,10.0,2025-05-09 16:08:30
Heimerdinger,2,0,14,2,14,0.0,14.0,7.0,1.0,7.0,2025-05-09 16:08:30
Lucian,1,0,1,5,3,0.0,0.8,1.0,5.0,3.0,2025-05-09 16:08:30
Gragas,3,0,7,27,7,0.0,0.52,2.33,9.0,2.33,2025-05-09 16:08:30
Caitlyn,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,2025-05-09 16:08:30
Kindred,1,0,4,7,7,0.0,1.57,4.0,7.0,7.0,2025-05-09 16:08:30
Akali,2,0,2,20,8,0.0,0.5,1.0,10.0,4.0,2025-05-09 16:08:30
Varus,4,2,17,24,19,50.0,1.5,4.25,6.0,4.75,2025-05-09 16:08:30
Sylas,1,1,2,3,3,100.0,1.67,2.0,3.0,3.0,2025-05-09 16:08:30
Lee Sin,1,0,11,5,9,0.0,4.0,11.0,5.0,9.0,2025-05-09 16:08:30
Teemo,5,1,18,39,26,20.0,1.13,3.6,7.8,5.2,2025-05-09 16:08:30
Master Yi,1,0,0,5,3,0.0,0.6,0.0,5.0,3.0,2025-05-09 16:08:30
Viego,2,1,4,10,10,50.0,1.4,2.0,5.0,5.0,2025-05-09 16:08:30
