opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Ornn,190,100,850,936,1260,52.63,2.25,4.47,4.93,6.63
Yasuo,56,44,240,208,364,78.57,2.9,4.29,3.71,6.5
Nidalee,44,32,166,264,376,72.73,2.05,3.77,6.0,8.55
Riven,380,120,1702,2086,2206,31.58,1.87,4.48,5.49,5.81
Chogath,96,46,438,392,420,47.92,2.19,4.56,4.08,4.38
Aatrox,268,122,1448,1614,2032,45.52,2.16,5.4,6.02,7.58
Ambessa,660,306,3348,3912,4614,46.36,2.04,5.07,5.93,6.99
Kled,94,44,420,546,680,46.81,2.01,4.47,5.81,7.23
Fiora,180,86,736,794,844,47.78,1.99,4.09,4.41,4.69
KSante,232,96,998,1248,1446,41.38,1.96,4.3,5.38,6.23
Camille,82,26,374,454,422,31.71,1.75,4.56,5.54,5.15
Gragas,116,28,520,728,644,24.14,1.6,4.48,6.28,5.55
Jayce,238,140,1320,1030,1738,58.82,2.97,5.55,4.33,7.3
Galio,348,102,1494,1798,1960,29.31,1.92,4.29,5.17,5.63
Poppy,64,50,316,274,656,78.12,3.55,4.94,4.28,10.25
Urgot,84,48,526,358,522,57.14,2.93,6.26,4.26,6.21
Aurora,274,148,1496,1598,1994,54.01,2.18,5.46,5.83,7.28
Heimerdinger,30,2,142,158,154,6.67,1.87,4.73,5.27,5.13
Jax,412,196,2014,1970,2562,47.57,2.32,4.89,4.78,6.22
Sett,100,90,622,352,880,90.0,4.27,6.22,3.52,8.8
Gwen,366,194,1808,1840,1988,53.01,2.06,4.94,5.03,5.43
Yorick,178,80,954,904,1086,44.94,2.26,5.36,5.08,6.1
Teemo,106,90,630,456,1158,84.91,3.92,5.94,4.3,10.92
Renekton,190,102,908,804,1128,53.68,2.53,4.78,4.23,5.94
Gnar,124,76,736,596,936,61.29,2.81,5.94,4.81,7.55
Sion,256,134,1324,1486,1518,52.34,1.91,5.17,5.8,5.93
Akali,58,22,328,232,296,37.93,2.69,5.66,4.0,5.1
Corki,10,2,46,68,56,20.0,1.5,4.6,6.8,5.6
Sylas,16,8,80,60,82,50.0,2.7,5.0,3.75,5.12
Irelia,92,54,532,372,596,58.7,3.03,5.78,4.04,6.48
Lee Sin,18,10,92,108,200,55.56,2.7,5.11,6.0,11.11
Vladimir,98,36,414,428,398,36.73,1.9,4.22,4.37,4.06
Shen,214,146,1174,1012,1404,68.22,2.55,5.49,4.73,6.56
