opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Alistar,22,18,104,94,264,81.82,3.91,4.73,4.27,12.0
Janna,10,0,24,94,110,0.0,1.43,2.4,9.4,11.0
Bard,24,2,82,202,192,8.33,1.36,3.42,8.42,8.0
Karma,22,4,102,106,132,18.18,2.21,4.64,4.82,6.0
Neeko,10,0,46,104,118,0.0,1.58,4.6,10.4,11.8
Nami,12,2,42,112,146,16.67,1.68,3.5,9.33,12.17
Rell,8,4,8,48,80,50.0,1.83,1.0,6.0,10.0
Lulu,8,6,32,24,44,75.0,3.17,4.0,3.0,5.5
Zilean,2,0,4,20,6,0.0,0.5,2.0,10.0,3.0
Thresh,10,10,130,60,190,100.0,5.33,13.0,6.0,19.0
Braum,16,2,52,126,126,12.5,1.41,3.25,7.88,7.88
VelKoz,18,0,36,72,36,0.0,1.0,2.0,4.0,2.0
Pyke,10,10,40,110,140,100.0,1.64,4.0,11.0,14.0
Nautilus,10,8,50,56,106,80.0,2.79,5.0,5.6,10.6
Shen,4,0,16,20,32,0.0,2.4,4.0,5.0,8.0
Poppy,12,0,36,96,72,0.0,1.12,3.0,8.0,6.0
Lux,2,2,14,10,26,100.0,4.0,7.0,5.0,13.0
Sylas,2,2,14,18,38,100.0,2.89,7.0,9.0,19.0
Shaco,2,0,18,22,16,0.0,1.55,9.0,11.0,8.0
Leona,4,4,36,28,60,100.0,3.43,9.0,7.0,15.0
Elise,2,0,18,12,14,0.0,2.67,9.0,6.0,7.0
Pantheon,2,2,2,12,30,100.0,2.67,1.0,6.0,15.0
