opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Corki,22,18,74,148,124,81.82,1.34,3.36,6.73,5.64
Orianna,22,20,202,50,196,90.91,7.96,9.18,2.27,8.91
Renekton,10,10,100,10,50,100.0,15.0,10.0,1.0,5.0
Akali,10,0,40,100,40,0.0,0.8,4.0,10.0,4.0
Mordekaiser,4,4,26,16,6,100.0,2.0,6.5,4.0,1.5
Olaf,6,0,78,30,24,0.0,3.4,13.0,5.0,4.0
Nasus,6,6,66,48,36,100.0,2.12,11.0,8.0,6.0
Gangplank,6,0,28,44,14,0.0,0.95,4.67,7.33,2.33
Lux,6,6,48,24,12,100.0,2.5,8.0,4.0,2.0
Sylas,14,10,134,96,60,71.43,2.02,9.57,6.86,4.29
Zed,4,2,44,24,30,50.0,3.08,11.0,6.0,7.5
Irelia,10,0,54,88,36,0.0,1.02,5.4,8.8,3.6
Yasuo,4,2,24,36,12,50.0,1.0,6.0,9.0,3.0
Galio,16,16,32,112,144,100.0,1.57,2.0,7.0,9.0
Annie,2,2,16,6,16,100.0,5.33,8.0,3.0,8.0
Akshan,18,18,150,30,54,100.0,6.8,8.33,1.67,3.0
Yone,6,6,52,38,42,100.0,2.47,8.67,6.33,7.0
Katarina,10,10,110,20,10,100.0,6.0,11.0,2.0,1.0
Taliyah,6,0,34,30,28,0.0,2.07,5.67,5.0,4.67
Twisted Fate,6,4,34,32,40,66.67,2.31,5.67,5.33,6.67
Kassadin,2,2,8,12,20,100.0,2.33,4.0,6.0,10.0
Swain,2,0,12,20,4,0.0,0.8,6.0,10.0,2.0
Vladimir,8,8,56,16,40,100.0,6.0,7.0,2.0,5.0
Yorick,8,0,32,32,8,0.0,1.25,4.0,4.0,1.0
Volibear,2,0,16,20,14,0.0,1.5,8.0,10.0,7.0
Viktor,6,6,26,6,22,100.0,8.0,4.33,1.0,3.67
Quinn,2,0,8,12,2,0.0,0.83,4.0,6.0,1.0
Qiyana,2,2,14,10,26,100.0,4.0,7.0,5.0,13.0
