opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Sion,182,90,912,846,498,49.45,1.67,5.01,4.65,2.74
Renekton,288,150,1630,1758,1164,52.08,1.59,5.66,6.1,4.04
Camille,164,86,1036,972,652,52.44,1.74,6.32,5.93,3.98
Jax,344,156,1908,2024,1344,45.35,1.61,5.55,5.88,3.91
Gragas,312,182,1770,1326,1214,58.33,2.25,5.67,4.25,3.89
Gnar,198,112,1068,970,836,56.57,1.96,5.39,4.9,4.22
Yasuo,92,50,502,542,360,54.35,1.59,5.46,5.89,3.91
Irelia,156,114,1286,956,816,73.08,2.2,8.24,6.13,5.23
KSante,226,120,1252,1210,944,53.1,1.81,5.54,5.35,4.18
Poppy,42,26,292,184,230,61.9,2.84,6.95,4.38,5.48
Vayne,98,50,430,542,216,51.02,1.19,4.39,5.53,2.2
Urgot,134,44,724,940,656,32.84,1.47,5.4,7.01,4.9
Ambessa,510,282,2952,2546,1856,55.29,1.89,5.79,4.99,3.64
Fiora,172,78,1006,922,570,45.35,1.71,5.85,5.36,3.31
Varus,14,10,86,92,68,71.43,1.67,6.14,6.57,4.86
Nidalee,12,0,72,40,68,0.0,3.5,6.0,3.33,5.67
Jayce,238,104,1274,1156,898,43.7,1.88,5.35,4.86,3.77
Teemo,80,26,446,410,276,32.5,1.76,5.58,5.12,3.45
Sett,154,78,996,980,734,50.65,1.77,6.47,6.36,4.77
Aatrox,384,198,1924,2108,1594,51.56,1.67,5.01,5.49,4.15
Akali,136,74,508,518,326,54.41,1.61,3.74,3.81,2.4
Zed,8,0,50,56,32,0.0,1.46,6.25,7.0,4.0
Kled,112,34,540,660,398,30.36,1.42,4.82,5.89,3.55
Aurora,72,32,372,480,246,44.44,1.29,5.17,6.67,3.42
Tryndamere,98,62,650,462,334,63.27,2.13,6.63,4.71,3.41
Garen,98,46,638,556,400,46.94,1.87,6.51,5.67,4.08
Yorick,72,44,382,250,158,61.11,2.16,5.31,3.47,2.19
Gangplank,150,70,890,820,422,46.67,1.6,5.93,5.47,2.81
Volibear,62,14,304,496,232,22.58,1.08,4.9,8.0,3.74
Malphite,78,24,286,382,290,30.77,1.51,3.67,4.9,3.72
Zoe,6,4,36,46,30,66.67,1.43,6.0,7.67,5.0
Shen,222,82,932,1034,648,36.94,1.53,4.2,4.66,2.92
Warwick,64,40,418,470,326,62.5,1.58,6.53,7.34,5.09
Dr. Mundo,242,108,1448,1116,784,44.63,2.0,5.98,4.61,3.24
Neeko,16,8,96,104,124,50.0,2.12,6.0,6.5,7.75
Kindred,6,4,70,22,40,66.67,5.0,11.67,3.67,6.67
Yone,82,26,462,388,258,31.71,1.86,5.63,4.73,3.15
Jarvan Iv,4,4,40,4,4,100.0,11.0,10.0,1.0,1.0
Vladimir,138,70,578,522,378,50.72,1.83,4.19,3.78,2.74
Chogath,86,38,596,434,374,44.19,2.24,6.93,5.05,4.35
Riven,148,72,710,756,566,48.65,1.69,4.8,5.11,3.82
Kennen,96,50,550,546,346,52.08,1.64,5.73,5.69,3.6
Mordekaiser,60,38,370,294,166,63.33,1.82,6.17,4.9,2.77
Azir,22,4,142,114,72,18.18,1.88,6.45,5.18,3.27
Ornn,172,96,934,948,686,55.81,1.71,5.43,5.51,3.99
Heimerdinger,6,4,24,22,26,66.67,2.27,4.0,3.67,4.33
Rumble,204,84,1440,1112,774,41.18,1.99,7.06,5.45,3.79
Ryze,60,42,254,290,264,70.0,1.79,4.23,4.83,4.4
Lee Sin,6,4,74,34,46,66.67,3.53,12.33,5.67,7.67
Caitlyn,4,4,48,0,4,100.0,52.0,12.0,0.0,1.0
Nasus,72,36,344,338,298,50.0,1.9,4.78,4.69,4.14
Illaoi,24,18,190,82,80,75.0,3.29,7.92,3.42,3.33
Bard,2,2,6,6,6,100.0,2.0,3.0,3.0,3.0
Trundle,52,22,234,306,142,42.31,1.23,4.5,5.88,2.73
Olaf,70,48,534,324,422,68.57,2.95,7.63,4.63,6.03
Wukong,20,10,86,126,42,50.0,1.02,4.3,6.3,2.1
Kayle,90,48,502,536,358,53.33,1.6,5.58,5.96,3.98
Gwen,184,88,1130,1040,646,47.83,1.71,6.14,5.65,3.51
Quinn,26,10,162,120,102,38.46,2.2,6.23,4.62,3.92
Singed,120,66,740,630,800,55.0,2.44,6.17,5.25,6.67
Kayn,8,4,48,32,12,50.0,1.88,6.0,4.0,1.5
Nocturne,8,0,24,42,18,0.0,1.0,3.0,5.25,2.25
Swain,8,2,46,30,24,25.0,2.33,5.75,3.75,3.0
Zac,22,6,130,142,86,27.27,1.52,5.91,6.45,3.91
Sejuani,6,2,34,30,32,33.33,2.2,5.67,5.0,5.33
Rell,2,2,2,6,6,100.0,1.33,1.0,3.0,3.0
Tahm Kench,4,4,20,24,14,100.0,1.42,5.0,6.0,3.5
Lissandra,2,0,30,10,8,0.0,3.8,15.0,5.0,4.0
KogMaw,4,0,0,36,8,0.0,0.22,0.0,9.0,2.0
Udyr,40,32,132,184,164,80.0,1.61,3.3,4.6,4.1
Kaisa,10,10,76,62,40,100.0,1.87,7.6,6.2,4.0
Zeri,16,6,90,128,90,37.5,1.41,5.62,8.0,5.62
Vi,2,0,12,20,16,0.0,1.4,6.0,10.0,8.0
Pantheon,28,20,198,142,132,71.43,2.32,7.07,5.07,4.71
Cassiopeia,10,6,70,70,74,60.0,2.06,7.0,7.0,7.4
Smolder,10,2,50,68,20,20.0,1.03,5.0,6.8,2.0
Qiyana,2,0,16,14,4,0.0,1.43,8.0,7.0,2.0
Anivia,10,0,56,74,28,0.0,1.14,5.6,7.4,2.8
Galio,2,0,24,20,10,0.0,1.7,12.0,10.0,5.0
Elise,20,14,138,102,56,70.0,1.9,6.9,5.1,2.8
Viego,2,2,10,8,22,100.0,4.0,5.0,4.0,11.0
Lulu,14,14,78,100,72,100.0,1.5,5.57,7.14,5.14
Fiddlesticks,10,2,22,46,18,20.0,0.87,2.2,4.6,1.8
Hecarim,6,6,36,6,0,100.0,6.0,6.0,1.0,0.0
Katarina,6,2,10,20,14,33.33,1.2,1.67,3.33,2.33
Skarner,2,0,20,12,8,0.0,2.33,10.0,6.0,4.0
Graves,4,0,8,24,0,0.0,0.33,2.0,6.0,0.0
Yuumi,2,2,2,0,0,100.0,2.0,1.0,0.0,0.0
Yunara,10,10,48,44,42,100.0,2.05,4.8,4.4,4.2
Ahri,2,2,10,0,6,100.0,16.0,5.0,0.0,3.0
Kassadin,4,4,4,0,0,100.0,4.0,1.0,0.0,0.0
Rengar,2,0,4,20,0,0.0,0.2,2.0,10.0,0.0
Vex,2,2,10,14,32,100.0,3.0,5.0,7.0,16.0
Lux,2,2,14,10,6,100.0,2.0,7.0,5.0,3.0
Twisted Fate,2,2,20,6,6,100.0,4.33,10.0,3.0,3.0
Tristana,14,14,126,56,140,100.0,4.75,9.0,4.0,10.0
Ekko,2,0,16,20,2,0.0,0.9,8.0,10.0,1.0
Sylas,6,6,24,0,0,100.0,24.0,4.0,0.0,0.0
Ivern,2,0,16,6,6,0.0,3.67,8.0,3.0,3.0
Akshan,2,2,6,0,6,100.0,12.0,3.0,0.0,3.0
Karma,14,0,56,42,14,0.0,1.67,4.0,3.0,1.0
