opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Ryze,10,10,50,50,210,100.0,5.2,5.0,5.0,21.0
Aatrox,138,42,452,528,656,30.43,2.1,3.28,3.83,4.75
Sion,42,8,156,184,182,19.05,1.84,3.71,4.38,4.33
Varus,10,6,16,46,64,60.0,1.74,1.6,4.6,6.4
Lee Sin,4,4,20,16,28,100.0,3.0,5.0,4.0,7.0
Mordekaiser,30,20,92,72,120,66.67,2.94,3.07,2.4,4.0
Camille,44,26,138,224,272,59.09,1.83,3.14,5.09,6.18
Renekton,50,34,242,198,378,68.0,3.13,4.84,3.96,7.56
Gragas,44,14,110,226,278,31.82,1.72,2.5,5.14,6.32
Akali,40,10,154,156,186,25.0,2.18,3.85,3.9,4.65
Neeko,14,6,44,66,104,42.86,2.24,3.14,4.71,7.43
Riven,46,20,156,206,292,43.48,2.17,3.39,4.48,6.35
Ambessa,126,104,616,414,1024,82.54,3.96,4.89,3.29,8.13
Yasuo,18,6,84,100,146,33.33,2.3,4.67,5.56,8.11
Kennen,10,10,68,42,170,100.0,5.67,6.8,4.2,17.0
Rumble,28,24,120,112,230,85.71,3.12,4.29,4.0,8.21
Chogath,38,22,166,134,272,57.89,3.27,4.37,3.53,7.16
KSante,32,24,80,132,168,75.0,1.88,2.5,4.12,5.25
Vladimir,78,34,352,328,374,43.59,2.21,4.51,4.21,4.79
Fiora,84,48,438,292,620,57.14,3.62,5.21,3.48,7.38
Ornn,52,14,212,264,278,26.92,1.86,4.08,5.08,5.35
Jayce,50,26,166,190,406,52.0,3.01,3.32,3.8,8.12
Heimerdinger,6,0,18,12,24,0.0,3.5,3.0,2.0,4.0
Azir,10,4,48,34,68,40.0,3.41,4.8,3.4,6.8
Sett,58,22,254,244,452,37.93,2.89,4.38,4.21,7.79
LeBlanc,8,8,40,16,88,100.0,8.0,5.0,2.0,11.0
Kled,26,8,90,98,268,30.77,3.65,3.46,3.77,10.31
Sejuani,8,2,24,46,40,25.0,1.39,3.0,5.75,5.0
Volibear,14,6,36,38,78,42.86,3.0,2.57,2.71,5.57
Shen,60,22,216,340,460,36.67,1.99,3.6,5.67,7.67
Yorick,34,24,166,134,252,70.59,3.12,4.88,3.94,7.41
Ivern,4,4,12,28,44,100.0,2.0,3.0,7.0,11.0
Nasus,14,6,82,66,138,42.86,3.33,5.86,4.71,9.86
Tryndamere,32,26,172,112,318,81.25,4.38,5.38,3.5,9.94
Teemo,60,38,230,248,450,63.33,2.74,3.83,4.13,7.5
Shaco,2,2,8,4,12,100.0,5.0,4.0,2.0,6.0
Zilean,2,0,0,10,2,0.0,0.2,0.0,5.0,1.0
Urgot,34,4,104,258,198,11.76,1.17,3.06,7.59,5.82
Garen,28,18,144,106,194,64.29,3.19,5.14,3.79,6.93
Dr. Mundo,50,16,182,188,274,32.0,2.43,3.64,3.76,5.48
Gnar,32,28,160,110,314,87.5,4.31,5.0,3.44,9.81
Gwen,98,42,434,386,572,42.86,2.61,4.43,3.94,5.84
Irelia,30,22,182,100,266,73.33,4.48,6.07,3.33,8.87
Caitlyn,2,2,6,4,20,100.0,6.5,3.0,2.0,10.0
Darius,22,16,92,90,156,72.73,2.76,4.18,4.09,7.09
Jax,40,26,198,132,328,65.0,3.98,4.95,3.3,8.2
Olaf,6,2,48,40,44,33.33,2.3,8.0,6.67,7.33
Quinn,10,8,52,22,36,80.0,4.0,5.2,2.2,3.6
Qiyana,8,0,0,48,8,0.0,0.17,0.0,6.0,1.0
Kayle,22,6,84,90,178,27.27,2.91,3.82,4.09,8.09
Vi,10,0,40,60,120,0.0,2.67,4.0,6.0,12.0
Yone,50,28,252,146,326,56.0,3.96,5.04,2.92,6.52
