opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Qiyana,4,4,8,12,24,100.0,2.67,2.0,3.0,6.0
Aurora,4,0,0,4,0,0.0,0.0,0.0,1.0,0.0
Irelia,6,0,30,18,72,0.0,5.67,5.0,3.0,12.0
Yone,2,0,4,10,6,0.0,1.0,2.0,5.0,3.0
Rumble,2,2,2,4,34,100.0,9.0,1.0,2.0,17.0
Tristana,6,6,12,18,42,100.0,3.0,2.0,3.0,7.0
