opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Ambessa,16,16,46,64,174,100.0,3.44,2.88,4.0,10.88
Vladimir,8,4,20,44,52,50.0,1.64,2.5,5.5,6.5
Aatrox,2,0,2,2,0,0.0,1.0,1.0,1.0,0.0
Yasuo,4,0,0,20,8,0.0,0.4,0.0,5.0,2.0
Yorick,4,2,10,10,16,50.0,2.6,2.5,2.5,4.0
Viego,2,0,0,18,18,0.0,1.0,0.0,9.0,9.0
Volibear,6,0,0,18,0,0.0,0.0,0.0,3.0,0.0
Jax,2,0,2,28,6,0.0,0.29,1.0,14.0,3.0
Poppy,4,0,8,24,24,0.0,1.33,2.0,6.0,6.0
Vayne,4,4,4,20,24,100.0,1.4,1.0,5.0,6.0
Urgot,10,4,8,60,58,40.0,1.1,0.8,6.0,5.8
KSante,14,12,40,108,110,85.71,1.39,2.86,7.71,7.86
Tryndamere,4,4,12,28,48,100.0,2.14,3.0,7.0,12.0
Lee Sin,2,0,4,16,4,0.0,0.5,2.0,8.0,2.0
Camille,2,0,12,12,10,0.0,1.83,6.0,6.0,5.0
Ryze,2,0,2,20,12,0.0,0.7,1.0,10.0,6.0
Gangplank,2,0,0,16,2,0.0,0.12,0.0,8.0,1.0
Gwen,4,0,8,32,16,0.0,0.75,2.0,8.0,4.0
Nasus,6,0,6,24,12,0.0,0.75,1.0,4.0,2.0
Fiora,2,0,14,8,22,0.0,4.5,7.0,4.0,11.0
Wukong,2,0,0,16,26,0.0,1.62,0.0,8.0,13.0
Irelia,2,0,0,8,8,0.0,1.0,0.0,4.0,4.0
Kennen,6,0,0,30,6,0.0,0.2,0.0,5.0,1.0
Dr. Mundo,8,0,48,40,56,0.0,2.6,6.0,5.0,7.0
Kled,8,0,20,56,40,0.0,1.07,2.5,7.0,5.0
Riven,4,4,8,18,54,100.0,3.44,2.0,4.5,13.5
Renekton,6,0,0,30,24,0.0,0.8,0.0,5.0,4.0
Shen,2,0,8,10,6,0.0,1.4,4.0,5.0,3.0
Olaf,2,0,8,10,26,0.0,3.4,4.0,5.0,13.0
Reksai,2,2,14,4,28,100.0,10.5,7.0,2.0,14.0
Chogath,2,2,4,4,24,100.0,7.0,2.0,2.0,12.0
Jayce,16,8,40,104,160,50.0,1.92,2.5,6.5,10.0
Sion,10,0,40,70,70,0.0,1.57,4.0,7.0,7.0
Teemo,6,6,12,12,78,100.0,7.5,2.0,2.0,13.0
Gragas,2,2,0,8,18,100.0,2.25,0.0,4.0,9.0
