opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Syndra,8,8,18,20,98,100.0,5.8,2.25,2.5,12.25
Yone,2,0,2,6,18,0.0,3.33,1.0,3.0,9.0
Annie,4,4,28,32,84,100.0,3.5,7.0,8.0,21.0
Galio,12,12,12,12,132,100.0,12.0,1.0,1.0,11.0
Twisted Fate,6,2,10,36,56,33.33,1.83,1.67,6.0,9.33
Swain,2,0,0,8,22,0.0,2.75,0.0,4.0,11.0
Sylas,22,0,2,70,76,0.0,1.11,0.09,3.18,3.45
Vladimir,6,6,36,36,72,100.0,3.0,6.0,6.0,12.0
Mel,2,2,0,0,2,100.0,2.0,0.0,0.0,1.0
Ryze,2,2,4,6,38,100.0,7.0,2.0,3.0,19.0
Taliyah,2,2,4,4,28,100.0,8.0,2.0,2.0,14.0
Viktor,2,2,12,4,32,100.0,11.0,6.0,2.0,16.0
Zed,4,4,26,28,44,100.0,2.5,6.5,7.0,11.0
Orianna,4,0,16,40,44,0.0,1.5,4.0,10.0,11.0
Qiyana,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Katarina,2,2,14,0,12,100.0,26.0,7.0,0.0,6.0
Talon,4,2,14,28,28,50.0,1.5,3.5,7.0,7.0
