opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Syndra,2,2,10,2,8,100.0,9.0,5.0,1.0,4.0
Lissandra,2,0,12,4,8,0.0,5.0,6.0,2.0,4.0
