opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Zyra,10,0,40,70,80,0.0,1.71,4.0,7.0,8.0
Swain,6,0,18,78,36,0.0,0.69,3.0,13.0,6.0
Urgot,2,2,16,32,56,100.0,2.25,8.0,16.0,28.0
Lucian,8,0,34,66,102,0.0,2.06,4.25,8.25,12.75
Corki,2,0,6,14,26,0.0,2.29,3.0,7.0,13.0
Hwei,2,2,16,8,4,100.0,2.5,8.0,4.0,2.0
Kaisa,2,0,2,16,2,0.0,0.25,1.0,8.0,1.0
Jinx,2,2,6,8,10,100.0,2.0,3.0,4.0,5.0
Caitlyn,2,2,16,20,20,100.0,1.8,8.0,10.0,10.0
Aphelios,2,2,2,6,26,100.0,4.67,1.0,3.0,13.0
Yasuo,2,0,2,18,10,0.0,0.67,1.0,9.0,5.0
