opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Galio,140,58,464,650,1020,41.43,2.28,3.31,4.64,7.29
Twisted Fate,66,42,202,258,584,63.64,3.05,3.06,3.91,8.85
Zoe,80,52,412,362,714,65.0,3.11,5.15,4.53,8.93
Taliyah,160,108,702,808,1660,67.5,2.92,4.39,5.05,10.38
Hwei,134,38,422,780,1158,28.36,2.03,3.15,5.82,8.64
Ahri,124,90,502,568,1102,72.58,2.82,4.05,4.58,8.89
Sejuani,16,2,136,118,122,12.5,2.19,8.5,7.38,7.62
Viktor,114,70,416,570,962,61.4,2.42,3.65,5.0,8.44
Qiyana,96,52,556,550,824,54.17,2.51,5.79,5.73,8.58
Jhin,4,4,8,0,12,100.0,20.0,2.0,0.0,3.0
Neeko,18,6,98,76,134,33.33,3.05,5.44,4.22,7.44
Ekko,194,122,952,928,1644,62.89,2.8,4.91,4.78,8.47
Mordekaiser,14,14,102,78,150,100.0,3.23,7.29,5.57,10.71
Aurora,182,84,954,1084,1542,46.15,2.3,5.24,5.96,8.47
Annie,74,42,414,426,514,56.76,2.18,5.59,5.76,6.95
Syndra,104,72,546,438,760,69.23,2.98,5.25,4.21,7.31
Ryze,78,38,408,510,644,48.72,2.06,5.23,6.54,8.26
Orianna,130,84,596,674,1234,64.62,2.72,4.58,5.18,9.49
Lux,68,30,410,346,466,44.12,2.53,6.03,5.09,6.85
Zed,234,152,1124,1310,2116,64.96,2.47,4.8,5.6,9.04
Vayne,20,10,168,108,206,50.0,3.46,8.4,5.4,10.3
Yone,90,40,410,472,728,44.44,2.41,4.56,5.24,8.09
Katarina,202,120,1056,874,1732,59.41,3.19,5.23,4.33,8.57
Sylas,212,114,948,936,1766,53.77,2.9,4.47,4.42,8.33
Akali,138,74,638,666,1156,53.62,2.69,4.62,4.83,8.38
LeBlanc,88,50,424,588,830,56.82,2.13,4.82,6.68,9.43
Corki,22,18,86,152,292,81.82,2.49,3.91,6.91,13.27
Irelia,26,16,102,130,282,61.54,2.95,3.92,5.0,10.85
Malzahar,30,14,138,110,212,46.67,3.18,4.6,3.67,7.07
Fizz,52,24,190,280,314,46.15,1.8,3.65,5.38,6.04
Vladimir,78,40,298,440,712,51.28,2.3,3.82,5.64,9.13
Vex,46,20,202,324,456,43.48,2.03,4.39,7.04,9.91
Riven,6,6,18,8,28,100.0,5.75,3.0,1.33,4.67
Yasuo,174,78,1002,920,1630,44.83,2.86,5.76,5.29,9.37
Veigar,44,20,200,262,440,45.45,2.44,4.55,5.95,10.0
Azir,132,80,602,548,1186,60.61,3.26,4.56,4.15,8.98
Nidalee,4,2,10,28,46,50.0,2.0,2.5,7.0,11.5
Nunu & Willump,10,6,78,64,126,60.0,3.19,7.8,6.4,12.6
Ornn,10,2,32,44,56,20.0,2.0,3.2,4.4,5.6
Jayce,34,18,228,172,294,52.94,3.03,6.71,5.06,8.65
Diana,56,30,158,282,402,53.57,1.99,2.82,5.04,7.18
Ezreal,6,0,36,30,72,0.0,3.6,6.0,5.0,12.0
Akshan,68,50,444,364,596,73.53,2.86,6.53,5.35,8.76
Naafiri,26,2,64,140,110,7.69,1.24,2.46,5.38,4.23
Sion,22,18,106,58,212,81.82,5.48,4.82,2.64,9.64
Morgana,12,2,22,86,90,16.67,1.3,1.83,7.17,7.5
Tryndamere,26,18,146,132,252,69.23,3.02,5.62,5.08,9.69
Kayle,20,8,102,108,190,40.0,2.7,5.1,5.4,9.5
Aatrox,2,0,2,8,6,0.0,1.0,1.0,4.0,3.0
Mel,78,34,448,438,744,43.59,2.72,5.74,5.62,9.54
Zilean,24,20,84,94,174,83.33,2.74,3.5,3.92,7.25
Chogath,36,26,96,182,248,72.22,1.89,2.67,5.06,6.89
Aurelion Sol,40,22,192,172,294,55.0,2.83,4.8,4.3,7.35
Tristana,8,4,72,52,76,50.0,2.85,9.0,6.5,9.5
Kennen,16,14,60,74,150,87.5,2.84,3.75,4.62,9.38
Talon,14,8,86,92,160,57.14,2.67,6.14,6.57,11.43
Cassiopeia,28,10,82,186,224,35.71,1.65,2.93,6.64,8.0
Kassadin,50,16,242,262,298,32.0,2.06,4.84,5.24,5.96
Briar,4,0,0,24,8,0.0,0.33,0.0,6.0,2.0
Xerath,56,32,226,290,384,57.14,2.1,4.04,5.18,6.86
Gragas,34,22,234,146,280,64.71,3.52,6.88,4.29,8.24
Rumble,10,0,70,100,30,0.0,1.0,7.0,10.0,3.0
KSante,6,6,18,6,48,100.0,11.0,3.0,1.0,8.0
Miss Fortune,2,0,6,20,20,0.0,1.3,3.0,10.0,10.0
Pantheon,2,0,10,18,18,0.0,1.56,5.0,9.0,9.0
Karma,16,12,56,54,106,75.0,3.0,3.5,3.38,6.62
Pyke,6,6,24,18,24,100.0,2.67,4.0,3.0,4.0
Brand,2,0,8,18,20,0.0,1.56,4.0,9.0,10.0
Sett,6,6,50,20,114,100.0,8.2,8.33,3.33,19.0
Olaf,4,0,28,20,20,0.0,2.4,7.0,5.0,5.0
Garen,4,0,20,18,18,0.0,2.11,5.0,4.5,4.5
Caitlyn,4,4,16,4,44,100.0,15.0,4.0,1.0,11.0
Nasus,16,8,66,44,84,50.0,3.41,4.12,2.75,5.25
Ziggs,24,14,202,134,156,58.33,2.67,8.42,5.58,6.5
Yunara,4,4,64,20,52,100.0,5.8,16.0,5.0,13.0
Heimerdinger,2,2,4,0,0,100.0,4.0,2.0,0.0,0.0
Anivia,20,14,100,68,186,70.0,4.21,5.0,3.4,9.3
Fiddlesticks,2,2,10,8,34,100.0,5.5,5.0,4.0,17.0
Lucian,24,16,74,116,170,66.67,2.1,3.08,4.83,7.08
Ivern,2,0,6,4,4,0.0,2.5,3.0,2.0,2.0
Graves,12,0,48,108,144,0.0,1.78,4.0,9.0,12.0
Twitch,8,0,42,70,62,0.0,1.49,5.25,8.75,7.75
KogMaw,12,0,80,100,72,0.0,1.52,6.67,8.33,6.0
Varus,4,0,16,24,28,0.0,1.83,4.0,6.0,7.0
Zac,2,0,4,12,28,0.0,2.67,2.0,6.0,14.0
Karthus,8,4,40,48,108,50.0,3.08,5.0,6.0,13.5
Singed,2,2,34,8,20,100.0,6.75,17.0,4.0,10.0
Nocturne,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Smolder,6,0,28,44,48,0.0,1.73,4.67,7.33,8.0
Dr. Mundo,2,2,8,6,28,100.0,6.0,4.0,3.0,14.0
Swain,6,4,36,30,82,66.67,3.93,6.0,5.0,13.67
Teemo,2,0,2,16,10,0.0,0.75,1.0,8.0,5.0
Jarvan Iv,10,10,20,20,50,100.0,3.5,2.0,2.0,5.0
Warwick,8,0,8,40,16,0.0,0.6,1.0,5.0,2.0
Renekton,8,0,0,16,0,0.0,0.0,0.0,2.0,0.0
Zeri,20,2,58,62,102,10.0,2.58,2.9,3.1,5.1
Viego,2,0,10,10,18,0.0,2.8,5.0,5.0,9.0
Yorick,4,0,4,16,12,0.0,1.0,1.0,4.0,3.0
Malphite,4,4,36,16,52,100.0,5.5,9.0,4.0,13.0
Kled,2,2,8,4,18,100.0,6.5,4.0,2.0,9.0
