opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Alistar,996,520,1464,5970,13388,52.21,2.49,1.47,5.99,13.44
Bard,374,184,686,2152,5138,49.2,2.71,1.83,5.75,13.74
Zyra,50,38,90,200,464,76.0,2.77,1.8,4.0,9.28
Kled,10,10,40,20,90,100.0,6.5,4.0,2.0,9.0
Karma,438,202,704,2622,5832,46.12,2.49,1.61,5.99,13.32
Taric,100,60,194,578,1440,60.0,2.83,1.94,5.78,14.4
Rell,464,184,694,3060,6176,39.66,2.25,1.5,6.59,13.31
Nautilus,808,472,1440,5050,12624,58.42,2.78,1.78,6.25,15.62
Sona,370,162,476,2272,5124,43.78,2.46,1.29,6.14,13.85
Pyke,414,216,740,2700,5762,52.17,2.41,1.79,6.52,13.92
Nami,612,348,936,3906,8576,56.86,2.44,1.53,6.38,14.01
Sett,22,22,28,118,348,100.0,3.19,1.27,5.36,15.82
Janna,390,204,434,2396,4968,52.31,2.25,1.11,6.14,12.74
Camille,28,28,76,146,572,100.0,4.44,2.71,5.21,20.43
Braum,698,340,988,4164,9090,48.71,2.42,1.42,5.97,13.02
Rakan,468,246,632,2514,5416,52.56,2.41,1.35,5.37,11.57
Shen,86,56,140,448,1274,65.12,3.16,1.63,5.21,14.81
Mel,68,38,110,328,932,55.88,3.18,1.62,4.82,13.71
Milio,238,166,372,1072,2956,69.75,3.1,1.56,4.5,12.42
Neeko,262,158,454,1600,4334,60.31,2.99,1.73,6.11,16.54
Gragas,48,28,82,268,518,58.33,2.24,1.71,5.58,10.79
Senna,120,68,178,638,1480,56.67,2.6,1.48,5.32,12.33
Heimerdinger,24,4,62,158,424,16.67,3.08,2.58,6.58,17.67
Lulu,454,226,674,2858,5954,49.78,2.32,1.48,6.3,13.11
Poppy,294,138,488,1784,3652,46.94,2.32,1.66,6.07,12.42
Trundle,24,18,22,164,396,75.0,2.55,0.92,6.83,16.5
Thresh,326,108,458,2132,3976,33.13,2.08,1.4,6.54,12.2
Zoe,46,10,44,382,608,21.74,1.71,0.96,8.3,13.22
Soraka,198,104,346,1068,2624,52.53,2.78,1.75,5.39,13.25
Swain,16,6,10,122,264,37.5,2.25,0.62,7.62,16.5
Morgana,100,54,120,700,1600,54.0,2.46,1.2,7.0,16.0
Shaco,60,38,138,346,718,63.33,2.47,2.3,5.77,11.97
Zilean,196,104,308,1006,2372,53.06,2.66,1.57,5.13,12.1
Elise,122,56,176,862,1876,45.9,2.38,1.44,7.07,15.38
Blitzcrank,204,108,302,1234,2974,52.94,2.65,1.48,6.05,14.58
Wukong,4,4,20,16,96,100.0,7.25,5.0,4.0,24.0
Yuumi,100,68,212,536,1442,68.0,3.09,2.12,5.36,14.42
