opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Sivir,22,4,40,186,88,18.18,0.69,1.82,8.45,4.0
Mel,20,20,72,68,74,100.0,2.15,3.6,3.4,3.7
Caitlyn,32,4,234,162,320,12.5,3.42,7.31,5.06,10.0
Lucian,64,30,284,334,318,46.88,1.8,4.44,5.22,4.97
Yunara,70,0,364,422,276,0.0,1.52,5.2,6.03,3.94
Ashe,8,4,36,60,60,50.0,1.6,4.5,7.5,7.5
Tristana,8,0,24,94,66,0.0,0.96,3.0,11.75,8.25
Vayne,2,0,14,10,8,0.0,2.2,7.0,5.0,4.0
Jinx,28,14,152,98,126,50.0,2.84,5.43,3.5,4.5
Aphelios,12,6,42,46,80,50.0,2.65,3.5,3.83,6.67
Karthus,28,2,122,186,108,7.14,1.24,4.36,6.64,3.86
Draven,8,0,32,8,0,0.0,4.0,4.0,1.0,0.0
Varus,20,18,156,76,134,90.0,3.82,7.8,3.8,6.7
Senna,12,0,18,48,24,0.0,0.88,1.5,4.0,2.0
Jhin,38,24,128,162,136,63.16,1.63,3.37,4.26,3.58
Hwei,12,0,38,76,116,0.0,2.03,3.17,6.33,9.67
Corki,2,0,6,16,18,0.0,1.5,3.0,8.0,9.0
Kaisa,8,2,42,48,30,25.0,1.5,5.25,6.0,3.75
Olaf,2,2,16,18,12,100.0,1.56,8.0,9.0,6.0
Seraphine,6,0,0,36,24,0.0,0.67,0.0,6.0,4.0
Ezreal,42,32,206,142,272,76.19,3.37,4.9,3.38,6.48
Aurelion Sol,6,6,18,12,24,100.0,3.5,3.0,2.0,4.0
Ziggs,14,8,60,82,92,57.14,1.85,4.29,5.86,6.57
Smolder,14,12,142,78,172,85.71,4.03,10.14,5.57,12.29
KogMaw,16,0,16,112,16,0.0,0.29,1.0,7.0,1.0
Miss Fortune,10,4,42,54,88,40.0,2.41,4.2,5.4,8.8
Kalista,2,2,12,2,8,100.0,10.0,6.0,1.0,4.0
Akali,8,8,48,48,88,100.0,2.83,6.0,6.0,11.0
Samira,4,0,16,40,32,0.0,1.2,4.0,10.0,8.0
Syndra,4,2,8,20,16,50.0,1.2,2.0,5.0,4.0
Yasuo,2,2,18,16,30,100.0,3.0,9.0,8.0,15.0
