opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Neeko,12,0,60,132,0,0.0,0.45,5.0,11.0,0.0
Ryze,42,10,130,250,164,23.81,1.18,3.1,5.95,3.9
Gragas,32,16,110,104,112,50.0,2.13,3.44,3.25,3.5
Irelia,60,42,296,380,388,70.0,1.8,4.93,6.33,6.47
Quinn,24,16,162,146,84,66.67,1.68,6.75,6.08,3.5
Orianna,12,2,54,62,40,16.67,1.52,4.5,5.17,3.33
Rumble,30,28,174,156,78,93.33,1.62,5.8,5.2,2.6
Gwen,72,26,442,528,284,36.11,1.38,6.14,7.33,3.94
Riven,54,24,338,384,124,44.44,1.2,6.26,7.11,2.3
Gnar,10,6,46,32,50,60.0,3.0,4.6,3.2,5.0
Vladimir,56,30,308,242,206,53.57,2.12,5.5,4.32,3.68
Jayce,44,18,218,194,144,40.91,1.87,4.95,4.41,3.27
Yorick,62,28,296,292,290,45.16,2.01,4.77,4.71,4.68
Ornn,58,20,248,322,274,34.48,1.62,4.28,5.55,4.72
Aatrox,62,36,236,310,282,58.06,1.67,3.81,5.0,4.55
Ambessa,96,34,468,654,422,35.42,1.36,4.88,6.81,4.4
Sion,44,24,168,148,234,54.55,2.72,3.82,3.36,5.32
Dr. Mundo,36,24,136,150,122,66.67,1.72,3.78,4.17,3.39
Lissandra,12,0,84,120,108,0.0,1.6,7.0,10.0,9.0
Smolder,14,0,24,50,30,0.0,1.08,1.71,3.57,2.14
Yone,28,6,114,116,96,21.43,1.81,4.07,4.14,3.43
Swain,6,0,12,42,6,0.0,0.43,2.0,7.0,1.0
Sett,20,12,74,122,140,60.0,1.75,3.7,6.1,7.0
Teemo,22,4,146,170,66,18.18,1.25,6.64,7.73,3.0
Nocturne,22,8,84,48,42,36.36,2.62,3.82,2.18,1.91
Aurora,16,14,26,94,172,87.5,2.11,1.62,5.88,10.75
Garen,22,22,64,36,74,100.0,3.83,2.91,1.64,3.36
Azir,16,8,72,96,120,50.0,2.0,4.5,6.0,7.5
Anivia,16,6,138,108,40,37.5,1.65,8.62,6.75,2.5
Jax,82,58,462,450,328,70.73,1.76,5.63,5.49,4.0
Shen,48,28,264,162,224,58.33,3.01,5.5,3.38,4.67
Malzahar,8,0,54,72,20,0.0,1.03,6.75,9.0,2.5
Volibear,16,10,148,84,118,62.5,3.17,9.25,5.25,7.38
Ahri,6,2,20,46,14,33.33,0.74,3.33,7.67,2.33
Fiora,18,12,154,78,20,66.67,2.23,8.56,4.33,1.11
Gangplank,28,4,76,178,88,14.29,0.92,2.71,6.36,3.14
Renekton,20,6,66,90,90,30.0,1.73,3.3,4.5,4.5
Kled,30,12,108,196,166,40.0,1.4,3.6,6.53,5.53
Urgot,34,18,166,174,138,52.94,1.75,4.88,5.12,4.06
Udyr,12,12,134,48,88,100.0,4.62,11.17,4.0,7.33
Tryndamere,24,20,114,118,134,83.33,2.1,4.75,4.92,5.58
Chogath,16,8,68,62,104,50.0,2.77,4.25,3.88,6.5
Mordekaiser,20,8,68,98,104,40.0,1.76,3.4,4.9,5.2
KSante,36,18,206,234,318,50.0,2.24,5.72,6.5,8.83
Poppy,8,8,62,56,70,100.0,2.36,7.75,7.0,8.75
Zeri,4,4,44,24,28,100.0,3.0,11.0,6.0,7.0
Kennen,18,8,28,38,58,44.44,2.26,1.56,2.11,3.22
Zac,6,6,18,24,24,100.0,1.75,3.0,4.0,4.0
Olaf,8,2,44,42,48,25.0,2.19,5.5,5.25,6.0
Rengar,10,10,70,42,70,100.0,3.33,7.0,4.2,7.0
Darius,6,2,44,34,20,33.33,1.88,7.33,5.67,3.33
Illaoi,12,12,78,38,60,100.0,3.63,6.5,3.17,5.0
Camille,10,10,64,34,28,100.0,2.71,6.4,3.4,2.8
Yunara,2,2,4,0,4,100.0,8.0,2.0,0.0,2.0
Nasus,16,0,48,132,76,0.0,0.94,3.0,8.25,4.75
Yasuo,24,8,90,122,66,33.33,1.28,3.75,5.08,2.75
Akali,30,10,92,168,132,33.33,1.33,3.07,5.6,4.4
Warwick,8,4,46,38,48,50.0,2.47,5.75,4.75,6.0
Syndra,8,2,10,28,38,25.0,1.71,1.25,3.5,4.75
Malphite,8,4,10,36,56,50.0,1.83,1.25,4.5,7.0
Viktor,10,2,28,48,36,20.0,1.33,2.8,4.8,3.6
Veigar,6,4,36,32,28,66.67,2.0,6.0,5.33,4.67
Kayle,4,4,24,8,16,100.0,5.0,6.0,2.0,4.0
Ekko,2,2,18,6,2,100.0,3.33,9.0,3.0,1.0
Vayne,6,2,20,42,36,33.33,1.33,3.33,7.0,6.0
Lulu,2,0,0,14,4,0.0,0.29,0.0,7.0,2.0
