opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Karma,2,0,2,10,12,0.0,1.4,1.0,5.0,6.0
Pantheon,2,0,6,14,14,0.0,1.43,3.0,7.0,7.0
