opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Aurora,8,8,32,40,48,100.0,2.0,4.0,5.0,6.0
Garen,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Fiora,16,8,78,72,74,50.0,2.11,4.88,4.5,4.62
Sion,2,0,4,14,10,0.0,1.0,2.0,7.0,5.0
Kennen,4,4,20,20,16,100.0,1.8,5.0,5.0,4.0
Kayle,10,0,0,90,20,0.0,0.22,0.0,9.0,2.0
Sylas,10,10,150,60,150,100.0,5.0,15.0,6.0,15.0
Riven,24,12,160,156,74,50.0,1.5,6.67,6.5,3.08
Yuumi,4,4,24,4,12,100.0,9.0,6.0,1.0,3.0
Shen,10,4,46,60,44,40.0,1.5,4.6,6.0,4.4
Urgot,34,16,386,108,174,47.06,5.19,11.35,3.18,5.12
Nasus,12,12,154,64,80,100.0,3.66,12.83,5.33,6.67
Azir,10,10,30,40,60,100.0,2.25,3.0,4.0,6.0
Renekton,10,10,0,0,0,100.0,0.0,0.0,0.0,0.0
Ahri,4,0,16,20,20,0.0,1.8,4.0,5.0,5.0
Gnar,2,0,6,14,6,0.0,0.86,3.0,7.0,3.0
Gangplank,4,0,8,12,8,0.0,1.33,2.0,3.0,2.0
Malphite,4,0,32,40,16,0.0,1.2,8.0,10.0,4.0
Yone,8,8,118,14,54,100.0,12.29,14.75,1.75,6.75
Gragas,4,4,68,16,12,100.0,5.0,17.0,4.0,3.0
Darius,4,4,28,12,20,100.0,4.0,7.0,3.0,5.0
Quinn,4,4,40,8,20,100.0,7.5,10.0,2.0,5.0
Heimerdinger,2,2,14,0,4,100.0,18.0,7.0,0.0,2.0
Teemo,2,0,14,10,10,0.0,2.4,7.0,5.0,5.0
Ornn,2,2,26,14,14,100.0,2.86,13.0,7.0,7.0
Varus,4,0,8,28,0,0.0,0.29,2.0,7.0,0.0
Ambessa,8,0,28,68,28,0.0,0.82,3.5,8.5,3.5
Jax,8,2,36,42,40,25.0,1.81,4.5,5.25,5.0
Warwick,2,0,26,14,16,0.0,3.0,13.0,7.0,8.0
Camille,2,2,32,12,8,100.0,3.33,16.0,6.0,4.0
Singed,4,2,18,16,18,50.0,2.25,4.5,4.0,4.5
Jayce,4,4,4,6,10,100.0,2.33,1.0,1.5,2.5
Volibear,2,0,2,12,2,0.0,0.33,1.0,6.0,1.0
Chogath,4,4,22,14,18,100.0,2.86,5.5,3.5,4.5
Vayne,2,2,4,2,14,100.0,9.0,2.0,1.0,7.0
Yorick,2,0,2,10,0,0.0,0.2,1.0,5.0,0.0
Aatrox,4,0,12,32,0,0.0,0.38,3.0,8.0,0.0
Ryze,2,2,14,12,20,100.0,2.83,7.0,6.0,10.0
