opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Tristana,16,16,32,80,32,100.0,0.8,2.0,5.0,2.0
KogMaw,2,2,4,4,0,100.0,1.0,2.0,2.0,0.0
Jinx,2,2,22,0,20,100.0,42.0,11.0,0.0,10.0
Ezreal,4,2,8,16,4,50.0,0.75,2.0,4.0,1.0
Kaisa,12,4,32,60,50,33.33,1.37,2.67,5.0,4.17
Caitlyn,4,4,20,4,8,100.0,7.0,5.0,1.0,2.0
Lucian,8,6,50,50,32,75.0,1.64,6.25,6.25,4.0
Mel,6,6,12,12,12,100.0,2.0,2.0,2.0,2.0
Jhin,8,2,92,32,70,25.0,5.06,11.5,4.0,8.75
Viktor,2,2,10,4,0,100.0,2.5,5.0,2.0,0.0
