opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Irelia,14,14,98,56,126,100.0,4.0,7.0,4.0,9.0
Syndra,46,36,332,202,304,78.26,3.15,7.22,4.39,6.61
Karma,18,0,126,90,108,0.0,2.6,7.0,5.0,6.0
Mel,8,2,26,50,20,25.0,0.92,3.25,6.25,2.5
Azir,58,28,256,432,254,48.28,1.18,4.41,7.45,4.38
Corki,34,6,172,198,100,17.65,1.37,5.06,5.82,2.94
Ahri,32,2,110,208,58,6.25,0.81,3.44,6.5,1.81
Hwei,10,0,50,66,54,0.0,1.58,5.0,6.6,5.4
Annie,8,8,32,32,48,100.0,2.5,4.0,4.0,6.0
Yunara,18,18,108,162,144,100.0,1.56,6.0,9.0,8.0
Ryze,12,10,74,68,30,83.33,1.53,6.17,5.67,2.5
Neeko,6,0,12,48,6,0.0,0.38,2.0,8.0,1.0
Twisted Fate,12,6,42,28,36,50.0,2.79,3.5,2.33,3.0
Viktor,16,4,70,62,42,25.0,1.81,4.38,3.88,2.62
Riven,10,0,28,92,22,0.0,0.54,2.8,9.2,2.2
Aurora,10,8,24,18,56,80.0,4.44,2.4,1.8,5.6
Vladimir,24,18,144,96,100,75.0,2.54,6.0,4.0,4.17
Sylas,28,20,314,148,128,71.43,2.99,11.21,5.29,4.57
Kassadin,4,4,28,20,36,100.0,3.2,7.0,5.0,9.0
Xerath,2,2,6,10,6,100.0,1.2,3.0,5.0,3.0
Dr. Mundo,4,2,18,20,12,50.0,1.5,4.5,5.0,3.0
Yone,18,8,74,108,84,44.44,1.46,4.11,6.0,4.67
Zed,14,6,92,92,64,42.86,1.7,6.57,6.57,4.57
Zac,4,0,16,28,4,0.0,0.71,4.0,7.0,1.0
Zilean,8,0,40,16,32,0.0,4.5,5.0,2.0,4.0
Lux,10,2,20,40,14,20.0,0.85,2.0,4.0,1.4
Jax,6,0,30,48,18,0.0,1.0,5.0,8.0,3.0
Samira,2,0,2,8,0,0.0,0.25,1.0,4.0,0.0
Yasuo,12,6,84,26,48,50.0,5.08,7.0,2.17,4.0
Chogath,10,2,36,46,22,20.0,1.26,3.6,4.6,2.2
Sion,18,8,118,92,64,44.44,1.98,6.56,5.11,3.56
Ekko,4,2,24,32,28,50.0,1.62,6.0,8.0,7.0
Veigar,12,12,84,68,62,100.0,2.15,7.0,5.67,5.17
Fizz,4,0,18,32,2,0.0,0.62,4.5,8.0,0.5
Malphite,10,0,26,84,36,0.0,0.74,2.6,8.4,3.6
Renekton,4,0,4,28,16,0.0,0.71,1.0,7.0,4.0
Anivia,6,0,58,46,12,0.0,1.52,9.67,7.67,2.0
Nasus,12,10,42,14,36,83.33,5.57,3.5,1.17,3.0
Orianna,16,14,126,84,110,87.5,2.81,7.88,5.25,6.88
Akali,26,4,154,124,60,15.38,1.73,5.92,4.77,2.31
Naafiri,14,0,70,42,14,0.0,2.0,5.0,3.0,1.0
Lucian,8,8,32,64,48,100.0,1.25,4.0,8.0,6.0
Zeri,10,0,56,70,16,0.0,1.03,5.6,7.0,1.6
Urgot,2,2,6,0,0,100.0,6.0,3.0,0.0,0.0
Trundle,4,0,22,38,36,0.0,1.53,5.5,9.5,9.0
Ziggs,2,2,18,16,12,100.0,1.88,9.0,8.0,6.0
Taliyah,10,6,66,50,60,60.0,2.52,6.6,5.0,6.0
Singed,8,8,56,48,88,100.0,3.0,7.0,6.0,11.0
Tristana,10,0,30,30,10,0.0,1.33,3.0,3.0,1.0
Kayle,2,0,6,10,2,0.0,0.8,3.0,5.0,1.0
Jayce,2,2,16,2,4,100.0,10.0,8.0,1.0,2.0
Ambessa,2,2,16,2,2,100.0,9.0,8.0,1.0,1.0
Sett,2,0,4,10,0,0.0,0.4,2.0,5.0,0.0
Galio,2,2,14,8,8,100.0,2.75,7.0,4.0,4.0
Cassiopeia,2,2,20,6,6,100.0,4.33,10.0,3.0,3.0
