opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Twitch,8,4,52,50,42,50.0,1.88,6.5,6.25,5.25
Yunara,4,0,26,26,14,0.0,1.54,6.5,6.5,3.5
Lucian,2,2,4,6,14,100.0,3.0,2.0,3.0,7.0
Seraphine,2,2,12,16,12,100.0,1.5,6.0,8.0,6.0
Jhin,2,2,24,4,10,100.0,8.5,12.0,2.0,5.0
Viktor,4,2,32,34,50,50.0,2.41,8.0,8.5,12.5
Vayne,4,4,40,20,42,100.0,4.1,10.0,5.0,10.5
Ezreal,2,0,4,14,4,0.0,0.57,2.0,7.0,2.0
Miss Fortune,2,0,2,8,16,0.0,2.25,1.0,4.0,8.0
