opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Riven,310,152,932,1262,2166,49.03,2.45,3.01,4.07,6.99
Kayle,130,70,474,628,954,53.85,2.27,3.65,4.83,7.34
Tryndamere,88,36,178,442,570,40.91,1.69,2.02,5.02,6.48
Yone,248,130,884,1000,1928,52.42,2.81,3.56,4.03,7.77
KSante,242,162,708,1192,1764,66.94,2.07,2.93,4.93,7.29
Darius,182,92,618,882,1108,50.55,1.96,3.4,4.85,6.09
Aatrox,658,392,1808,3030,4988,59.57,2.24,2.75,4.6,7.58
Gwen,662,348,2268,2978,4466,52.57,2.26,3.43,4.5,6.75
Kled,114,48,348,590,782,42.11,1.92,3.05,5.18,6.86
Jayce,990,544,3710,4408,6974,54.95,2.42,3.75,4.45,7.04
Aurora,236,134,740,976,1580,56.78,2.38,3.14,4.14,6.69
Sejuani,32,30,180,20,174,93.75,17.7,5.62,0.62,5.44
Ambessa,740,330,2248,3398,4582,44.59,2.01,3.04,4.59,6.19
Fiora,272,120,962,1344,1504,44.12,1.83,3.54,4.94,5.53
Pantheon,68,36,206,520,526,52.94,1.41,3.03,7.65,7.74
Shen,246,94,802,1418,1670,38.21,1.74,3.26,5.76,6.79
Anivia,36,8,74,136,124,22.22,1.46,2.06,3.78,3.44
Camille,138,60,476,640,862,43.48,2.09,3.45,4.64,6.25
Ryze,60,14,148,406,328,23.33,1.17,2.47,6.77,5.47
Xin Zhao,4,0,40,52,32,0.0,1.38,10.0,13.0,8.0
Jax,290,90,748,1288,1596,31.03,1.82,2.58,4.44,5.5
Urgot,202,82,588,1276,1640,40.59,1.75,2.91,6.32,8.12
Wukong,50,22,146,336,352,44.0,1.48,2.92,6.72,7.04
Dr. Mundo,174,92,704,780,1168,52.87,2.4,4.05,4.48,6.71
Renekton,234,84,818,1208,1326,35.9,1.77,3.5,5.16,5.67
Varus,22,22,78,112,242,100.0,2.86,3.55,5.09,11.0
Yorick,214,124,826,906,1542,57.94,2.61,3.86,4.23,7.21
Chogath,256,124,720,1122,1692,48.44,2.15,2.81,4.38,6.61
Akali,78,42,290,264,372,53.85,2.51,3.72,3.38,4.77
Olaf,80,66,286,392,700,82.5,2.52,3.58,4.9,8.75
Nautilus,8,8,32,24,48,100.0,3.33,4.0,3.0,6.0
Sett,198,88,478,1190,1174,44.44,1.39,2.41,6.01,5.93
Zac,42,34,162,170,314,80.95,2.8,3.86,4.05,7.48
Kennen,122,40,394,606,604,32.79,1.65,3.23,4.97,4.95
Teemo,306,140,1046,1184,2128,45.75,2.68,3.42,3.87,6.95
Illaoi,42,12,132,310,326,28.57,1.48,3.14,7.38,7.76
Vladimir,230,110,872,970,1414,47.83,2.36,3.79,4.22,6.15
Poppy,38,12,118,222,246,31.58,1.64,3.11,5.84,6.47
Irelia,154,54,458,862,998,35.06,1.69,2.97,5.6,6.48
Rumble,256,122,874,1168,2128,47.66,2.57,3.41,4.56,8.31
Gragas,204,102,438,1210,1278,50.0,1.42,2.15,5.93,6.26
Gangplank,282,162,920,1332,1918,57.45,2.13,3.26,4.72,6.8
Quinn,88,54,270,384,712,61.36,2.56,3.07,4.36,8.09
Volibear,64,38,226,238,372,59.38,2.51,3.53,3.72,5.81
Gnar,102,52,258,448,698,50.98,2.13,2.53,4.39,6.84
Heimerdinger,44,20,80,200,226,45.45,1.53,1.82,4.55,5.14
Reksai,14,0,6,92,62,0.0,0.74,0.43,6.57,4.43
Warwick,46,8,168,278,252,17.39,1.51,3.65,6.04,5.48
Nasus,78,40,280,450,632,51.28,2.03,3.59,5.77,8.1
Ornn,144,66,336,800,922,45.83,1.57,2.33,5.56,6.4
Maokai,8,8,24,56,24,100.0,0.86,3.0,7.0,3.0
Smolder,62,38,300,268,450,61.29,2.8,4.84,4.32,7.26
Lee Sin,6,2,18,32,12,33.33,0.94,3.0,5.33,2.0
Nidalee,26,18,106,138,198,69.23,2.2,4.08,5.31,7.62
Yasuo,104,88,468,434,700,84.62,2.69,4.5,4.17,6.73
Taliyah,8,6,32,34,76,75.0,3.18,4.0,4.25,9.5
Mordekaiser,76,32,328,474,476,42.11,1.7,4.32,6.24,6.26
Azir,44,16,148,214,242,36.36,1.82,3.36,4.86,5.5
Lulu,22,2,60,100,108,9.09,1.68,2.73,4.55,4.91
Shaco,8,6,28,24,56,75.0,3.5,3.5,3.0,7.0
Neeko,10,8,4,18,46,80.0,2.78,0.4,1.8,4.6
Trundle,78,42,176,266,468,53.85,2.42,2.26,3.41,6.0
Lissandra,14,6,48,94,96,42.86,1.53,3.43,6.71,6.86
Zoe,8,8,52,34,48,100.0,2.94,6.5,4.25,6.0
Naafiri,18,6,64,92,104,33.33,1.83,3.56,5.11,5.78
Garen,68,42,344,228,420,61.76,3.35,5.06,3.35,6.18
Singed,174,52,584,948,1270,29.89,1.96,3.36,5.45,7.3
Rengar,28,0,92,252,206,0.0,1.18,3.29,9.0,7.36
Yunara,6,6,42,48,60,100.0,2.12,7.0,8.0,10.0
Malphite,64,34,182,256,360,53.12,2.12,2.84,4.0,5.62
Vayne,48,10,184,356,422,20.83,1.7,3.83,7.42,8.79
Caitlyn,8,2,14,30,40,25.0,1.8,1.75,3.75,5.0
Cassiopeia,14,4,22,58,52,28.57,1.28,1.57,4.14,3.71
Bard,2,0,10,14,12,0.0,1.57,5.0,7.0,6.0
Nocturne,4,0,4,8,4,0.0,1.0,1.0,2.0,1.0
Katarina,6,4,14,22,58,66.67,3.27,2.33,3.67,9.67
Karma,10,0,16,34,26,0.0,1.24,1.6,3.4,2.6
Zed,60,28,184,240,366,46.67,2.29,3.07,4.0,6.1
Zilean,10,10,18,30,88,100.0,3.53,1.8,3.0,8.8
Sylas,30,12,158,88,202,40.0,4.09,5.27,2.93,6.73
Swain,24,8,54,106,368,33.33,3.98,2.25,4.42,15.33
Corki,2,0,12,20,14,0.0,1.3,6.0,10.0,7.0
Qiyana,16,8,52,124,112,50.0,1.32,3.25,7.75,7.0
Graves,2,2,16,10,22,100.0,3.8,8.0,5.0,11.0
Malzahar,6,6,6,42,48,100.0,1.29,1.0,7.0,8.0
Udyr,42,30,152,244,244,71.43,1.62,3.62,5.81,5.81
Tahm Kench,6,0,8,40,8,0.0,0.4,1.33,6.67,1.33
Shyvana,4,4,8,52,24,100.0,0.62,2.0,13.0,6.0
Aphelios,4,4,12,20,14,100.0,1.3,3.0,5.0,3.5
LeBlanc,6,6,18,12,54,100.0,6.0,3.0,2.0,9.0
Elise,18,16,86,122,164,88.89,2.05,4.78,6.78,9.11
Kayn,16,16,96,0,96,100.0,192.0,6.0,0.0,6.0
Talon,2,2,8,6,14,100.0,3.67,4.0,3.0,7.0
Morgana,4,4,8,28,56,100.0,2.29,2.0,7.0,14.0
Master Yi,4,0,24,30,14,0.0,1.27,6.0,7.5,3.5
Ekko,6,2,4,24,10,33.33,0.58,0.67,4.0,1.67
Rammus,10,10,30,50,140,100.0,3.4,3.0,5.0,14.0
Fiddlesticks,6,6,34,24,56,100.0,3.75,5.67,4.0,9.33
Kalista,2,2,18,6,32,100.0,8.33,9.0,3.0,16.0
Aurelion Sol,2,0,2,20,24,0.0,1.3,1.0,10.0,12.0
Ashe,2,2,16,12,2,100.0,1.5,8.0,6.0,1.0
Briar,2,2,12,2,30,100.0,21.0,6.0,1.0,15.0
