opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Riven,6,2,38,34,82,33.33,3.53,6.33,5.67,13.67
Azir,22,10,78,142,202,45.45,1.97,3.55,6.45,9.18
Zoe,38,18,158,202,284,47.37,2.19,4.16,5.32,7.47
Lee Sin,8,8,104,40,104,100.0,5.2,13.0,5.0,13.0
Akshan,18,0,104,174,102,0.0,1.18,5.78,9.67,5.67
Corki,30,26,132,158,182,86.67,1.99,4.4,5.27,6.07
Akali,36,14,230,230,288,38.89,2.25,6.39,6.39,8.0
Yone,44,28,168,202,386,63.64,2.74,3.82,4.59,8.77
Zed,46,32,424,326,482,69.57,2.78,9.22,7.09,10.48
Sylas,58,42,292,374,618,72.41,2.43,5.03,6.45,10.66
Aurora,66,34,294,330,528,51.52,2.49,4.45,5.0,8.0
Lissandra,4,2,34,22,46,50.0,3.64,8.5,5.5,11.5
Taliyah,56,16,226,254,318,28.57,2.14,4.04,4.54,5.68
Syndra,26,16,84,88,174,61.54,2.93,3.23,3.38,6.69
Orianna,58,36,300,262,424,62.07,2.76,5.17,4.52,7.31
Twitch,12,4,36,56,68,33.33,1.86,3.0,4.67,5.67
Veigar,6,2,10,36,20,33.33,0.83,1.67,6.0,3.33
Smolder,16,16,122,106,218,100.0,3.21,7.62,6.62,13.62
Jayce,8,2,26,64,50,25.0,1.19,3.25,8.0,6.25
Ahri,30,10,84,80,80,33.33,2.05,2.8,2.67,2.67
Anivia,4,0,4,12,16,0.0,1.67,1.0,3.0,4.0
Twisted Fate,58,22,304,314,356,37.93,2.1,5.24,5.41,6.14
KSante,8,0,36,52,24,0.0,1.15,4.5,6.5,3.0
Galio,22,12,100,114,142,54.55,2.12,4.55,5.18,6.45
Zyra,4,0,24,24,4,0.0,1.17,6.0,6.0,1.0
LeBlanc,18,0,86,172,100,0.0,1.08,4.78,9.56,5.56
Lux,6,0,18,36,6,0.0,0.67,3.0,6.0,1.0
Fizz,16,0,76,100,100,0.0,1.76,4.75,6.25,6.25
Vladimir,20,4,50,92,132,20.0,1.98,2.5,4.6,6.6
Viktor,28,12,184,112,208,42.86,3.5,6.57,4.0,7.43
Irelia,10,2,50,36,60,20.0,3.06,5.0,3.6,6.0
Katarina,22,18,160,104,190,81.82,3.37,7.27,4.73,8.64
Mel,26,24,94,90,224,92.31,3.53,3.62,3.46,8.62
Yasuo,22,10,104,120,112,45.45,1.8,4.73,5.45,5.09
Diana,18,8,68,76,160,44.44,3.0,3.78,4.22,8.89
Ryze,30,6,108,132,114,20.0,1.68,3.6,4.4,3.8
Kalista,4,4,44,4,36,100.0,20.0,11.0,1.0,9.0
Qiyana,28,0,92,208,160,0.0,1.21,3.29,7.43,5.71
Pantheon,14,0,76,80,98,0.0,2.17,5.43,5.71,7.0
Annie,8,0,8,64,48,0.0,0.88,1.0,8.0,6.0
Hwei,34,6,152,154,226,17.65,2.45,4.47,4.53,6.65
Zac,2,0,6,12,8,0.0,1.17,3.0,6.0,4.0
Ziggs,8,6,90,66,66,75.0,2.36,11.25,8.25,8.25
Ekko,26,12,180,146,174,46.15,2.42,6.92,5.62,6.69
Kassadin,8,2,28,64,46,25.0,1.16,3.5,8.0,5.75
Kayle,6,2,18,60,34,33.33,0.87,3.0,10.0,5.67
Singed,2,0,8,18,4,0.0,0.67,4.0,9.0,2.0
Malzahar,10,4,50,44,100,40.0,3.41,5.0,4.4,10.0
Ambessa,10,10,10,10,110,100.0,12.0,1.0,1.0,11.0
Rumble,6,6,48,24,78,100.0,5.25,8.0,4.0,13.0
Talon,8,6,38,36,84,75.0,3.39,4.75,4.5,10.5
Bard,6,0,24,36,12,0.0,1.0,4.0,6.0,2.0
Gragas,4,0,8,28,36,0.0,1.57,2.0,7.0,9.0
Naafiri,4,4,12,20,72,100.0,4.2,3.0,5.0,18.0
Aurelion Sol,12,2,100,80,114,16.67,2.67,8.33,6.67,9.5
Swain,10,10,38,10,134,100.0,17.2,3.8,1.0,13.4
Kled,6,0,18,36,42,0.0,1.67,3.0,6.0,7.0
Xerath,8,2,56,50,86,25.0,2.84,7.0,6.25,10.75
Cassiopeia,12,10,162,154,142,83.33,1.97,13.5,12.83,11.83
Varus,8,8,32,16,56,100.0,5.5,4.0,2.0,7.0
KogMaw,2,2,14,10,20,100.0,3.4,7.0,5.0,10.0
Brand,6,6,6,0,30,100.0,36.0,1.0,0.0,5.0
Shaco,2,2,8,12,12,100.0,1.67,4.0,6.0,6.0
Gangplank,4,4,12,8,20,100.0,4.0,3.0,2.0,5.0
Zilean,2,0,0,14,2,0.0,0.14,0.0,7.0,1.0
