opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Zed,106,58,710,518,900,54.72,3.11,6.7,4.89,8.49
Ahri,128,60,540,462,628,46.88,2.53,4.22,3.61,4.91
Taliyah,90,50,634,360,864,55.56,4.16,7.04,4.0,9.6
Sion,16,4,176,100,164,25.0,3.4,11.0,6.25,10.25
Aurora,84,56,562,374,658,66.67,3.26,6.69,4.45,7.83
LeBlanc,38,18,186,162,312,47.37,3.07,4.89,4.26,8.21
Illaoi,6,6,82,28,50,100.0,4.71,13.67,4.67,8.33
Neeko,12,8,70,62,130,66.67,3.23,5.83,5.17,10.83
Viktor,86,32,332,366,534,37.21,2.37,3.86,4.26,6.21
Garen,4,2,30,10,14,50.0,4.4,7.5,2.5,3.5
Veigar,62,40,292,262,506,64.52,3.05,4.71,4.23,8.16
Tristana,50,18,316,248,442,36.0,3.06,6.32,4.96,8.84
Sylas,116,50,806,618,1074,43.1,3.04,6.95,5.33,9.26
Vladimir,100,28,372,534,680,28.0,1.97,3.72,5.34,6.8
Caitlyn,6,2,28,38,78,33.33,2.79,4.67,6.33,13.0
Ekko,14,4,72,58,74,28.57,2.52,5.14,4.14,5.29
Kennen,12,8,38,30,28,66.67,2.2,3.17,2.5,2.33
Zyra,4,4,44,36,72,100.0,3.22,11.0,9.0,18.0
Rumble,30,8,144,200,224,26.67,1.84,4.8,6.67,7.47
Syndra,96,44,490,410,634,45.83,2.74,5.1,4.27,6.6
Ryze,56,36,316,220,486,64.29,3.65,5.64,3.93,8.68
Diana,30,14,190,214,314,46.67,2.36,6.33,7.13,10.47
Yasuo,84,32,532,392,622,38.1,2.94,6.33,4.67,7.4
Briar,10,4,70,48,84,40.0,3.21,7.0,4.8,8.4
Twisted Fate,94,38,614,472,768,40.43,2.93,6.53,5.02,8.17
Qiyana,20,12,166,80,122,60.0,3.6,8.3,4.0,6.1
Yone,84,42,500,458,630,50.0,2.47,5.95,5.45,7.5
Aatrox,6,0,30,30,30,0.0,2.0,5.0,5.0,5.0
Azir,104,60,762,478,930,57.69,3.54,7.33,4.6,8.94
Orianna,128,74,542,482,858,57.81,2.9,4.23,3.77,6.7
Lissandra,40,18,162,226,284,45.0,1.97,4.05,5.65,7.1
Akali,46,26,288,184,404,56.52,3.76,6.26,4.0,8.78
Akshan,10,4,54,50,78,40.0,2.64,5.4,5.0,7.8
Heimerdinger,4,4,44,20,60,100.0,5.2,11.0,5.0,15.0
Katarina,70,18,430,460,514,25.71,2.05,6.14,6.57,7.34
Corki,22,16,222,54,250,72.73,8.74,10.09,2.45,11.36
Cassiopeia,6,6,64,16,94,100.0,9.88,10.67,2.67,15.67
Swain,4,2,26,18,12,50.0,2.11,6.5,4.5,3.0
Vex,14,14,128,30,104,100.0,7.73,9.14,2.14,7.43
Chogath,6,4,32,20,60,66.67,4.6,5.33,3.33,10.0
Galio,40,20,208,168,292,50.0,2.98,5.2,4.2,7.3
Kassadin,44,28,244,174,356,63.64,3.45,5.55,3.95,8.09
Vayne,6,2,28,28,28,33.33,2.0,4.67,4.67,4.67
Ambessa,8,4,56,46,80,50.0,2.96,7.0,5.75,10.0
Malzahar,14,4,60,80,102,28.57,2.02,4.29,5.71,7.29
Udyr,8,2,30,52,16,25.0,0.88,3.75,6.5,2.0
Malphite,4,0,10,18,8,0.0,1.0,2.5,4.5,2.0
