opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Lucian,64,36,514,372,432,56.25,2.54,8.03,5.81,6.75
Senna,34,22,268,250,216,64.71,1.94,7.88,7.35,6.35
Sivir,64,38,330,360,330,59.38,1.83,5.16,5.62,5.16
Draven,6,6,30,6,54,100.0,14.0,5.0,1.0,9.0
Swain,2,2,26,6,18,100.0,7.33,13.0,3.0,9.0
Kaisa,44,40,314,158,368,90.91,4.32,7.14,3.59,8.36
Vladimir,14,10,40,122,60,71.43,0.82,2.86,8.71,4.29
Miss Fortune,14,6,38,46,28,42.86,1.43,2.71,3.29,2.0
Aphelios,18,8,116,78,94,44.44,2.69,6.44,4.33,5.22
Jhin,104,20,616,724,572,19.23,1.64,5.92,6.96,5.5
Tristana,14,10,76,38,60,71.43,3.58,5.43,2.71,4.29
Twitch,14,14,122,74,190,100.0,4.22,8.71,5.29,13.57
Irelia,2,0,16,14,6,0.0,1.57,8.0,7.0,3.0
Smolder,24,10,200,186,130,41.67,1.77,8.33,7.75,5.42
Samira,2,0,8,22,22,0.0,1.36,4.0,11.0,11.0
Caitlyn,36,28,196,204,72,77.78,1.31,5.44,5.67,2.0
Jinx,22,2,86,148,90,9.09,1.19,3.91,6.73,4.09
Yunara,58,44,514,566,502,75.86,1.8,8.86,9.76,8.66
Corki,36,28,212,292,272,77.78,1.66,5.89,8.11,7.56
Ezreal,62,42,396,388,342,67.74,1.9,6.39,6.26,5.52
Aurelion Sol,12,12,144,60,96,100.0,4.0,12.0,5.0,8.0
KogMaw,28,28,196,190,124,100.0,1.68,7.0,6.79,4.43
Ziggs,4,0,28,20,28,0.0,2.8,7.0,5.0,7.0
Varus,32,0,138,278,156,0.0,1.06,4.31,8.69,4.88
Mel,4,2,36,22,54,50.0,4.09,9.0,5.5,13.5
Hwei,4,4,16,16,24,100.0,2.5,4.0,4.0,6.0
Zeri,12,10,134,66,142,83.33,4.18,11.17,5.5,11.83
Kayle,2,0,14,20,10,0.0,1.2,7.0,10.0,5.0
Ashe,6,4,28,58,52,66.67,1.38,4.67,9.67,8.67
Kalista,2,0,10,6,2,0.0,2.0,5.0,3.0,1.0
Nilah,2,2,22,10,26,100.0,4.8,11.0,5.0,13.0
