opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Aurora,6,0,6,30,18,0.0,0.8,1.0,5.0,3.0
Quinn,6,4,28,26,22,66.67,1.92,4.67,4.33,3.67
Dr. Mundo,4,2,24,38,14,50.0,1.0,6.0,9.5,3.5
Aatrox,12,0,28,92,24,0.0,0.57,2.33,7.67,2.0
Fiora,26,0,44,190,36,0.0,0.42,1.69,7.31,1.38
Teemo,4,4,20,28,16,100.0,1.29,5.0,7.0,4.0
Nasus,2,0,14,24,14,0.0,1.17,7.0,12.0,7.0
Azir,6,0,28,50,26,0.0,1.08,4.67,8.33,4.33
Renekton,12,10,92,68,82,83.33,2.56,7.67,5.67,6.83
Ryze,24,22,320,170,166,91.67,2.86,13.33,7.08,6.92
Zac,4,0,0,20,0,0.0,0.0,0.0,5.0,0.0
Gnar,4,4,12,28,12,100.0,0.86,3.0,7.0,3.0
Darius,4,4,40,12,36,100.0,6.33,10.0,3.0,9.0
Gragas,4,4,48,20,20,100.0,3.4,12.0,5.0,5.0
Jax,18,6,136,142,120,33.33,1.8,7.56,7.89,6.67
Ekko,4,4,44,44,40,100.0,1.91,11.0,11.0,10.0
Jayce,12,8,80,66,24,66.67,1.58,6.67,5.5,2.0
Ambessa,10,8,86,82,112,80.0,2.41,8.6,8.2,11.2
Kayle,6,0,24,48,60,0.0,1.75,4.0,8.0,10.0
Shen,4,0,22,36,16,0.0,1.06,5.5,9.0,4.0
Warwick,4,0,24,32,16,0.0,1.25,6.0,8.0,4.0
Olaf,4,0,0,32,0,0.0,0.0,0.0,8.0,0.0
KSante,2,2,16,28,20,100.0,1.29,8.0,14.0,10.0
Vayne,2,2,26,20,16,100.0,2.1,13.0,10.0,8.0
Garen,6,4,34,46,18,66.67,1.13,5.67,7.67,3.0
Tryndamere,2,0,6,28,8,0.0,0.5,3.0,14.0,4.0
Smolder,4,0,20,40,28,0.0,1.2,5.0,10.0,7.0
Chogath,2,0,20,12,4,0.0,2.0,10.0,6.0,2.0
Gangplank,4,4,8,16,24,100.0,2.0,2.0,4.0,6.0
Riven,2,0,10,22,2,0.0,0.55,5.0,11.0,1.0
Pantheon,2,2,6,4,10,100.0,4.0,3.0,2.0,5.0
Camille,8,4,68,48,36,50.0,2.17,8.5,6.0,4.5
Cassiopeia,6,2,54,62,44,33.33,1.58,9.0,10.33,7.33
Tristana,2,2,24,10,16,100.0,4.0,12.0,5.0,8.0
Mel,6,6,24,12,6,100.0,2.5,4.0,2.0,1.0
Elise,8,8,112,32,64,100.0,5.5,14.0,4.0,8.0
Kennen,2,0,10,22,4,0.0,0.64,5.0,11.0,2.0
Rumble,6,0,6,12,12,0.0,1.5,1.0,2.0,2.0
