opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Riven,44,24,310,188,350,54.55,3.51,7.05,4.27,7.95
Renekton,64,42,270,386,492,65.62,1.97,4.22,6.03,7.69
Sylas,46,22,186,310,366,47.83,1.78,4.04,6.74,7.96
Camille,26,14,144,134,58,53.85,1.51,5.54,5.15,2.23
Gragas,28,2,26,92,52,7.14,0.85,0.93,3.29,1.86
Olaf,18,4,204,124,142,22.22,2.79,11.33,6.89,7.89
Ambessa,130,80,482,708,954,61.54,2.03,3.71,5.45,7.34
Chogath,12,8,80,74,124,66.67,2.76,6.67,6.17,10.33
Yone,24,18,184,132,208,75.0,2.97,7.67,5.5,8.67
Cassiopeia,12,12,96,108,132,100.0,2.11,8.0,9.0,11.0
Jax,28,16,152,158,226,57.14,2.39,5.43,5.64,8.07
Vladimir,24,6,188,192,376,25.0,2.94,7.83,8.0,15.67
Wukong,38,32,184,102,252,84.21,4.27,4.84,2.68,6.63
Maokai,16,16,112,64,80,100.0,3.0,7.0,4.0,5.0
Gangplank,28,12,94,124,124,42.86,1.76,3.36,4.43,4.43
Karma,22,18,106,150,292,81.82,2.65,4.82,6.82,13.27
Heimerdinger,6,6,30,12,30,100.0,5.0,5.0,2.0,5.0
Nasus,18,18,216,152,256,100.0,3.11,12.0,8.44,14.22
Urgot,86,58,372,514,542,67.44,1.78,4.33,5.98,6.3
Rumble,22,6,78,140,76,27.27,1.1,3.55,6.36,3.45
Quinn,14,12,22,78,82,85.71,1.33,1.57,5.57,5.86
Teemo,20,10,114,122,194,50.0,2.52,5.7,6.1,9.7
Illaoi,6,6,72,6,90,100.0,27.0,12.0,1.0,15.0
KSante,34,4,118,240,134,11.76,1.05,3.47,7.06,3.94
Zilean,6,2,20,26,30,33.33,1.92,3.33,4.33,5.0
Kayle,18,6,96,78,84,33.33,2.31,5.33,4.33,4.67
Aatrox,26,14,92,138,66,53.85,1.14,3.54,5.31,2.54
Warwick,10,10,52,62,104,100.0,2.52,5.2,6.2,10.4
Sejuani,2,2,12,4,14,100.0,6.5,6.0,2.0,7.0
Shen,24,14,48,164,162,58.33,1.28,2.0,6.83,6.75
Garen,2,2,6,16,12,100.0,1.12,3.0,8.0,6.0
Darius,8,6,26,52,54,75.0,1.54,3.25,6.5,6.75
Malphite,14,12,128,50,188,85.71,6.32,9.14,3.57,13.43
Aurora,14,14,66,74,116,100.0,2.46,4.71,5.29,8.29
Sion,24,16,90,174,188,66.67,1.6,3.75,7.25,7.83
Kled,8,8,96,8,72,100.0,21.0,12.0,1.0,9.0
Ornn,26,10,92,186,230,38.46,1.73,3.54,7.15,8.85
Ryze,4,4,24,24,56,100.0,3.33,6.0,6.0,14.0
Kennen,14,12,58,78,126,85.71,2.36,4.14,5.57,9.0
Jayce,38,6,124,268,382,15.79,1.89,3.26,7.05,10.05
Pantheon,10,0,10,80,20,0.0,0.38,1.0,8.0,2.0
Yorick,22,4,148,152,222,18.18,2.43,6.73,6.91,10.09
Dr. Mundo,24,4,108,170,130,16.67,1.4,4.5,7.08,5.42
Gnar,32,16,82,156,228,50.0,1.99,2.56,4.88,7.12
Mordekaiser,12,12,28,96,100,100.0,1.33,2.33,8.0,8.33
Irelia,38,12,90,204,148,31.58,1.17,2.37,5.37,3.89
Zed,4,4,44,24,68,100.0,4.67,11.0,6.0,17.0
Udyr,6,2,44,40,46,33.33,2.25,7.33,6.67,7.67
Yasuo,8,8,42,24,82,100.0,5.17,5.25,3.0,10.25
VelKoz,8,8,16,72,56,100.0,1.0,2.0,9.0,7.0
Gwen,4,0,0,20,16,0.0,0.8,0.0,5.0,4.0
Aurelion Sol,4,4,16,8,48,100.0,8.0,4.0,2.0,12.0
Akali,2,2,8,10,20,100.0,2.8,4.0,5.0,10.0
Fiddlesticks,6,0,24,36,18,0.0,1.17,4.0,6.0,3.0
Tryndamere,12,0,60,72,144,0.0,2.83,5.0,6.0,12.0
Sett,10,10,72,76,122,100.0,2.55,7.2,7.6,12.2
Trundle,6,6,54,42,108,100.0,3.86,9.0,7.0,18.0
Varus,4,4,32,8,36,100.0,8.5,8.0,2.0,9.0
Nocturne,2,2,14,16,18,100.0,2.0,7.0,8.0,9.0
Singed,4,4,4,4,44,100.0,12.0,1.0,1.0,11.0
Fiora,2,2,2,10,18,100.0,2.0,1.0,5.0,9.0
