opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Twisted Fate,84,38,474,498,826,45.24,2.61,5.64,5.93,9.83
Vayne,18,18,68,40,108,100.0,4.4,3.78,2.22,6.0
Jayce,14,14,70,56,308,100.0,6.75,5.0,4.0,22.0
Syndra,64,36,266,266,586,56.25,3.2,4.16,4.16,9.16
Zoe,46,26,242,248,618,56.52,3.47,5.26,5.39,13.43
Tristana,22,18,200,114,318,81.82,4.54,9.09,5.18,14.45
Taliyah,108,44,578,568,1094,40.74,2.94,5.35,5.26,10.13
Yone,66,38,330,300,478,57.58,2.69,5.0,4.55,7.24
Irelia,8,8,16,40,88,100.0,2.6,2.0,5.0,11.0
Sylas,120,72,538,546,898,60.0,2.63,4.48,4.55,7.48
Azir,88,68,404,266,762,77.27,4.38,4.59,3.02,8.66
Ambessa,4,2,22,20,40,50.0,3.1,5.5,5.0,10.0
Corki,34,4,46,108,108,11.76,1.43,1.35,3.18,3.18
Orianna,58,34,208,242,646,58.62,3.53,3.59,4.17,11.14
Fiddlesticks,2,0,20,16,36,0.0,3.5,10.0,8.0,18.0
Sion,10,0,52,64,56,0.0,1.69,5.2,6.4,5.6
Ahri,90,16,326,522,864,17.78,2.28,3.62,5.8,9.6
Galio,50,38,186,150,440,76.0,4.17,3.72,3.0,8.8
Akali,46,8,234,234,450,17.39,2.92,5.09,5.09,9.78
Aatrox,6,6,12,30,102,100.0,3.8,2.0,5.0,17.0
Morgana,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Katarina,48,38,330,312,542,79.17,2.79,6.88,6.5,11.29
Ryze,40,26,164,184,554,65.0,3.9,4.1,4.6,13.85
Udyr,6,4,28,38,66,66.67,2.47,4.67,6.33,11.0
Gangplank,4,4,12,4,28,100.0,10.0,3.0,1.0,7.0
Annie,34,30,116,76,238,88.24,4.66,3.41,2.24,7.0
Viktor,52,46,186,116,466,88.46,5.62,3.58,2.23,8.96
Vladimir,26,14,150,154,216,53.85,2.38,5.77,5.92,8.31
Cassiopeia,42,4,100,180,222,9.52,1.79,2.38,4.29,5.29
LeBlanc,28,10,108,158,160,35.71,1.7,3.86,5.64,5.71
Hwei,58,18,174,326,534,31.03,2.17,3.0,5.62,9.21
Caitlyn,4,2,14,12,30,50.0,3.67,3.5,3.0,7.5
Aurelion Sol,4,2,10,10,20,50.0,3.0,2.5,2.5,5.0
Zed,40,12,180,292,306,30.0,1.66,4.5,7.3,7.65
Kassadin,34,24,240,208,386,70.59,3.01,7.06,6.12,11.35
Soraka,4,4,28,4,48,100.0,19.0,7.0,1.0,12.0
Singed,4,0,24,28,40,0.0,2.29,6.0,7.0,10.0
Rumble,2,0,16,12,18,0.0,2.83,8.0,6.0,9.0
Vex,14,14,124,36,110,100.0,6.5,8.86,2.57,7.86
Kayle,20,8,100,82,160,40.0,3.17,5.0,4.1,8.0
Naafiri,4,0,4,36,12,0.0,0.44,1.0,9.0,3.0
Xerath,4,0,12,20,8,0.0,1.0,3.0,5.0,2.0
Yasuo,42,16,206,204,410,38.1,3.02,4.9,4.86,9.76
Mel,26,14,122,122,300,53.85,3.46,4.69,4.69,11.54
Ekko,26,16,98,200,388,61.54,2.43,3.77,7.69,14.92
Veigar,14,8,92,80,124,57.14,2.7,6.57,5.71,8.86
Karthus,2,0,14,8,14,0.0,3.5,7.0,4.0,7.0
Anivia,8,4,36,60,50,50.0,1.43,4.5,7.5,6.25
Garen,4,0,28,18,32,0.0,3.33,7.0,4.5,8.0
Poppy,4,0,8,8,8,0.0,2.0,2.0,2.0,2.0
Nocturne,4,0,0,12,16,0.0,1.33,0.0,3.0,4.0
Nunu & Willump,6,6,32,22,58,100.0,4.09,5.33,3.67,9.67
Diana,14,12,68,78,120,85.71,2.41,4.86,5.57,8.57
Ezreal,6,4,38,18,62,66.67,5.56,6.33,3.0,10.33
Rakan,2,2,12,6,30,100.0,7.0,6.0,3.0,15.0
Aurora,46,24,166,192,510,52.17,3.52,3.61,4.17,11.09
Viego,2,0,8,10,14,0.0,2.2,4.0,5.0,7.0
Malzahar,6,6,18,32,82,100.0,3.12,3.0,5.33,13.67
Fizz,2,2,22,0,14,100.0,36.0,11.0,0.0,7.0
Tryndamere,2,0,10,16,14,0.0,1.5,5.0,8.0,7.0
Talon,4,2,22,20,38,50.0,3.0,5.5,5.0,9.5
Zac,34,14,234,156,370,41.18,3.87,6.88,4.59,10.88
Qiyana,10,4,60,62,104,40.0,2.65,6.0,6.2,10.4
Gragas,4,0,24,24,48,0.0,3.0,6.0,6.0,12.0
Zilean,6,2,26,26,38,33.33,2.46,4.33,4.33,6.33
Heimerdinger,4,0,24,24,24,0.0,2.0,6.0,6.0,6.0
Lux,2,0,8,12,10,0.0,1.5,4.0,6.0,5.0
Lissandra,6,2,36,36,62,33.33,2.72,6.0,6.0,10.33
VelKoz,4,0,24,24,28,0.0,2.17,6.0,6.0,7.0
Ziggs,2,0,2,6,2,0.0,0.67,1.0,3.0,1.0
Nidalee,10,0,20,48,54,0.0,1.54,2.0,4.8,5.4
Akshan,16,0,22,70,48,0.0,1.0,1.38,4.38,3.0
Ornn,6,4,24,24,46,66.67,2.92,4.0,4.0,7.67
Chogath,2,2,2,0,16,100.0,18.0,1.0,0.0,8.0
Karma,4,0,24,36,4,0.0,0.78,6.0,9.0,1.0
Darius,2,2,6,4,34,100.0,10.0,3.0,2.0,17.0
Nasus,2,2,12,2,6,100.0,9.0,6.0,1.0,3.0
