opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Aurora,170,84,738,744,638,49.41,1.85,4.34,4.38,3.75
Anivia,30,0,26,118,44,0.0,0.59,0.87,3.93,1.47
Cassiopeia,18,6,76,96,94,33.33,1.77,4.22,5.33,5.22
Akali,114,68,384,350,378,59.65,2.18,3.37,3.07,3.32
Renekton,192,106,986,904,866,55.21,2.05,5.14,4.71,4.51
Aatrox,214,156,1164,1056,1730,72.9,2.74,5.44,4.93,8.08
Riven,174,96,854,912,820,55.17,1.84,4.91,5.24,4.71
Ambessa,312,192,1690,1378,1686,61.54,2.45,5.42,4.42,5.4
Sejuani,8,8,48,16,48,100.0,6.0,6.0,2.0,6.0
Sett,86,50,666,472,570,58.14,2.62,7.74,5.49,6.63
Kled,38,14,156,222,162,36.84,1.43,4.11,5.84,4.26
Kayle,16,14,78,54,74,87.5,2.81,4.88,3.38,4.62
Gragas,182,102,1198,850,968,56.04,2.55,6.58,4.67,5.32
Yasuo,138,108,698,412,666,78.26,3.31,5.06,2.99,4.83
KSante,156,62,616,684,518,39.74,1.66,3.95,4.38,3.32
Hwei,24,10,128,102,142,41.67,2.65,5.33,4.25,5.92
Yorick,198,122,850,840,1242,61.62,2.49,4.29,4.24,6.27
Ryze,138,20,550,756,638,14.49,1.57,3.99,5.48,4.62
Gangplank,126,80,628,564,806,63.49,2.54,4.98,4.48,6.4
Poppy,32,18,174,108,238,56.25,3.81,5.44,3.38,7.44
Rumble,106,16,526,532,682,15.09,2.27,4.96,5.02,6.43
Vladimir,100,76,498,434,634,76.0,2.61,4.98,4.34,6.34
Sion,306,166,1210,1388,1618,54.25,2.04,3.95,4.54,5.29
Jayce,132,62,656,520,666,46.97,2.54,4.97,3.94,5.05
Irelia,116,36,546,634,672,31.03,1.92,4.71,5.47,5.79
Nidalee,14,14,68,54,52,100.0,2.22,4.86,3.86,3.71
Shen,140,70,558,688,776,50.0,1.94,3.99,4.91,5.54
Neeko,22,2,52,124,8,9.09,0.48,2.36,5.64,0.36
Malphite,128,56,408,582,428,43.75,1.44,3.19,4.55,3.34
Syndra,22,10,70,82,108,45.45,2.17,3.18,3.73,4.91
Darius,80,54,388,422,464,67.5,2.02,4.85,5.28,5.8
Fizz,4,2,14,40,32,50.0,1.15,3.5,10.0,8.0
Chogath,92,32,380,344,348,34.78,2.12,4.13,3.74,3.78
Quinn,72,20,734,500,420,27.78,2.31,10.19,6.94,5.83
Ornn,130,52,554,650,576,40.0,1.74,4.26,5.0,4.43
Warwick,40,16,192,190,150,40.0,1.8,4.8,4.75,3.75
Janna,2,0,8,14,16,0.0,1.71,4.0,7.0,8.0
Heimerdinger,22,18,148,102,104,81.82,2.47,6.73,4.64,4.73
Pantheon,50,8,234,326,204,16.0,1.34,4.68,6.52,4.08
Jax,186,92,738,756,810,49.46,2.05,3.97,4.06,4.35
Sylas,26,4,98,90,32,15.38,1.44,3.77,3.46,1.23
Karma,18,8,96,44,102,44.44,4.5,5.33,2.44,5.67
Kennen,66,20,220,326,212,30.3,1.33,3.33,4.94,3.21
Gwen,108,60,564,534,578,55.56,2.14,5.22,4.94,5.35
Azir,62,26,332,276,278,41.94,2.21,5.35,4.45,4.48
Camille,78,32,422,404,326,41.03,1.85,5.41,5.18,4.18
Lee Sin,18,2,46,76,62,11.11,1.42,2.56,4.22,3.44
Urgot,74,32,410,398,294,43.24,1.77,5.54,5.38,3.97
Shaco,8,0,80,56,60,0.0,2.5,10.0,7.0,7.5
Nasus,24,6,76,140,140,25.0,1.54,3.17,5.83,5.83
Reksai,6,0,6,12,0,0.0,0.5,1.0,2.0,0.0
Garen,30,16,178,156,96,53.33,1.76,5.93,5.2,3.2
Zed,18,12,58,96,96,66.67,1.6,3.22,5.33,5.33
Nocturne,10,0,10,110,20,0.0,0.27,1.0,11.0,2.0
Swain,20,10,78,142,146,50.0,1.58,3.9,7.1,7.3
Dr. Mundo,70,34,420,374,452,48.57,2.33,6.0,5.34,6.46
Galio,32,4,168,150,184,12.5,2.35,5.25,4.69,5.75
Naafiri,4,4,8,16,40,100.0,3.0,2.0,4.0,10.0
Volibear,38,20,258,198,102,52.63,1.82,6.79,5.21,2.68
Yone,34,24,208,120,200,70.59,3.4,6.12,3.53,5.88
Fiora,200,102,890,798,1014,51.0,2.39,4.45,3.99,5.07
Viktor,30,20,104,98,126,66.67,2.35,3.47,3.27,4.2
Tryndamere,26,4,92,100,166,15.38,2.58,3.54,3.85,6.38
Trundle,20,10,66,112,78,50.0,1.29,3.3,5.6,3.9
Vayne,34,24,198,160,224,70.59,2.64,5.82,4.71,6.59
Lissandra,6,0,36,54,78,0.0,2.11,6.0,9.0,13.0
Malzahar,8,4,46,40,24,50.0,1.75,5.75,5.0,3.0
Mordekaiser,22,18,108,126,158,81.82,2.11,4.91,5.73,7.18
Taliyah,32,2,174,170,184,6.25,2.11,5.44,5.31,5.75
Gnar,34,22,222,196,196,64.71,2.13,6.53,5.76,5.76
Wukong,6,6,32,28,16,100.0,1.71,5.33,4.67,2.67
Zac,60,22,282,284,356,36.67,2.25,4.7,4.73,5.93
Singed,38,26,216,132,180,68.42,3.0,5.68,3.47,4.74
Olaf,34,20,150,122,192,58.82,2.8,4.41,3.59,5.65
Vex,14,2,46,36,32,14.29,2.17,3.29,2.57,2.29
Illaoi,12,6,30,38,34,50.0,1.68,2.5,3.17,2.83
Lux,4,4,24,4,8,100.0,8.0,6.0,1.0,2.0
Soraka,4,0,14,26,8,0.0,0.85,3.5,6.5,2.0
Draven,2,0,18,12,0,0.0,1.5,9.0,6.0,0.0
Akshan,34,28,80,64,138,82.35,3.41,2.35,1.88,4.06
Orianna,12,4,56,28,76,33.33,4.71,4.67,2.33,6.33
Diana,24,0,196,116,184,0.0,3.28,8.17,4.83,7.67
Kassadin,12,12,84,12,72,100.0,13.0,7.0,1.0,6.0
Zyra,10,0,0,30,30,0.0,1.0,0.0,3.0,3.0
Katarina,64,24,204,268,468,37.5,2.51,3.19,4.19,7.31
Zilean,12,0,36,24,60,0.0,4.0,3.0,2.0,5.0
KogMaw,4,0,32,24,28,0.0,2.5,8.0,6.0,7.0
Udyr,26,16,138,126,130,61.54,2.13,5.31,4.85,5.0
Aurelion Sol,12,12,98,22,48,100.0,6.64,8.17,1.83,4.0
Qiyana,18,0,36,214,158,0.0,0.91,2.0,11.89,8.78
Varus,12,2,126,68,110,16.67,3.47,10.5,5.67,9.17
Smolder,6,2,26,30,34,33.33,2.0,4.33,5.0,5.67
Yunara,28,24,140,132,146,85.71,2.17,5.0,4.71,5.21
Talon,14,0,98,168,14,0.0,0.67,7.0,12.0,1.0
Fiddlesticks,10,10,40,60,50,100.0,1.5,4.0,6.0,5.0
Mel,6,0,24,36,12,0.0,1.0,4.0,6.0,2.0
Ivern,6,6,30,12,6,100.0,3.0,5.0,2.0,1.0
Tahm Kench,8,4,30,54,56,50.0,1.59,3.75,6.75,7.0
Graves,2,2,12,10,8,100.0,2.0,6.0,5.0,4.0
Lulu,4,0,16,28,12,0.0,1.0,4.0,7.0,3.0
Annie,8,0,36,58,48,0.0,1.45,4.5,7.25,6.0
Zoe,2,2,8,2,2,100.0,5.0,4.0,1.0,1.0
Caitlyn,2,0,10,10,10,0.0,2.0,5.0,5.0,5.0
Ahri,2,0,6,10,2,0.0,0.8,3.0,5.0,1.0
Jarvan Iv,2,2,8,18,12,100.0,1.11,4.0,9.0,6.0
Elise,12,0,84,96,102,0.0,1.94,7.0,8.0,8.5
Kayn,4,4,32,20,36,100.0,3.4,8.0,5.0,9.0
Tristana,2,0,4,12,2,0.0,0.5,2.0,6.0,1.0
Zeri,4,2,30,16,24,50.0,3.38,7.5,4.0,6.0
Rammus,6,0,12,36,24,0.0,1.0,2.0,6.0,4.0
Brand,4,0,28,24,20,0.0,2.0,7.0,6.0,5.0
