opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Zoe,2,0,10,14,16,0.0,1.86,5.0,7.0,8.0
Orianna,2,2,2,2,8,100.0,5.0,1.0,1.0,4.0
