opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Azir,530,294,2830,1876,2926,55.47,3.07,5.34,3.54,5.52
Rumble,26,24,118,88,128,92.31,2.8,4.54,3.38,4.92
Ryze,780,404,4342,3158,4300,51.79,2.74,5.57,4.05,5.51
Zoe,204,100,1026,1138,1122,49.02,1.89,5.03,5.58,5.5
Yone,414,268,2980,1534,2460,64.73,3.55,7.2,3.71,5.94
Taliyah,368,104,1792,1712,1526,28.26,1.94,4.87,4.65,4.15
Sylas,408,226,2762,1770,2194,55.39,2.8,6.77,4.34,5.38
Nunu & Willump,34,10,96,210,148,29.41,1.16,2.82,6.18,4.35
Galio,220,118,880,842,1322,53.64,2.62,4.0,3.83,6.01
Ornn,16,0,218,94,160,0.0,4.02,13.62,5.88,10.0
Orianna,446,204,2612,1952,2430,45.74,2.58,5.86,4.38,5.45
Kayle,146,66,694,570,884,45.21,2.77,4.75,3.9,6.05
Diana,52,36,312,224,342,69.23,2.92,6.0,4.31,6.58
Naafiri,50,22,310,246,262,44.0,2.33,6.2,4.92,5.24
Jayce,134,52,736,592,594,38.81,2.25,5.49,4.42,4.43
Twisted Fate,210,108,1142,890,1146,51.43,2.57,5.44,4.24,5.46
Aurora,362,164,1750,1402,1516,45.3,2.33,4.83,3.87,4.19
Corki,126,80,850,584,890,63.49,2.98,6.75,4.63,7.06
Zed,256,140,1452,1108,1420,54.69,2.59,5.67,4.33,5.55
Syndra,292,138,1476,1014,1144,47.26,2.58,5.05,3.47,3.92
LeBlanc,194,94,1150,916,940,48.45,2.28,5.93,4.72,4.85
Viktor,368,186,1962,1402,2052,50.54,2.86,5.33,3.81,5.58
Tristana,64,42,450,236,404,65.62,3.62,7.03,3.69,6.31
Irelia,136,52,980,706,744,38.24,2.44,7.21,5.19,5.47
Lux,246,134,1202,1008,1120,54.47,2.3,4.89,4.1,4.55
Hwei,288,114,1570,1198,1370,39.58,2.45,5.45,4.16,4.76
Malzahar,218,94,1128,850,1088,43.12,2.61,5.17,3.9,4.99
Lissandra,78,38,570,338,434,48.72,2.97,7.31,4.33,5.56
Neeko,28,18,206,134,144,64.29,2.61,7.36,4.79,5.14
Mel,136,66,968,632,568,48.53,2.43,7.12,4.65,4.18
Cassiopeia,100,44,604,434,586,44.0,2.74,6.04,4.34,5.86
Yasuo,358,188,2416,1536,1778,52.51,2.73,6.75,4.29,4.97
Akali,210,98,1012,926,958,46.67,2.13,4.82,4.41,4.56
Teemo,20,10,80,50,210,50.0,5.8,4.0,2.5,10.5
Kennen,34,20,226,110,212,58.82,3.98,6.65,3.24,6.24
Ekko,114,82,906,488,730,71.93,3.35,7.95,4.28,6.4
Smolder,74,48,484,288,426,64.86,3.16,6.54,3.89,5.76
Seraphine,14,6,64,38,56,42.86,3.16,4.57,2.71,4.0
Ahri,434,228,2752,2012,2234,52.53,2.48,6.34,4.64,5.15
Aurelion Sol,100,72,744,370,640,72.0,3.74,7.44,3.7,6.4
Veigar,78,46,436,316,456,58.97,2.82,5.59,4.05,5.85
Fizz,68,36,530,342,438,52.94,2.83,7.79,5.03,6.44
Qiyana,154,90,812,712,772,58.44,2.22,5.27,4.62,5.01
Volibear,14,8,68,42,68,57.14,3.24,4.86,3.0,4.86
Annie,176,76,758,736,768,43.18,2.07,4.31,4.18,4.36
Katarina,196,108,1232,852,1002,55.1,2.62,6.29,4.35,5.11
Fiddlesticks,20,6,56,132,108,30.0,1.24,2.8,6.6,5.4
Aatrox,18,12,110,86,110,66.67,2.56,6.11,4.78,6.11
Anivia,126,68,740,476,662,53.97,2.95,5.87,3.78,5.25
Gragas,66,20,322,326,394,30.3,2.2,4.88,4.94,5.97
Talon,64,40,388,262,272,62.5,2.52,6.06,4.09,4.25
Vex,10,4,52,56,26,40.0,1.39,5.2,5.6,2.6
Tryndamere,26,16,174,110,140,61.54,2.85,6.69,4.23,5.38
Lucian,46,20,244,304,162,43.48,1.34,5.3,6.61,3.52
Morgana,30,14,182,108,78,46.67,2.41,6.07,3.6,2.6
Caitlyn,28,16,226,110,120,57.14,3.15,8.07,3.93,4.29
Zac,48,42,452,206,418,87.5,4.22,9.42,4.29,8.71
Kassadin,180,136,1134,590,940,75.56,3.52,6.3,3.28,5.22
KSante,14,4,76,54,74,28.57,2.78,5.43,3.86,5.29
Gangplank,24,6,94,88,118,25.0,2.41,3.92,3.67,4.92
Ambessa,52,22,264,202,308,42.31,2.83,5.08,3.88,5.92
Garen,22,22,42,52,96,100.0,2.65,1.91,2.36,4.36
Akshan,114,56,686,504,550,49.12,2.45,6.02,4.42,4.82
VelKoz,26,22,164,90,256,84.62,4.67,6.31,3.46,9.85
Briar,20,6,78,142,116,30.0,1.37,3.9,7.1,5.8
Gwen,24,6,94,66,82,25.0,2.67,3.92,2.75,3.42
Chogath,20,6,126,98,52,30.0,1.82,6.3,4.9,2.6
Heimerdinger,22,18,142,64,140,81.82,4.41,6.45,2.91,6.36
