opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Bard,306,130,694,1642,4042,42.48,2.88,2.27,5.37,13.21
Zilean,118,50,258,576,1616,42.37,3.25,2.19,4.88,13.69
Thresh,546,298,944,3196,7494,54.58,2.64,1.73,5.85,13.73
Nautilus,352,126,504,2248,4100,35.8,2.05,1.43,6.39,11.65
Alistar,278,122,510,1602,3762,43.88,2.67,1.83,5.76,13.53
Rell,210,54,292,1336,2384,25.71,2.0,1.39,6.36,11.35
Sona,354,196,596,1936,4674,55.37,2.72,1.68,5.47,13.2
Karma,530,288,974,2976,6854,54.34,2.63,1.84,5.62,12.93
Neeko,64,26,94,352,522,40.62,1.75,1.47,5.5,8.16
Soraka,312,172,548,1600,4018,55.13,2.85,1.76,5.13,12.88
Janna,298,136,474,1562,3216,45.64,2.36,1.59,5.24,10.79
Pyke,176,86,408,1300,2398,48.86,2.16,2.32,7.39,13.62
VelKoz,104,66,232,716,1440,63.46,2.34,2.23,6.88,13.85
Zoe,36,18,74,128,296,50.0,2.89,2.06,3.56,8.22
Rakan,204,138,406,1126,2900,67.65,2.94,1.99,5.52,14.22
Tahm Kench,96,64,140,438,1276,66.67,3.23,1.46,4.56,13.29
Fiddlesticks,26,6,18,210,222,23.08,1.14,0.69,8.08,8.54
Lux,86,46,120,506,1020,53.49,2.25,1.4,5.88,11.86
Lulu,618,246,996,3708,7732,39.81,2.35,1.61,6.0,12.51
Seraphine,106,76,150,594,1748,71.7,3.2,1.42,5.6,16.49
Senna,172,66,242,1026,2142,38.37,2.32,1.41,5.97,12.45
Braum,414,222,828,2536,6090,53.62,2.73,2.0,6.13,14.71
Gragas,46,24,114,288,366,52.17,1.67,2.48,6.26,7.96
Renata,64,18,64,440,722,28.12,1.79,1.0,6.88,11.28
Leona,204,96,392,1314,2522,47.06,2.22,1.92,6.44,12.36
Milio,330,164,444,1494,3714,49.7,2.78,1.35,4.53,11.25
Nidalee,30,28,46,236,584,93.33,2.67,1.53,7.87,19.47
Teemo,2,0,2,12,12,0.0,1.17,1.0,6.0,6.0
Camille,12,8,16,80,136,66.67,1.9,1.33,6.67,11.33
Nami,522,306,896,2918,6526,58.62,2.54,1.72,5.59,12.5
Yuumi,70,24,132,520,886,34.29,1.96,1.89,7.43,12.66
Ziggs,8,0,16,80,128,0.0,1.8,2.0,10.0,16.0
Morgana,44,24,60,380,682,54.55,1.95,1.36,8.64,15.5
Mel,56,50,148,250,906,89.29,4.22,2.64,4.46,16.18
Jhin,2,2,4,10,38,100.0,4.2,2.0,5.0,19.0
Trundle,8,8,6,58,148,100.0,2.66,0.75,7.25,18.5
Taric,42,28,70,250,536,66.67,2.42,1.67,5.95,12.76
Elise,52,34,128,304,758,65.38,2.91,2.46,5.85,14.58
Galio,10,10,18,90,160,100.0,1.98,1.8,9.0,16.0
Poppy,46,24,102,296,678,52.17,2.64,2.22,6.43,14.74
Pantheon,38,26,92,270,640,68.42,2.71,2.42,7.11,16.84
Maokai,20,10,44,148,476,50.0,3.51,2.2,7.4,23.8
Amumu,10,6,10,54,164,60.0,3.22,1.0,5.4,16.4
Sylas,10,2,18,54,106,20.0,2.3,1.8,5.4,10.6
Nunu & Willump,2,2,4,18,38,100.0,2.33,2.0,9.0,19.0
Xerath,18,10,56,110,280,55.56,3.05,3.11,6.11,15.56
Anivia,2,2,2,14,36,100.0,2.71,1.0,7.0,18.0
Qiyana,2,2,4,8,36,100.0,5.0,2.0,4.0,18.0
Shen,2,0,0,10,8,0.0,0.8,0.0,5.0,4.0
Ashe,10,10,20,80,170,100.0,2.38,2.0,8.0,17.0
Zyra,42,26,146,214,446,61.9,2.77,3.48,5.1,10.62
Heimerdinger,8,4,8,36,68,50.0,2.11,1.0,4.5,8.5
Ivern,4,0,8,32,44,0.0,1.62,2.0,8.0,11.0
Brand,14,2,40,98,152,14.29,1.96,2.86,7.0,10.86
Swain,8,8,14,58,126,100.0,2.41,1.75,7.25,15.75
Malzahar,4,0,4,20,40,0.0,2.2,1.0,5.0,10.0
Lee Sin,4,4,10,8,64,100.0,9.25,2.5,2.0,16.0
Jarvan Iv,2,2,4,16,42,100.0,2.88,2.0,8.0,21.0
Ornn,4,4,10,30,88,100.0,3.27,2.5,7.5,22.0
Kennen,8,8,16,40,128,100.0,3.6,2.0,5.0,16.0
Twitch,2,0,4,14,30,0.0,2.43,2.0,7.0,15.0
Taliyah,2,2,0,16,36,100.0,2.25,0.0,8.0,18.0
Shaco,6,4,6,24,52,66.67,2.42,1.0,4.0,8.67
Veigar,4,4,12,12,104,100.0,9.67,3.0,3.0,26.0
Syndra,2,0,0,14,20,0.0,1.43,0.0,7.0,10.0
Zed,2,2,6,6,40,100.0,7.67,3.0,3.0,20.0
Zac,2,2,4,12,32,100.0,3.0,2.0,6.0,16.0
