opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Alistar,26,12,164,124,346,46.15,4.11,6.31,4.77,13.31
Zilean,8,2,30,44,56,25.0,1.95,3.75,5.5,7.0
Soraka,22,16,62,100,218,72.73,2.8,2.82,4.55,9.91
Fiddlesticks,4,4,8,20,76,100.0,4.2,2.0,5.0,19.0
Thresh,20,0,130,86,148,0.0,3.23,6.5,4.3,7.4
Pyke,8,8,54,32,96,100.0,4.69,6.75,4.0,12.0
Braum,10,0,10,92,94,0.0,1.13,1.0,9.2,9.4
Mel,6,0,24,36,36,0.0,1.67,4.0,6.0,6.0
Karma,22,2,26,138,236,9.09,1.9,1.18,6.27,10.73
Lulu,18,4,126,126,124,22.22,1.98,7.0,7.0,6.89
VelKoz,16,14,62,136,120,87.5,1.34,3.88,8.5,7.5
Bard,8,0,42,56,100,0.0,2.54,5.25,7.0,12.5
Leona,10,10,66,58,124,100.0,3.28,6.6,5.8,12.4
Sona,40,10,360,272,378,25.0,2.71,9.0,6.8,9.45
Shaco,2,2,12,10,14,100.0,2.6,6.0,5.0,7.0
Yuumi,12,0,60,46,104,0.0,3.57,5.0,3.83,8.67
Neeko,16,0,68,122,242,0.0,2.54,4.25,7.62,15.12
Nami,26,14,190,130,276,53.85,3.58,7.31,5.0,10.62
Twitch,6,6,24,18,54,100.0,4.33,4.0,3.0,9.0
Rakan,6,4,26,18,38,66.67,3.56,4.33,3.0,6.33
Nautilus,14,4,68,128,106,28.57,1.36,4.86,9.14,7.57
Zoe,2,0,10,12,16,0.0,2.17,5.0,6.0,8.0
Amumu,4,2,10,30,44,50.0,1.8,2.5,7.5,11.0
Annie,4,4,36,12,32,100.0,5.67,9.0,3.0,8.0
Tahm Kench,2,2,4,14,22,100.0,1.86,2.0,7.0,11.0
Milio,14,10,38,30,116,71.43,5.13,2.71,2.14,8.29
Lux,12,6,56,66,96,50.0,2.3,4.67,5.5,8.0
Seraphine,4,4,16,12,24,100.0,3.33,4.0,3.0,6.0
Janna,2,0,6,12,14,0.0,1.67,3.0,6.0,7.0
Camille,14,0,84,140,112,0.0,1.4,6.0,10.0,8.0
Trundle,2,2,8,14,40,100.0,3.43,4.0,7.0,20.0
Senna,4,4,24,12,76,100.0,8.33,6.0,3.0,19.0
Rell,10,8,102,62,84,80.0,3.0,10.2,6.2,8.4
Nidalee,2,0,2,22,10,0.0,0.55,1.0,11.0,5.0
Maokai,4,0,16,28,24,0.0,1.43,4.0,7.0,6.0
