opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Heimerdinger,2,2,18,6,38,100.0,9.33,9.0,3.0,19.0
Caitlyn,2,2,2,4,16,100.0,4.5,1.0,2.0,8.0
Yunara,2,0,0,6,0,0.0,0.0,0.0,3.0,0.0
Senna,2,2,22,8,44,100.0,8.25,11.0,4.0,22.0
Jhin,2,0,4,12,10,0.0,1.17,2.0,6.0,5.0
Aphelios,4,4,14,14,42,100.0,4.0,3.5,3.5,10.5
Miss Fortune,2,2,12,2,26,100.0,19.0,6.0,1.0,13.0
Zeri,2,0,6,16,18,0.0,1.5,3.0,8.0,9.0
Lucian,2,2,22,12,26,100.0,4.0,11.0,6.0,13.0
Varus,2,2,12,6,26,100.0,6.33,6.0,3.0,13.0
